date,NDVI,TIMEOFDAY,QA
2014-01-01,0.6297999213606303,4.54,506.1225480762537
2014-01-02,0.5122665204245528,4.36,594.8645406655562
2014-01-03,0.524162139969556,4.620484644342492,472.11708480733455
2014-01-04,0.5723515338658233,5.36,419.52920190840314
2014-01-05,0.4940451362364126,5.18,688.2734996734333
2014-01-06,0.18871583686543222,5.0,1011.3145618540007
2014-01-07,0.12472978734350695,4.42,1041.178379691568
2014-01-08,0.6450856484754015,4.8213963175022165,278.4734090509512
2014-01-09,0.4535413331560467,5.42,1072.8974105103007
2014-01-10,0.19629227836939675,5.24,1019.018435903915
2014-01-11,0.5409765131392595,5.0600000000000005,1079.0157018241634
2014-01-12,0.08699260536082107,4.48,1801.7522349347473
2014-01-13,0.039211411560802045,4.78175139360958,1348.3300178041638
2014-01-14,0.10552886703103734,5.48,1803.8679295942077
2014-01-15,0.17367319680927118,5.3,1677.3051545753974
2014-01-16,0.4633663253213522,5.12,955.3803890849076
2014-01-17,0.1130037572043706,4.54,1805.733534939418
2014-01-18,0.026919432134735122,4.36,1805.9194895308547
2014-01-19,0.3080719053949565,4.874159840089024,1058.9640106976592
2014-01-20,0.21201864382820046,5.36,980.2803440426496
2014-01-21,0.023388600285268797,5.18,1240.8707619746513
2014-01-22,0.17482374818553276,5.0,1246.0816601226595
2014-01-23,0.21607463442198338,4.42,1260.9389693294488
2014-01-24,0.4264909528458908,5.232905947569525,832.6380694379486
2014-01-25,0.6575262853252405,5.42,182.4716291237083
2014-01-26,0.3004069175206191,5.24,917.0685662012406
2014-01-27,0.25283065567789575,5.0600000000000005,965.1276303688516
2014-01-28,0.3548206068216331,4.48,780.1921560936788
2014-01-29,0.4852103584547933,4.670431471877858,632.8554440611612
2014-01-30,0.19193670487171186,5.48,1214.8948027298254
2014-01-31,0.1576451746843543,5.3,1236.388440449709
2014-02-01,0.034195068598583206,5.12,1784.1373233796965
2014-02-02,0.4950633446059945,4.54,520.2648686524226
2014-02-03,0.3679277934068543,4.36,630.0455528350351
2014-02-04,0.49593176653564436,4.768279231152514,556.6089010300307
2014-02-05,0.4112782212565246,5.36,700.1470037972946
2014-02-06,0.4286213158032423,5.18,658.2993997055398
2014-02-07,0.5883183187128441,5.0,511.0168413297206
2014-02-08,0.4989050405769835,4.42,461.0036636570847
2014-02-09,0.19692163310418015,4.287646647067067,1052.403463094326
2014-02-10,0.24236632765417704,5.42,810.877231113981
2014-02-11,0.06558898235679243,5.24,1712.6041657242113
2014-02-12,0.2870785031851716,5.0600000000000005,947.212227652672
2014-02-13,0.39761597024281475,4.48,665.7018104689286
2014-02-14,0.49964587579212294,4.614784707352714,599.1773233258999
2014-02-15,0.33291230554365997,5.48,801.7087811374191
2014-02-16,0.2818945954289204,5.3,906.3499103678646
2014-02-17,0.42602268472930993,5.12,556.3268820853834
2014-02-18,0.43134670016020094,4.54,569.322385073162
2014-02-19,0.15243255656799187,4.36,1031.1601308524082
2014-02-20,0.4475466562124023,5.041425567529729,603.2019955774481
2014-02-21,0.16574260060758564,5.36,950.1131805336282
2014-02-22,0.14142891040612127,5.18,1043.114169042473
2014-02-23,0.15752134715983493,5.0,1014.9424535021838
2014-02-24,0.3401547668553004,4.42,828.8786642989753
2014-02-25,0.29900788419383184,5.095532937097663,945.0043066463267
2014-02-26,0.22101573975798935,5.42,1015.4259875246182
2014-02-27,0.4364242303472827,5.24,684.4603161076469
2014-02-28,0.4510451951422797,5.0600000000000005,604.3120770716571
2014-03-01,0.5928179058451457,4.48,160.53392095303775
2014-03-02,0.5021299911256023,4.501780668737416,396.12968722528734
2014-03-03,0.4258367496424742,5.503570246649125,571.5685943220841
2014-03-04,0.42016619216474893,5.3,490.5792243684
2014-03-05,0.30133378255403925,5.12,707.3677572011989
2014-03-06,0.45137063251729537,4.54,535.6644324858853
2014-03-07,0.13950183086286522,4.36,1022.5523855891203
2014-03-08,0.4468601831093848,5.263289180491833,729.6780603365769
2014-03-09,0.461660683517386,5.36,558.0037811533134
2014-03-10,0.14905733621219386,5.18,979.3008295893907
2014-03-11,0.08556369407818153,5.0,1028.2650691662775
2014-03-12,0.38348117281416716,4.42,775.5058894831234
2014-03-13,0.3012645432232529,5.3417090872125605,1338.7091140637722
2014-03-14,0.3719531432324075,5.42,807.0831059009047
2014-03-15,0.2529000574009243,5.24,946.8672416116149
2014-03-16,0.45079659097881913,5.0600000000000005,573.9650182797723
2014-03-17,,,0.0
2014-03-18,0.4028254518038832,4.624460690665887,819.3621642096005
2014-03-19,0.5365898705419976,5.54,345.5809469535717
2014-03-20,0.47360972910423693,5.3,343.9136874668819
2014-03-21,0.11112868712619685,5.12,1031.6554753853372
2014-03-22,0.1754190744070547,4.54,962.9987664730089
2014-03-23,0.07688370023196454,4.36,1657.1664250311721
2014-03-24,-0.008720041547623866,5.77625467840482,1441.6575802917396
2014-03-25,0.23840184436331108,5.407924529251296,976.8323443761882
2014-03-26,0.3587854381263254,5.18,591.805759662629
2014-03-27,0.2570705587168679,5.0,939.1869858928741
2014-03-28,0.5111078600825295,4.42,506.66714235725595
2014-03-29,0.4286997480160648,4.754336458256448,789.2930622451258
2014-03-30,0.508315952960227,5.48,410.76628325320553
2014-03-31,0.4255118075735482,5.24,519.0937736046993
2014-04-01,0.4222899470184914,5.0600000000000005,695.1276009030959
2014-04-02,0.3483508921127582,4.48,921.9072932757201
2014-04-03,0.512366488962134,4.534347579048349,349.4705629768777
2014-04-04,0.392506111092397,5.54,535.2354492353951
2014-04-05,0.4284117846289048,5.36,486.490243656121
2014-04-06,0.23976041884172994,5.12,1534.863664762356
2014-04-07,0.5105095372414389,4.54,409.46553973805595
2014-04-08,0.14014108724995983,4.36,1044.6982232271837
2014-04-09,0.39563554816227053,5.060991304997948,788.230201885664
2014-04-10,0.4656209169234796,5.42,472.2260304639234
