date,NDVI,TIMEOFDAY,QA
2014-01-01,0.545684347826087,4.54,408.024723280797
2014-01-02,0.07492788461538462,4.36,1058.4269063206557
2014-01-03,0.5960610169491526,4.550169491525424,206.33616144099565
2014-01-04,0.07035576923076924,5.42,932.9785360402391
2014-01-05,0.3020304347826087,5.18,843.589340315595
2014-01-06,0.3712471153846154,5.0,996.321501288797
2014-01-07,0.13918461538461538,4.42,1049.8567089492808
2014-01-08,0.5222881720430108,4.24,361.21735469436334
2014-01-09,0.16046236559139784,5.128817204301075,1036.8758905219677
2014-01-10,0.107425,5.24,1074.5014216928946
2014-01-11,0.5314086538461539,5.0600000000000005,543.2240247789204
2014-01-12,0.6307528846153846,4.48,602.0876955935198
2014-01-13,0.03360192307692308,4.3,1644.9308913134378
2014-01-14,0.05748142857142857,4.363428571428572,1276.898107559601
2014-01-15,0.21790428571428572,5.353714285714286,1218.114672910223
2014-01-16,0.10254086021505378,5.12,1354.677312923642
2014-01-17,0.20525096153846153,4.54,1120.983435476288
2014-01-18,0.13009326923076925,4.36,1105.8085710303042
2014-01-19,0.01370752688172043,5.784731182795699,1307.6681604581547
2014-01-20,-0.0015612903225806453,5.42,1274.7679560934923
2014-01-21,0.0010028846153846153,5.18,1143.8344145365877
2014-01-22,0.009857692307692309,5.0,1126.9313731651482
2014-01-23,0.1346774193548387,4.42,1053.9022292286338
2014-01-24,0.0997247311827957,4.24,917.1817035743735
2014-01-25,0.12609753086419753,4.0600000000000005,824.227206252377
2014-01-26,0.1041,5.270652173913044,1066.5348496088716
2014-01-27,0.051675000000000006,5.0600000000000005,1099.7278704965938
2014-01-28,0.648,4.48,205.06901075690521
2014-01-29,0.4038326923076923,4.3,811.2775353621738
2014-01-30,0.38895576923076924,4.734423076923077,546.738981909593
2014-01-31,0.28113043478260874,5.36,837.0918127736182
2014-02-01,0.016746236559139788,5.12,1050.5758485858662
2014-02-02,0.4101634408602151,4.54,688.0868599428719
2014-02-03,0.3224096153846154,4.36,484.6193017107572
2014-02-04,0.00040576923076923076,4.565,1050.3001797936495
2014-02-05,0.06111442307692307,5.42,1050.5225185050415
2014-02-06,0.09115288461538462,5.182307692307693,925.8970397837752
2014-02-07,0.4317394230769231,5.0,386.1526459907903
2014-02-08,0.2522913043478261,4.42,343.66255354235994
2014-02-09,0.030697849462365596,4.24,1046.1229821647514
2014-02-10,0.01663826086956522,4.2081739130434785,1051.8914716145741
2014-02-11,0.056819230769230775,5.3,1039.2951114318987
2014-02-12,0.32566346153846154,5.0600000000000005,332.7162866822754
2014-02-13,0.6048709677419355,4.48,30.47644585045229
2014-02-14,0.051367499999999996,4.3,1086.2107183949456
2014-02-15,0.024628540110312087,4.754047894994065,1066.328279344047
2014-02-16,0.462310576923077,5.36,752.7175532706617
2014-02-17,0.3106430107526882,5.12,916.462658087289
2014-02-18,0.26403846153846156,4.54,427.79160581009916
2014-02-19,0.08660434782608696,4.36,1048.0653430609327
2014-02-20,-0.002805376344086022,5.569462365591399,1069.2333319945274
2014-02-21,0.011603846153846154,5.42,1102.6479132359775
2014-02-22,0.19814807692307693,5.24,1037.3333121487103
2014-02-23,0.5024057692307693,5.0,733.7967465854573
2014-02-24,0.13008076923076925,4.42,1049.511455879677
2014-02-25,0.00883804347826087,4.24,1045.46697833262
2014-02-26,0.5155728571428572,4.526571428571429,190.26464644913486
2014-02-27,0.35820288461538463,5.3,450.026747199731
2014-02-28,0.6135442307692308,5.0600000000000005,431.6259481693414
2014-03-01,0.4158865384615385,4.48,602.4810888265689
2014-03-02,0.17648173076923077,4.3,505.80557017740773
2014-03-03,0.062074285714285714,4.606857142857144,940.468222358203
2014-03-04,0.13633534482758622,5.36,714.2008510075296
2014-03-05,0.0206,5.169478260869566,1002.1149564218942
2014-03-06,0.33137500000000003,4.54,659.8701989070627
2014-03-07,0.013582692307692308,4.36,927.869218901722
2014-03-08,0.42532788461538457,4.985,139.45600194205522
2014-03-09,0.020847115384615384,5.42,1050.3001797936495
2014-03-10,0.13621182795698925,5.24,1008.2694409858641
2014-03-11,0.1310173076923077,5.0,1000.726208527558
2014-03-12,0.4236192307692308,4.42,273.86943885952724
2014-03-13,0.1615753086419753,4.24,378.80698501877066
2014-03-14,0.0026608695652173917,4.0600000000000005,1050.6659949015138
2014-03-15,0.3033924731182796,5.3,1000.371035384618
2014-03-16,0.20599038461538463,5.087115384615385,1050.6821046252553
2014-03-17,,,0.0
2014-03-18,0.3738019230769231,4.3,209.42747984113933
2014-03-19,0.26455185185185187,4.52320987654321,820.271552202768
2014-03-20,0.13258279569892473,5.36,677.966903202028
2014-03-21,0.04197692307692308,5.18,1050.3001797936495
2014-03-22,0.03268653846153847,4.54,1130.7087465712798
2014-03-23,0.11131346153846156,4.36,996.9242435554257
2014-03-24,0.17286714285714286,5.09,1044.35584293926
2014-03-25,0.020975,5.42,1375.7883854719173
2014-03-26,0.5438325,5.24,488.1783216345391
2014-03-27,0.3440990384615385,5.0600000000000005,827.92165344006
2014-03-28,0.29913391304347825,4.42,885.5143228914413
2014-03-29,0.3515032258064516,4.24,343.32928203032134
2014-03-30,0.31418857142857143,4.546857142857143,351.2056340856628
2014-03-31,0.04812608695652174,5.3,787.9325350904751
2014-04-01,0.5327567307692308,5.12,30.660136605372976
2014-04-02,0.2674346153846154,4.483461538461539,504.61720455130757
2014-04-03,0.29089857142857145,4.3,592.8169821127766
2014-04-04,0.04915308641975309,5.154320987654321,1292.777123443344
2014-04-05,0.06654428571428572,5.36,1050.8714345454234
2014-04-06,0.07702500000000001,5.18,1537.2128156725253
2014-04-07,0.007835576923076923,5.0,1266.858553192694
2014-04-08,0.06187741935483871,4.36,1317.891572261218
2014-04-09,0.11245728155339806,4.374368932038835,912.4658119183578
2014-04-10,0.013321153846153845,5.42,775.9515270647324
2014-04-11,0.37817115384615385,5.24,721.9572876674792
2014-04-12,0.46924807692307696,5.0600000000000005,630.7065769982266
2014-04-13,0.29715161290322584,4.48,504.5171226873127
2014-04-14,0.23845061728395064,4.24,786.1244240578553
2014-04-15,0.01128395061728395,4.8664197530864195,975.731335836111
2014-04-16,0.4874311827956989,5.3,457.46627356986016
2014-04-17,0.4342192307692308,5.12,97.26625455095302
2014-04-18,0.36232903225806457,4.54,825.6953715538563
2014-04-19,0.36977596153846154,4.3,439.7159600532052
2014-04-20,0.3742811594202899,4.603623188405797,257.6442736549145
2014-04-21,0.45732826086956524,5.36,225.00231144702005
2014-04-22,0.27472884615384613,5.18,575.9995056265255
2014-04-23,0.3000923076923077,5.0,1044.5582067178077
2014-04-24,0.5277173076923077,4.42,132.54028618140495
2014-04-25,0.11995673076923077,5.615,608.4188578968633
2014-04-26,0.28556129032258065,5.42,732.7319251859959
2014-04-27,0.032691346153846154,5.24,708.4637238549085
2014-04-28,0.061794230769230775,5.0600000000000005,876.04155395109
2014-04-29,0.1332074074074074,4.48,943.169512454431
2014-04-30,0.3363634408602151,4.24,546.682878730246
2014-05-01,0.00808,4.283142857142857,1240.779746162552
2014-05-02,0.056727884615384624,5.3,1573.3456483321224
2014-05-03,0.07679038461538462,5.12,1349.9737435117163
2014-05-04,0.1147989247311828,4.54,973.1268264648686
2014-05-05,0.2788396551724138,4.36,910.2552935172694
2014-05-06,0.058859139784946245,4.837634408602151,1252.8111092866595
2014-05-07,0.03952173913043478,5.36,1379.0644191672786
2014-05-08,0.024986538461538463,5.18,1728.4791464172376
2014-05-09,0.08431827956989248,5.0,1297.1325037860606
2014-05-10,-0.01686341463414634,4.42,1670.7679407366104
2014-05-11,0.5734108695652175,6.0,176.12230398121272
2014-05-12,0.2878923076923077,5.42,627.5965575776761
2014-05-13,0.013266346153846155,5.24,1342.4618056622005
2014-05-14,0.46287500000000004,5.0600000000000005,248.1796821361659
2014-05-15,0.011530769230769232,4.48,1816.7511655873518
2014-05-16,0.4775978260869565,4.3,269.80222970115494
2014-05-17,0.4412709677419355,4.594408602150538,366.32587292061874
2014-05-18,0.5598923913043479,5.3,187.7848493726126
2014-05-19,0.33740096153846155,5.12,187.59045652466676
2014-05-20,0.3967505376344086,4.54,973.9209400538198
2014-05-21,0.05459134615384616,4.36,1147.4399784531142
2014-05-22,0.5769641975308643,5.119259259259259,134.490912624066
2014-05-23,0.20909326923076924,5.36,1577.4746378729053
2014-05-24,0.25359038461538463,5.18,629.8328762495183
2014-05-25,0.25293440860215055,5.0,1078.5569066986714
2014-05-26,0.420885576923077,4.42,316.76074296595704
2014-05-27,0.284685,4.24,770.3681564417406
2014-05-28,0.27470760869565214,5.42,1459.819032847188
2014-05-29,0.3822846153846154,5.24,1059.241655779031
2014-05-30,0.3726451612903226,5.0600000000000005,973.3466175876467
2014-05-31,0.27182241379310346,4.48,1444.9275561530294
2014-06-01,0.3928548780487805,4.3,439.1555431256687
2014-06-02,0.2538271604938272,4.467654320987655,1759.962409423927
2014-06-03,0.05964711538461538,5.3,1818.3001797936492
2014-06-04,0.10468076923076924,5.12,1804.5496067456863
2014-06-05,0.23336826923076925,4.54,1417.7483904806227
2014-06-06,0.02314741379310345,4.36,1769.5402912609875
2014-06-07,0.20151538461538462,5.226153846153847,1401.7548554917385
2014-06-08,-0.014087654320987653,5.36,1685.6387177712184
2014-06-09,-0.011774193548387097,5.18,1681.2752808537468
2014-06-10,-0.0009173913043478262,5.0,1818.2127022678555
2014-06-11,0.006036538461538461,4.42,1818.3001797936492
2014-06-12,-0.01443978494623656,4.24,1714.1808771378537
2014-06-13,-0.013672043010752689,5.42,1773.5323952247165
2014-06-14,0.21019354838709678,5.24,1812.798884263447
2014-06-15,0.08014519230769232,5.0600000000000005,1818.3001797936492
2014-06-16,0.1903576923076923,4.48,1340.1435039207297
2014-06-17,0.4446141304347826,4.3,724.6141786548786
2014-06-18,0.4010228260869565,5.317391304347827,514.3935484556885
2014-06-19,0.36246346153846154,5.3,844.1656468909405
2014-06-20,0.130325,5.12,1550.9247648625064
2014-06-21,0.4216156521739131,4.54,746.4927128050406
2014-06-22,0.43994320987654323,4.36,875.1860864285333
2014-06-23,0.11082596153846155,5.252307692307693,1271.2377898611478
2014-06-24,0.2556298076923077,5.36,1681.7921938605543
2014-06-25,0.5618012195121952,5.18,550.9932811278095
2014-06-26,0.32620645161290324,5.0,1048.9074148933387
2014-06-27,0.3905408602150538,4.42,793.5251028320451
2014-06-28,0.30985365853658536,5.506341463414635,799.2964803207468
2014-06-29,0.19087884615384615,5.42,698.504980473134
2014-06-30,0.5073207317073172,5.24,355.6377487519575
2014-07-01,0.09233557692307694,5.0600000000000005,1043.243781880295
2014-07-02,0.11101637931034485,4.48,658.970993212258
2014-07-03,0.2809434782608696,4.3,1478.382622270314
2014-07-04,0.45550731707317077,5.098536585365854,760.6907032979502
2014-07-05,0.013883478260869567,5.3,1817.2173457164915
2014-07-06,0.4684240384615385,5.12,246.84677269215598
2014-07-07,0.25180107526881723,4.54,1095.8157460018947
2014-07-08,0.10733980582524273,4.36,1818.3399423053736
2014-07-09,0.11272317073170732,5.54,1818.5334531957658
2014-07-10,0.4974,5.36,478.6747932136756
2014-07-11,0.3143990384615385,5.18,1058.2591452595675
2014-07-12,0.41120769230769233,5.0,1022.4795129742029
2014-07-13,0.7242569892473119,4.42,214.09697138658493
2014-07-14,0.4412655913978495,4.24,145.71811001670386
2014-07-15,0.5177701923076923,5.42,265.1140767088074
2014-07-16,0.002631304347826087,5.24,1801.6714973905096
2014-07-17,0.23183565217391308,5.0600000000000005,886.7589339252426
2014-07-18,0.12840000000000001,4.48,1039.2004389705685
2014-07-19,0.24334174757281554,4.3,1436.761116020061
2014-07-20,0.5034268817204302,4.4417204301075275,518.6762563701534
2014-07-21,0.37513870967741936,5.3,1103.0028668936336
2014-07-22,-0.008285714285714287,5.12,1334.5480721206422
2014-07-23,0.0037788461538461543,4.54,1818.3001797936492
2014-07-24,-0.010917283950617284,4.36,1818.6341848921343
2014-07-25,0.08577160493827161,4.952345679012346,1694.7646204605633
2014-07-26,0.2397409638554217,5.36,708.1383375111918
2014-07-27,0.017250434782608695,5.18,1718.180292749424
2014-07-28,0.11740865384615386,5.0,1154.9803967037028
2014-07-29,0.1041939024390244,4.42,1812.7865428823197
2014-07-30,0.3612591397849462,4.905376344086021,1746.2749767874802
2014-07-31,0.11238653846153845,5.42,1818.3001797936492
2014-08-01,0.2827417391304348,5.24,1192.671397807037
2014-08-02,0.03148653846153847,5.0600000000000005,1699.2113737794211
2014-08-03,0.25719903846153847,4.48,1220.028852155751
2014-08-04,0.08499506172839506,4.3,1273.3280325707656
2014-08-05,0.3898032258064516,4.617204301075269,815.9487269144715
2014-08-06,0.2990836538461539,5.3,885.3620486553272
2014-08-07,0.09110096153846153,5.12,1622.6582302256509
2014-08-08,0.17157741935483872,4.54,1610.8907024710393
2014-08-09,0.0064456790123456785,4.36,1727.272174747143
2014-08-10,0.16121913043478261,4.724,1545.654855255478
2014-08-11,0.031210752688172045,5.36,1812.5350692122852
2014-08-12,-0.006894782608695652,5.18,1818.2127022678555
2014-08-13,0.29804423076923076,5.0,961.4362664584438
2014-08-14,0.42609615384615385,4.42,430.7927698617642
2014-08-15,0.35255288461538464,4.6425,794.1599380290744
2014-08-16,0.12239514563106796,5.42,1109.1971165681853
2014-08-17,0.03295480769230769,5.24,1662.4832420977013
2014-08-18,0.33858173076923076,5.0600000000000005,968.7016356260764
2014-08-19,0.2554221153846154,4.48,1016.6931875689583
2014-08-20,0.5049311827956989,4.3,823.5059627229402
2014-08-21,0.33008395061728396,4.12,433.7250973980714
2014-08-22,0.46004782608695655,5.3,450.6075698797199
2014-08-23,0.41436826923076925,5.12,506.7477717164031
2014-08-24,0.29093846153846153,4.54,1337.3200419124728
2014-08-25,0.5787580645161291,4.36,621.7099816189933
2014-08-26,-0.015565217391304348,6.0,1776.0478184958267
2014-08-27,0.44817849462365594,5.36,465.85326948020435
2014-08-28,0.6196038461538462,5.18,1136.4507672534576
2014-08-29,0.16356634615384616,5.0,1774.32661832005
2014-08-30,0.5202507042253521,4.42,569.9456073410624
2014-08-31,0.6766107526881721,4.24,355.6015355700826
2014-09-01,0.555673076923077,5.42,395.70510876216366
2014-09-02,0.3753032608695652,5.24,470.55065266749017
2014-09-03,0.24089134615384616,5.0600000000000005,880.3906757736928
2014-09-04,0.3363346153846154,4.48,794.5186015550618
2014-09-05,0.07664230769230769,4.3,1610.5319264854218
2014-09-06,0.23491267605633803,4.84,1539.942805182591
2014-09-07,0.5761182795698925,5.3,1271.0209822261804
2014-09-08,0.7037211538461539,5.12,208.3597451230086
2014-09-09,0.19020384615384614,4.54,992.8726265938668
2014-09-10,0.3676125,4.36,415.6741916964156
2014-09-11,0.4316543209876543,5.21358024691358,1095.3891664284388
2014-09-12,0.39973010752688176,5.36,527.4886290556934
2014-09-13,0.4979067307692308,5.18,402.08766665170333
2014-09-14,0.050009565217391305,5.0,1818.2127022678555
2014-09-15,0.030151612903225808,4.42,1818.445975669972
2014-09-16,0.4881978494623656,5.394623655913979,503.8148034437216
2014-09-17,0.5138721153846154,5.48,392.15640488301574
2014-09-18,0.48250480769230775,5.24,329.46022284017226
2014-09-19,0.09656538461538462,5.0600000000000005,1815.4248724788117
2014-09-20,-0.01154423076923077,4.48,1818.3001797936492
2014-09-21,-0.02082717391304348,4.3,1818.4592298405469
2014-09-22,0.1284173076923077,5.54,1819.0623146837765
2014-09-23,0.557583870967742,5.3,770.5294217779499
2014-09-24,0.538623076923077,5.12,200.76281957081082
2014-09-25,0.1553201923076923,4.54,936.0849080831546
2014-09-26,0.15150097087378642,4.36,934.3365447723987
2014-09-27,0.2772841463414634,5.200975609756098,797.2909344780915
2014-09-28,0.33567478260869565,5.364173913043478,571.6592981196085
2014-09-29,0.35569739130434785,5.18,683.289989911709
2014-09-30,0.16198076923076923,5.0,728.5002060184803
2014-10-01,0.31539230769230775,4.42,353.62208414153866
2014-10-02,0.42083768115942033,4.846666666666667,853.9498849415145
2014-10-03,0.36667526881720436,5.48,795.5704905696933
2014-10-04,0.4217720430107527,5.24,1092.6522566347624
2014-10-05,0.23271923076923076,5.0600000000000005,1004.523490950071
2014-10-06,0.07093440860215054,4.48,1341.3651651573605
2014-10-07,0.27033902439024393,4.3,1020.7552310265713
2014-10-08,0.10198750000000001,5.0757692307692315,1496.7091537649158
2014-10-09,0.09134434782608697,5.3,1764.1396923425843
2014-10-10,0.2048240384615385,5.12,910.2955224056909
2014-10-11,0.031551612903225806,4.54,1042.8605096594786
2014-10-12,0.17577750000000003,4.36,1797.9205671178424
2014-10-13,0.286335,4.18,879.2830493097675
2014-10-14,0.36561826923076923,5.42,955.0632846480802
2014-10-15,0.42390869565217393,5.18,715.300207554168
2014-10-16,0.1614596153846154,5.0,1034.319956504584
2014-10-17,0.2816483870967742,4.42,1251.6896629282496
2014-10-18,0.4521653846153846,4.45,691.608648050976
2014-10-19,0.12126346153846156,5.48,781.9689181430929
2014-10-20,0.29086021505376347,5.24,794.255406095029
2014-10-21,0.40578846153846154,5.0600000000000005,485.2912266132399
2014-10-22,0.4964060869565217,4.48,513.1723331592887
2014-10-23,-0.0045358024691358025,4.3,1549.5991433222357
2014-10-24,0.42335,4.363428571428572,345.92646935829487
2014-10-25,0.3093452173913044,5.3,618.933612080433
2014-10-26,0.4868240384615385,5.12,534.3176617138757
2014-10-27,0.047388172043010754,4.54,1639.3984471829565
2014-10-28,0.26582173913043483,4.36,1015.5526432738037
2014-10-29,0.2618125,4.7925,1056.1899359263623
2014-10-30,0.45843456790123455,5.36,586.698064914722
2014-10-31,0.4199240384615385,5.18,996.8707004864591
2014-11-01,0.24539478260869566,5.0,931.3559842225759
2014-11-02,0.03243269230769231,4.42,1049.6585212976336
2014-11-03,0.02273846153846154,5.0625,1050.5798427927775
