YEAR,MONTH,DAY,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,HI
2014,6,18,28.5,19,96,3,320,30.7
2014,6,19,28,21,92,3,320,27.7
2014,6,20,26.5,20.4,93,4,320,27.7
2014,6,21,29.3,19.5,83,3,220,32.4
2014,6,22,28.5,19.6,90,3,320,32.5
2014,6,23,27.5,21.5,86,4,320,29.2
2014,6,24,29,22,84,3,320,30.9
2014,6,25,28.5,21,87,3,320,31.6
2014,6,26,26,19.5,94,3,320,26.1
2014,6,27,25.6,19.5,92,3,320,26.8
2014,6,28,27,19.6,88,4,320,28.8
2014,6,29,29,22,86,3,320,29.9
2014,6,30,29,22,88,3,320,29.2
2014,7,1,28.2,21.5,94,3,320,28.4
2014,7,2,29.5,22.5,91,3,320,33.2
2014,7,3,28.5,20,87,3,320,29.8
2014,7,4,25.2,19.5,97,3,320,25.9
2014,7,5,26,20,98,4,320,27.4
2014,7,6,25.5,20,97,4,320,21.9
2014,7,7,24,21,98,5,320,21
2014,7,8,25.5,20,97,4,320,23.4
2014,7,9,25,21,97,3,320,25.7
2014,7,10,28.5,21,92,3,320,30.2
2014,7,11,28.5,18.5,89,4,180,33.6
2014,7,12,29.5,21,84,4,90,32.7
2014,7,13,29,21,83,4,90,32
2014,7,14,29,21,88,3,320,31
2014,7,15,27,20.5,93,7,340,26.8
2014,7,16,24,20,97,6,140,21.9
2014,7,17,26,20,91,4,320,26.8
2014,7,18,26,20,95,5,320,26.3
2014,7,19,25.4,19,96,4,320,26.2
2014,7,20,27,20.3,97,4,320,26.1
2014,7,21,24,21.5,97,5,320,22.3
2014,7,22,23.2,20,98,5,320,19.1
2014,7,23,23.5,19,100,7,320,19.2
2014,7,24,25,19.5,94,4,290,25.4
2014,7,25,25.6,19.5,94,4,320,26.1
2014,7,26,27,19.5,91,3,320,28.3
2014,7,27,26,19.7,89,4,320,26.8
2014,7,28,26,21,96,3,320,24.7
2014,7,29,25,21,93,4,320,25
2014,7,30,25,20.5,98,5,320,22.9
2014,7,31,23.5,19,97,7,290,21.9
2014,8,1,24.5,20,97,6,320,24.3
2014,8,2,23.8,19.5,97,5,320,22.6
2014,8,3,23,20,98,5,320,21.1
2014,8,4,24.5,20,98,7,320,21
2014,8,5,22.5,19,100,6,320,19.4
2014,8,6,25.5,21.3,94,5,320,25.8
2014,8,7,26.5,20.5,89,7,290,28.5
2014,8,8,26.5,19.8,92,7,320,26.6
2014,8,9,26,20,90,5,320,26.8
2014,8,10,27,20,89,5,320,28.7
2014,8,11,27,21,89,5,320,27.6
2014,8,12,27,21.5,89,5,320,27.4
2014,8,13,29.3,21.5,87,4,320,31.5
2014,8,14,30.5,20.8,82,3,320,34.6
2014,8,15,29.5,20,84,2,320,32.8
2014,8,16,28,20,92,3,320,27.4
2014,8,17,26.5,19.5,97,4,320,27
2014,8,18,27,21,91,3,320,29.6
2014,8,19,30.5,21.5,86,3,140,31.1
2014,8,20,29.8,21.5,83,3,140,31.2
2014,8,21,30,19.4,81,4,70,34.3
2014,8,22,25.8,19.8,88,3,340,25.6
2014,8,23,29.5,19.7,83,4,320,32.6
2014,8,24,28.5,19.5,86,4,320,30.7
2014,8,25,25,20.5,93,3,320,25.7
2014,8,26,24,20.2,97,3,140,23.4
2014,8,27,27.5,20,89,5,90,28.3
2014,8,28,24,19,93,5,40,21.1
2014,8,29,26,19,78,3,40,25.8
2014,8,30,26,20.5,89,3,100,26.2
2014,8,31,28,20.3,89,3,360,31.4
2014,9,1,27,21.5,89,3,320,25.8
2014,9,2,25,20.5,92,3,360,24.9
2014,9,3,26.3,20.5,94,3,40,27.7
2014,9,4,24.5,20.2,96,3,40,23.7
2014,9,5,27.5,19.7,90,4,160,29.1
2014,9,6,27,19.5,88,4,320,28.5
2014,9,7,27.2,19,89,4,320,28.9
2014,9,8,28,20.5,93,3,320,30.2
2014,9,9,26,21,93,2,320,25.6
2014,9,10,26,19.5,95,4,290,24.8
2014,9,11,27,20.9,84,4,320,28.8
2014,9,12,27.5,21,93,4,320,27.9
2014,9,13,24.5,19,96,4,320,24
2014,9,14,21.5,19,100,8,320,17.5
2014,9,15,24.5,21,97,3,320,21.6
2014,9,16,27,20,88,3,320,29.2
2014,9,17,29.2,21.5,87,2,320,32.4
2014,9,18,27.9,20.5,92,4,320,30.8
2014,9,19,22.8,18,99,8,270,17
2014,9,20,25,18.5,90,7,270,24.8
2014,9,21,26,18.5,88,5,320,26.8
2014,9,22,26,20,91,3,320,26.8
2014,9,23,28.5,21.5,89,5,320,31.8
2014,9,24,29,20,86,3,360,31.2
2014,9,25,27.5,21,85,4,70,27
2014,9,26,28,20,89,4,40,28.3
2014,9,27,29.5,20.5,80,3,340,30.4
2014,9,28,29,20,89,2,350,31.6
2014,9,29,28,22,88,2,220,30.9
2014,9,30,27.4,20.5,92,2,360,30.5
2014,10,1,29,19.7,77,3,360,30.3
2014,10,2,27,20.2,90,3,320,26.8
2014,10,3,28.5,20.5,90,3,40,26.7
2014,10,4,27,19.8,92,3,90,29.3
2014,10,5,25.5,19.5,90,4,40,26.4
2014,10,6,26.3,21,92,2,340,28.6
2014,10,7,28.3,19.8,89,3,360,33.2
2014,10,8,26,20.2,91,3,320,26.8
2014,10,9,27,20.3,93,3,320,28
2014,10,10,28,20.5,94,2,340,24.7
2014,10,11,29,20,86,3,170,31
2014,10,12,26,20.5,88,3,40,26.8
2014,10,13,28,21,89,4,20,30.2
2014,10,14,27,20,92,5,40,25.8
2014,10,15,24.6,19.8,87,4,30,25.3
2014,10,16,25.5,19.7,86,4,20,26
2014,10,17,25,19.5,92,4,20,22
2014,10,18,24,18,92,5,40,23.4
2014,10,19,26.3,18.5,88,5,40,27.9
2014,10,20,27.6,20.5,90,2,30,31.1
2014,10,21,26.2,21,90,3,20,28.3
2014,10,22,28,21.5,89,3,20,29.6
2014,10,23,26.7,20,88,5,40,27.3
2014,10,24,26.5,20.5,87,4,40,26.9
2014,10,25,26.8,20,84,4,70,27.9
2014,10,26,24.8,19,88,5,70,25
2014,10,27,25,20,86,3,40,25.9
2014,10,28,25,21,92,4,20,24.3
2014,10,29,23,20.6,94,6,20,20.5
2014,10,30,24,20.4,83,5,40,23.1
2014,10,31,24.9,20.6,89,4,40,25.6
2014,11,1,26,20,90,4,40,27.9
2014,11,2,29,20,81,4,40,33.2
2014,11,3,27,20.5,87,2,30,29.1
2014,11,4,26.6,20.4,91,5,40,28.7
2014,11,5,25,20,91,5,40,21.6
2014,11,6,25,18.6,82,5,40,25.5
2014,11,7,25,20.2,83,5,40,25.4
2014,11,8,25.7,19,91,4,70,24.7
2014,11,9,25,19,84,5,40,25.2
2014,11,10,24.2,20.5,85,3,30,24.5
2014,11,11,25,20,88,4,20,25.2
2014,11,12,26.5,20,84,6,20,27.5
2014,11,13,25.5,19,90,6,40,23.3
2014,11,14,24,19.8,88,5,40,22.9
2014,11,15,25,19.3,96,4,40,22.3
2014,11,16,27.5,19.5,87,4,90,29.2
2014,11,17,28.2,21.2,89,2,30,31.3
2014,11,18,27,20.5,91,4,20,29.2
2014,11,19,26,20.5,96,6,40,21
2014,11,20,25.6,20,87,5,40,25.1
2014,11,21,26.5,20,89,4,40,26.7
2014,11,22,27,20,87,4,20,29.6
2014,11,23,26.8,20,85,5,20,28.3
2014,11,24,25.8,20.5,90,2,30,27.4
2014,11,25,26,21,91,4,30,27
2014,11,26,26,21,91,6,70,26.8
2014,11,27,25,17,94,6,70,22.3
2014,11,28,26,21.3,90,8,70,27.3
2014,11,29,26.5,20,90,5,90,25.7
2014,11,30,25,19.5,87,5,90,24.5
2014,12,1,23.2,20,92,5,30,22.4
2014,12,2,24.5,20,94,6,90,22.2
2014,12,3,25.5,20,87,6,40,25.9
2014,12,4,28,20.5,88,4,40,30.9
2014,12,5,23.5,19.8,91,4,20,20.6
2014,12,6,23.5,18.5,86,7,20,21.8
2014,12,7,22,18,88,7,20,21.3
2014,12,8,22,19,96,10,30,19.4
2014,12,9,23,20.5,98,7,90,18.6
2014,12,10,26,20.6,92,5,90,25.7
2014,12,11,26,20.7,91,4,40,25.9
2014,12,12,26.5,21,92,4,70,27.6
2014,12,13,24.4,20,93,6,70,22.3
2014,12,14,23,19,91,6,40,22
2014,12,15,24,19.4,93,4,30,23.6
2014,12,16,25,20.8,98,4,60,25.7
2014,12,17,23,19.7,96,9,40,20.4
2014,12,18,22.3,17,86,7,40,21.6
2014,12,19,22.4,19,90,5,40,21.7
2014,12,20,24.6,19,94,4,40,24.9
2014,12,21,24.5,19,92,5,40,24.1
2014,12,22,22.2,19.6,96,7,30,20.1
2014,12,23,22,20,96,9,70,19.8
2014,12,24,22.5,20,96,7,40,18.5
2014,12,25,22,19.5,89,5,20,20.9
2014,12,26,23,19,88,8,40,22.3
2014,12,27,23,18.3,86,7,70,22.5
2014,12,28,24.5,18.5,86,5,40,24.4
2014,12,29,24,18.7,84,2,60,24.8
2014,12,30,20.8,18.5,91,4,30,19.1
2014,12,31,21,15,88,6,40,20.5
2015,1,1,20.5,14.5,84,9,40,20.7
2015,1,2,23,17,83,8,40,22.1
2015,1,3,22.7,17,89,6,40,22.8
2015,1,4,24,18,90,5,40,23.7
2015,1,5,23.2,19.2,92,4,30,22.9
2015,1,6,23,18,88,4,90,23
2015,1,7,23,18,90,4,40,19.5
2015,1,8,22.9,18,85,7,70,23.4
2015,1,9,20.5,16.9,90,8,40,20.4
2015,1,10,22,16,85,8,40,22.4
2015,1,11,22.6,16.3,87,7,40,22.3
2015,1,12,22.8,18.8,80,7,30,24
2015,1,13,23.2,18.5,83,5,40,23.9
2015,1,14,23,19,89,5,40,21.7
2015,1,15,24,18.5,84,4,40,24.8
2015,1,16,23,17,85,5,40,23.5
2015,1,17,20.5,16.1,84,6,20,21.8
2015,1,18,19.5,16,91,6,320,17.5
2015,1,19,25.2,19,91,4,40,25.9
2015,1,20,24.5,20,90,4,40,23.4
2015,1,21,27,19,86,3,320,28.7
2015,1,22,24.5,16,95,5,160,22.6
2015,1,23,20.5,16.5,86,10,40,20.5
2015,1,24,21,15.5,85,8,40,21.8
2015,1,25,24,16,82,6,70,23.7
2015,1,26,24.9,16.5,85,5,90,24.7
2015,1,27,24.5,19.5,91,4,360,22.9
2015,1,28,25.5,19,90,3,20,26.2
2015,1,29,23.2,18.6,94,4,40,21.4
2015,1,30,25.5,18,85,6,40,24.7
2015,1,31,23,17,80,6,40,24.1
2015,2,1,22,16,85,8,70,21.7
2015,2,2,22.5,17.8,81,8,40,24.2
2015,2,3,23.5,18.2,88,6,40,23.6
2015,2,4,24,17,80,5,40,24.9
2015,2,5,25,17.4,86,3,70,25.5
2015,2,6,25.4,15,88,4,360,25.3
2015,2,7,25.5,17.3,88,3,40,25.9
2015,2,8,25.3,17.5,87,3,30,25.6
2015,2,9,26.8,19,83,5,20,25.7
2015,2,10,24.3,18.2,88,5,10,24.4
2015,2,11,24,18,89,3,40,21.6
2015,2,12,26.3,19.5,90,4,40,26.5
2015,2,13,22.5,19,91,5,70,22.1
2015,2,14,22.5,17.7,94,6,70,19.1
2015,2,15,24.5,18,92,4,40,24.5
2015,2,16,25,19,91,4,90,22
2015,2,17,25.5,19.5,85,4,40,25.7
2015,2,18,24,18.5,85,6,90,24
2015,2,19,22.7,16.2,95,7,70,20.8
2015,2,20,21,15.5,92,6,70,19.5
2015,2,21,23,16.5,88,5,90,22.5
2015,2,22,25.2,18.3,88,4,70,23.9
2015,2,23,25,18.8,85,5,90,24.4
2015,2,24,26,18.7,86,5,90,25.9
2015,2,25,24,18,91,5,40,22.7
2015,2,26,26.5,19,86,4,80,25.7
2015,2,27,26,19,84,6,80,25.7
2015,2,28,25.6,19,82,5,80,25.5
2015,3,1,27,19,77,6,40,26.5
2015,3,2,25.3,18,79,5,40,25.7
2015,3,3,25.8,18.8,89,4,90,26.2
2015,3,4,27,19.5,82,5,90,26.8
2015,3,5,25.3,18.9,86,6,90,24.9
2015,3,6,26.5,19,83,4,70,27.2
2015,3,7,27,19,79,5,70,27.6
2015,3,8,26,18.7,82,6,40,26.9
2015,3,9,26.4,18.5,80,4,110,26.3
2015,3,10,25,17,79,6,90,25.2
2015,3,11,21,18.5,96,5,90,18.2
2015,3,12,25,18.6,85,4,90,25.1
2015,3,13,24.5,18.5,84,4,40,21.5
2015,3,14,25.2,18.5,85,5,80,24.6
2015,3,15,25.5,18.5,86,6,70,26
2015,3,16,25.5,18,85,6,70,22
2015,3,17,25,17,81,4,70,25.3
2015,3,18,26,17,83,4,70,26.2
2015,3,19,28,18.4,86,4,20,29.7
2015,3,20,28.7,20,88,4,20,33.2
2015,3,21,27,19.5,91,5,70,27.5
2015,3,22,25,19.5,92,5,90,24.7
2015,3,23,25.3,19,90,5,70,22.7
2015,3,24,25.5,19.8,91,5,40,25.3
2015,3,25,24.5,18,90,6,40,24.5
2015,3,26,24.2,20,85,6,60,24.4
2015,3,27,26.5,19.3,81,5,40,26
2015,3,28,26,19,83,5,80,26.5
2015,3,29,26.5,19.5,82,5,90,27.6
2015,3,30,26.8,18.3,77,6,70,27.1
2015,3,31,28,20,81,5,70,28.7
2015,4,1,26.5,20.3,89,6,90,27.3
2015,4,2,27.5,19,87,5,90,26.5
2015,4,3,28,19.5,82,4,40,29.3
2015,4,4,28.9,20,86,4,320,30.2
2015,4,5,26.2,19.5,91,4,200,27.2
2015,4,6,28.1,21,84,5,40,30.1
2015,4,7,26.5,20,88,6,70,25.3
2015,4,8,26.5,20,81,6,40,26.2
2015,4,9,26,19.5,82,6,40,26
2015,4,10,26.5,19.5,80,5,40,25.3
2015,4,11,27.5,19.2,80,5,40,27.5
2015,4,12,27.5,19.5,81,4,70,28.9
2015,4,13,29.8,20.5,82,3,360,32.1
2015,4,14,28,19,89,4,90,30.2
2015,4,15,26.7,20.4,90,5,90,26.4
2015,4,16,28.9,20.8,88,4,70,30.3
2015,4,17,27.9,21.3,85,5,90,29.5
2015,4,18,28,20.5,82,5,90,28.5
2015,4,19,29.8,20.5,83,4,110,33.1
2015,4,20,32,22.5,77,2,180,34.3
2015,4,21,31,21,84,3,40,31.6
2015,4,22,28.5,20.6,83,5,40,28.7
2015,4,23,29,20.5,80,5,70,26.5
2015,4,24,29.2,20.5,79,4,40,29.5
2015,4,25,29,20.5,76,5,40,28.6
2015,4,26,28.5,20.3,82,5,70,30.5
2015,4,27,28.5,21,79,5,90,29.6
2015,4,28,30.5,21.5,85,4,140,34.5
2015,4,29,31,21.2,84,3,170,33.5
2015,4,30,31.2,20.7,88,3,360,33.3
2015,5,1,30.7,21,78,4,90,33.1
2015,5,2,30.3,21,82,4,70,32.9
2015,5,3,28.5,21.3,85,4,70,32
2015,5,4,28,21,88,3,180,29.9
2015,5,5,30.5,21.5,84,4,90,34.3
2015,5,6,31,21.5,78,3,350,32.8
2015,5,7,30.4,21,83,3,20,32.6
2015,5,8,31,21.5,77,3,360,31.6
2015,5,9,31.5,21.5,79,4,320,33.6
2015,5,10,28.5,21,84,4,320,30.1
2015,5,11,32.5,22,77,3,320,34.8
2015,5,12,31,21.9,82,5,90,33.7
2015,5,13,30.5,21,80,5,90,29.4
2015,5,14,30,20.8,80,4,20,30.8
2015,5,15,29,20.5,81,4,40,30.7
2015,5,16,30.5,21,75,4,80,31.6
2015,5,17,29.5,21,75,4,90,31.5
2015,5,18,31,22,74,3,180,30.2
2015,5,19,31.5,21.5,84,2,320,35.8
2015,5,20,32.2,22.2,74,3,320,33.4
2015,5,21,32.5,22.5,76,3,320,34.7
2015,5,22,32.6,22.5,79,3,320,36.2
2015,5,23,33,21.3,79,3,320,34.7
2015,5,24,30.5,21,85,3,320,35
2015,5,25,32.4,22,84,2,320,37.8
2015,5,26,30.5,22.5,92,3,320,35.2
2015,5,27,30.7,22,80,3,340,33
2015,5,28,31.5,22.5,78,2,340,33.1
2015,5,29,31.8,23,76,3,340,33.5
2015,5,30,32,22,77,3,220,34.3
2015,5,31,31.5,21.5,84,4,40,39.2
2015,6,1,30,21.5,79,4,20,31.9
2015,6,2,30.5,21,76,4,20,32
2015,6,3,31.4,21,90,3,180,34.1
2015,6,4,31,21.3,85,3,40,36.3
2015,6,5,29.5,22,89,4,70,28.7
2015,6,6,30.5,22,80,4,70,32.3
2015,6,7,30.5,22,82,4,90,34.6
2015,6,8,31.2,22,86,3,320,31.7
2015,6,9,31.5,21.5,89,4,320,35.8
2015,6,10,30,22,90,3,70,34.3
2015,6,11,30.4,20,84,4,70,34.1
2015,6,12,29.8,20.4,81,5,90,32.7
2015,6,13,30,21.5,77,5,40,32.5
2015,6,14,30,21.2,84,5,40,34.5
2015,6,15,30,21.8,90,4,90,35.1
2015,6,16,29,21.5,82,4,90,30.9
2015,6,17,31.3,22,85,3,180,35.8
2015,6,18,30,21.2,86,3,340,32.5
2015,6,19,29,22,90,3,90,34.3
2015,6,20,27.5,20.8,92,3,320,28.2
2015,6,21,27.5,20.5,87,3,320,29.2
2015,6,22,29.4,21,91,3,320,36.4
2015,6,23,29,21,94,3,320,34.1
2015,6,24,29.4,22.5,97,3,320,38
2015,6,25,29.4,22.4,98,3,320,39.7
2015,6,26,29,21.7,88,2,320,32.8
2015,6,27,29.2,21.5,90,2,90,34.8
2015,6,28,29.5,21.5,85,3,320,33.7
2015,6,29,29,21,94,2,320,36
2015,6,30,30,21.5,93,3,320,35.7
2015,7,1,30,20,90,4,340,34
2015,7,2,28.6,22.3,89,3,320,32.4
2015,7,3,28,18.5,91,3,320,29.7
2015,7,4,26,19,93,4,320,25.7
2015,7,5,23.2,18,95,6,320,21.6
2015,7,6,26,19,94,5,320,20.2
2015,7,7,26,21.5,95,5,320,27.9
2015,7,8,24,20.4,99,5,320,22.1
2015,7,9,22.5,17,99,4,220,19
2015,7,10,23,20.5,100,5,270,19.4
2015,7,11,25,17.5,96,4,200,29.1
2015,7,12,26,18,89,5,320,26.8
2015,7,13,26.6,21.5,93,6,320,27.8
2015,7,14,26,21,87,6,320,27.8
2015,7,15,27.3,20,98,6,320,31.1
2015,7,16,25,18,89,6,320,25.8
2015,7,17,26,19,86,5,320,26.2
2015,7,18,27,18,86,4,270,28
2015,7,19,29.5,19,81,3,170,32.6
2015,7,20,31.5,21,80,4,320,33.4
2015,7,21,29,21.5,91,3,320,35.2
2015,7,22,28.5,19.5,88,4,320,29.6
2015,7,23,28.8,20,98,4,320,33
2015,7,24,26.3,20,99,4,320,27.8
2015,7,25,27.2,17.5,92,3,320,28.3
2015,7,26,27,19,89,3,20,25.8
2015,7,27,28.4,20,94,3,40,26
2015,7,28,28,20.8,95,3,40,31
2015,7,29,28.1,20.5,95,4,40,31.3
2015,7,30,27.5,21.4,83,4,40,29.2
2015,7,31,29.5,20.6,75,4,40,30.5
2015,8,1,28,20.5,89,3,70,30
2015,8,2,27,20.8,88,4,40,28.2
2015,8,3,28.5,21,80,3,180,30.2
2015,8,4,27.5,21,89,3,320,29.7
2015,8,5,28.5,22,92,3,320,30.2
2015,8,6,27.5,21.5,94,2,320,29.2
2015,8,7,27.5,21,93,5,320,28
2015,8,8,24.7,19,96,4,290,24
2015,8,9,25.5,19.5,92,3,320,25.7
2015,8,10,26.5,21.2,92,2,320,26.8
2015,8,11,28,21.5,89,2,320,27.6
2015,8,12,27,21.6,89,2,320,26.8
2015,8,13,29.5,22,90,3,320,34.8
2015,8,14,30.5,22,96,3,320,38.9
2015,8,15,29,20.5,90,3,160,33.2
2015,8,16,29.3,20,88,3,160,35
2015,8,17,30,20.8,89,2,320,34.6
2015,8,18,29,22,92,3,320,34.3
2015,8,19,29.7,20,96,5,320,38.5
2015,8,20,23.5,15.5,99,8,320,20.2
2015,8,21,24,20,97,7,290,21.7
2015,8,22,23,17,98,7,290,19.8
2015,8,23,23.5,17.5,97,5,200,21.6
2015,8,24,24.5,19.4,94,5,340,21.7
2015,8,25,26.7,20.8,90,4,320,27.1
2015,8,26,28.5,21.6,95,3,320,36
2015,8,27,29,21,89,2,320,31.2
2015,8,28,28.5,21,89,3,320,31.7
2015,8,29,27.2,20.5,89,3,320,28.5
