YEAR,MONTH,DAY,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,HI
2014,3,1,30,20.4,79,2,360,32.5
2014,3,2,30,21.4,78,1,360,32.2
2014,3,3,29.5,21.6,79,1,360,32.4
2014,3,4,30.2,22,79,1,360,33.7
2014,3,5,28.8,21.6,77,1,360,32.5
2014,3,6,30,21.5,77,3,40,32.7
2014,3,7,29,21.2,82,3,20,27.8
2014,3,8,30,20.2,79,2,360,32.2
2014,3,9,30,22.4,77,1,360,31.8
2014,3,10,28.5,22.4,88,1,20,28.5
2014,3,11,26,22.8,89,1,360,26.1
2014,3,12,30,23,78,1,360,32.1
2014,3,13,30,23.5,80,2,360,32.7
2014,3,14,30,22.4,82,2,20,34.6
2014,3,15,30,23.6,84,3,360,33.4
2014,3,16,30,23.6,81,2,20,34
2014,3,17,29,22.6,83,2,360,32.2
2014,3,18,30,22.4,79,2,20,33.4
2014,3,19,31,22,79,2,360,34.3
2014,3,20,30.5,22.4,76,2,40,33.2
2014,3,21,26.8,22.4,87,3,20,29.6
2014,3,22,27.5,22.4,83,4,20,29.2
2014,3,23,28,22.4,79,4,20,29.8
2014,3,24,26.5,22.5,93,2,360,25.1
2014,3,25,30,23,88,1,360,36.3
2014,3,26,30,23.2,84,1,360,34.5
2014,3,27,30,23.5,90,2,20,35.6
2014,3,28,30.2,23.2,86,2,360,37.1
2014,3,29,31.6,22,82,1,360,37.6
2014,3,30,32,23.4,79,2,40,35.9
2014,3,31,30.8,21.4,82,1,360,34.8
2014,4,1,32,22.4,82,1,360,39.5
2014,4,2,33,23.2,77,1,360,37.7
2014,4,3,33,23,79,1,360,38.4
2014,4,4,32,22.6,77,3,20,35.5
2014,4,5,32,23.2,77,1,20,34.8
2014,4,6,32,22.5,79,2,20,34.8
2014,4,7,31,23,78,1,360,33.5
2014,4,8,32.4,22.4,76,1,360,36.5
2014,4,9,31.5,22.8,79,1,360,35.9
2014,4,10,32,22.6,73,2,40,34.8
2014,4,11,31,22.7,82,2,20,34.6
2014,4,12,32.5,22.5,80,2,360,36
2014,4,13,30.5,22.5,79,2,20,35.3
2014,4,14,32.5,23,77,2,360,35.4
2014,4,15,29,22.5,78,2,20,32.3
2014,4,16,29,23.2,83,1,360,32.5
2014,4,17,31,22.5,79,2,360,34.5
2014,4,18,32,22.9,76,2,360,37
2014,4,19,32.5,23.6,80,1,360,38.4
2014,4,20,31,23.2,80,2,40,36.5
2014,4,21,30.5,22.8,80,1,360,36.6
2014,4,22,31.2,23,77,1,360,35.9
2014,4,23,33,23.5,73,2,360,35.4
2014,4,24,31.5,24,82,2,360,37
2014,4,25,34,24.2,79,1,360,41
2014,4,26,32.6,23.8,80,1,360,39.8
2014,4,27,34,23.9,77,1,360,40.6
2014,4,28,34,24,77,1,360,41.2
2014,4,29,34,24,77,1,360,41.2
2014,4,30,34,24,75,1,360,38.6
2014,5,1,34.5,25,81,1,360,41.3
2014,5,2,34,24.7,76,2,40,41.5
2014,5,3,34.1,24.2,77,1,20,40.9
2014,5,4,33.4,24.7,78,2,20,42.2
2014,5,5,33.5,25.1,76,1,40,42.4
2014,5,6,32.5,24.5,75,2,40,39.4
2014,5,7,33.5,25,77,2,20,41.2
2014,5,8,34,24.8,76,1,40,42.2
2014,5,9,34,25,78,1,360,42.1
2014,5,10,33.6,24.9,81,1,180,41.2
2014,5,11,34,25,74,0,0,39.8
2014,5,12,32.5,24.6,83,1,90,38.7
2014,5,13,32.2,23.8,78,1,160,38.1
2014,5,14,33.5,23.6,78,0,0,40.5
2014,5,15,34.8,24.7,68,1,270,41.9
2014,5,16,35,25.3,75,1,180,42
2014,5,17,34.5,24.9,77,1,90,41.9
2014,5,18,34,25.1,75,0,0,41.5
2014,5,19,35,24.5,72,1,90,40.8
2014,5,20,33,23.9,80,1,90,41.9
2014,5,21,32.4,24.2,76,0,0,40.2
2014,5,22,34,24.9,78,1,360,40.8
2014,5,23,33.5,24.5,76,1,360,40.1
2014,5,24,34.5,24.2,74,1,20,41.2
2014,5,25,32.5,25,80,1,360,39.9
2014,5,26,35.2,23.5,76,1,170,42.9
2014,5,27,33,23,78,1,180,40.3
2014,5,28,33.5,23.5,82,1,340,41.9
2014,5,29,33.4,22.9,81,1,340,44.3
2014,5,30,34,24.2,81,1,360,43.2
2014,5,31,34,25.8,78,1,40,42
2014,6,1,33,23.7,83,0,0,42.8
2014,6,2,34.2,24,78,1,180,43.3
2014,6,3,33.5,24.3,73,1,180,42.1
2014,6,4,34,24.1,77,1,180,41.7
2014,6,5,33,23.5,80,1,360,40.6
2014,6,6,31.6,22.8,81,1,200,39.8
2014,6,7,30.2,23.1,86,1,90,38.9
2014,6,8,33,23.7,82,1,180,36.3
2014,6,9,32.3,24,80,1,180,37.1
2014,6,10,33.8,24.5,82,1,270,38.6
2014,6,11,32,23.7,77,2,200,39.2
2014,6,12,32.7,26,67,1,180,35.5
2014,6,13,32,24.7,77,1,220,36.6
2014,6,14,32.5,24.2,80,0,0,37.4
2014,6,15,33,24,73,0,0,38.4
2014,6,16,34,24.8,76,1,180,39.4
2014,6,17,34.3,23.9,73,1,180,38.2
2014,6,18,31.8,22.4,91,1,350,36.8
2014,6,19,32.8,23.5,82,1,360,36.8
2014,6,20,31,23.1,84,1,180,37.6
2014,6,21,32,23.2,81,0,0,38.2
2014,6,22,32,22.7,83,1,180,41.2
2014,6,23,31.2,22.9,76,1,180,37.1
2014,6,24,33.4,22.4,78,1,240,37.8
2014,6,25,34.4,23.4,81,1,180,36.5
2014,6,26,27.5,23,91,1,180,30.3
2014,6,27,32.5,22.8,81,1,180,37.4
2014,6,28,32.5,23.2,79,1,180,38.5
2014,6,29,32,23.6,77,0,0,36.7
2014,6,30,32.5,23.7,86,1,90,37.2
2014,7,1,32,22.6,86,0,0,35.9
2014,7,2,34,24,75,0,0,38.3
2014,7,3,30.5,22.8,85,0,0,32.8
2014,7,4,30,23.2,91,0,0,34.3
2014,7,5,34,26.2,72,2,220,40.1
2014,7,6,32,24,78,2,220,39.6
2014,7,7,32.5,24,78,2,220,33.6
2014,7,8,32,24,88,1,180,35.5
2014,7,9,29.5,24,85,0,0,35.3
2014,7,10,30.5,22.9,87,1,180,35.8
2014,7,11,32,23.9,83,1,180,37.7
2014,7,12,32.5,24,82,1,120,38
2014,7,13,32,23.5,86,0,0,35
2014,7,14,31.4,24,82,1,20,36.7
2014,7,15,29.5,21.8,88,5,360,30.5
2014,7,16,29.5,23,86,2,160,34
2014,7,17,28,22,89,0,0,31.7
2014,7,18,30.5,22.5,86,0,0,36.8
2014,7,19,28.5,23.4,88,0,0,31.8
2014,7,20,32,23.4,82,0,0,37
2014,7,21,29,23,87,2,220,31.5
2014,7,22,28,23.5,92,3,220,29.5
2014,7,23,30,22,82,3,220,34.2
2014,7,24,30.5,22.5,88,0,0,34.2
2014,7,25,31.5,21.9,84,1,20,35.5
2014,7,26,31,21.2,85,2,360,37.1
2014,7,27,30.5,22,87,0,0,35.2
2014,7,28,29.8,23,82,1,220,34
2014,7,29,29.4,23.7,86,1,240,32.8
2014,7,30,30,24,83,2,220,34.1
2014,7,31,29,24.5,82,2,240,33.1
2014,8,1,31,25.9,79,1,220,35.3
2014,8,2,34,25.1,70,2,240,37.6
2014,8,3,30,25.2,75,2,220,31.8
2014,8,4,30.5,24.5,76,2,240,35
2014,8,5,27.6,24,78,3,240,30.5
2014,8,6,30.8,23.5,74,3,220,36.2
2014,8,7,32,21.5,72,2,220,36.6
2014,8,8,35,21.8,76,0,0,43.3
2014,8,9,34,21.2,78,1,270,39.5
2014,8,10,35.5,21.7,76,1,220,41.2
2014,8,11,35.6,22.8,77,1,90,41.6
2014,8,12,32,21.4,78,0,0,37.3
2014,8,13,33.2,21.5,89,1,180,37.8
2014,8,14,32.8,22.1,77,0,0,37.7
2014,8,15,35,24,80,1,90,44.2
2014,8,16,31,23,89,0,0,37.9
2014,8,17,31,22.7,85,1,220,37.1
2014,8,18,31,23.5,84,0,0,37.4
2014,8,19,31,24,91,0,0,38
2014,8,20,31,25.2,84,1,20,38.3
2014,8,21,31.4,22.8,84,1,20,38.9
2014,8,22,30,22.5,89,1,20,36.3
2014,8,23,33,23,87,0,0,42
2014,8,24,32,23,89,0,0,41.7
2014,8,25,31.5,22,86,1,180,38.8
2014,8,26,26.5,23,92,0,0,25.7
2014,8,27,30,22.8,82,1,40,35.3
2014,8,28,26.5,23.2,87,0,0,27.7
2014,8,29,29.5,22.1,95,1,20,38.3
2014,8,30,31,22.4,87,1,20,37.9
2014,8,31,33,22.3,83,1,20,38.9
2014,9,1,29,20,88,0,0,33.6
2014,9,2,28,21,89,0,0,31.8
2014,9,3,30,22.5,83,0,0,33.5
2014,9,4,28,21.5,93,0,0,25.6
2014,9,5,29.5,24,91,0,0,35.1
2014,9,6,30,21.8,88,0,0,37.4
2014,9,7,33.5,21.8,85,0,0,41.7
2014,9,8,29.8,22.4,89,0,0,35.5
2014,9,9,29,21.5,90,0,0,34.8
2014,9,10,29.2,22,85,1,90,34
2014,9,11,31.2,22.5,81,1,180,37.6
2014,9,12,33.5,24,81,0,0,46.6
2014,9,13,30,23,91,0,0,33.1
2014,9,14,26,22.8,95,2,180,25.6
2014,9,15,28,22.8,90,1,180,31.1
2014,9,16,30.2,22.2,88,1,320,35.9
2014,9,17,30.8,24,79,1,20,37.4
2014,9,18,30,22.5,89,1,220,34.6
2014,9,19,26.8,22.5,57,3,220,25.5
2014,9,20,30.5,21.7,84,1,180,37.3
2014,9,21,31.5,21.6,86,1,180,37.4
2014,9,22,31.5,21.8,85,0,0,38.5
2014,9,23,30.8,23.2,87,0,0,37.4
2014,9,24,31.5,25,81,0,0,37.8
2014,9,25,29,24.5,84,1,20,33.1
2014,9,26,29,23.8,89,1,360,34.4
2014,9,27,33,22.7,86,1,40,42.7
2014,9,28,33.5,23.5,84,1,40,39.6
2014,9,29,30,23.2,84,0,0,34.3
2014,9,30,30,25,83,1,20,34.3
2014,10,1,31,22.8,83,0,0,35.3
2014,10,2,30.8,22,90,0,0,29.8
2014,10,3,28.5,23.5,93,1,20,32.5
2014,10,4,29.8,23,93,1,360,37.6
2014,10,5,29,23.2,91,0,0,30.7
2014,10,6,31.5,23.6,87,1,40,37.7
2014,10,7,33,23.8,82,1,360,36.3
2014,10,8,26.8,22.3,93,1,360,29.8
2014,10,9,30.5,22.5,89,0,0,33.5
2014,10,10,30,22.5,91,0,0,38.5
2014,10,11,30,23,91,1,120,38.8
2014,10,12,30.5,23.2,89,1,90,34.5
2014,10,13,29,23,86,1,360,33.9
2014,10,14,29.8,23.2,90,1,20,31.6
2014,10,15,26.5,23,89,2,20,26.2
2014,10,16,27.8,23.9,84,3,360,29.8
2014,10,17,28,23.1,94,2,360,27.5
2014,10,18,28,23.8,94,2,20,31.4
2014,10,19,30.5,25,86,2,40,35.5
2014,10,20,29,24,86,1,20,34
2014,10,21,30.5,24.8,87,1,40,34.4
2014,10,22,30.5,24.2,83,1,40,35.7
2014,10,23,31,23.5,83,1,20,35.3
2014,10,24,31,24,87,2,360,37.4
2014,10,25,31,24.3,86,2,360,39.8
2014,10,26,30,22.5,91,1,360,33.9
2014,10,27,28.5,22.5,90,2,20,31.1
2014,10,28,28,23,86,2,20,29.8
2014,10,29,26,22.8,93,1,20,25.7
2014,10,30,27.5,23.5,87,2,20,29.4
2014,10,31,30,23.5,92,3,20,35.7
2014,11,1,29,24.5,88,2,40,35.3
2014,11,2,32,23.4,84,2,360,38.2
2014,11,3,31,22.5,86,2,360,33.7
2014,11,4,28,22.5,89,2,20,26.1
2014,11,5,27.5,22.6,87,1,20,27.9
2014,11,6,28.8,21.9,89,2,360,32.2
2014,11,7,29,23.1,91,3,360,35.4
2014,11,8,30.5,23,89,3,20,33.9
2014,11,9,28.5,22.8,87,2,20,30.8
2014,11,10,28.5,23,85,2,360,30.4
2014,11,11,28.5,23.2,85,3,20,30.7
2014,11,12,26.2,22.8,89,3,360,26.6
2014,11,13,29,22.8,85,1,20,31.1
2014,11,14,27,22,94,2,20,30.6
2014,11,15,30,24,92,2,360,36.7
2014,11,16,30.5,23,86,2,20,34.8
2014,11,17,29.5,24,87,1,20,32.4
2014,11,18,29.5,23,86,2,20,33.2
2014,11,19,29.5,22.5,89,1,20,31.3
2014,11,20,26,22,92,1,20,24.9
2014,11,21,29,23,89,2,20,33.6
2014,11,22,30,24.7,88,3,360,36.4
2014,11,23,29.5,23.5,89,1,20,32.9
2014,11,24,27.5,23,91,2,30,30.7
2014,11,25,29,23,88,2,30,32
2014,11,26,29.5,22.2,88,2,30,31.9
2014,11,27,29.5,23.9,90,1,30,31.8
2014,11,28,30,23,90,2,360,38
2014,11,29,29,23.2,92,2,20,35.3
2014,11,30,29.5,22.8,86,2,20,33.2
2014,12,1,26.5,23,90,1,20,27.5
2014,12,2,29.5,22,89,2,20,32.1
2014,12,3,29,23,90,2,20,30.3
2014,12,4,28,23.9,90,1,20,27.5
2014,12,5,27,21.5,88,3,20,31
2014,12,6,26.5,22.5,92,4,360,26.6
2014,12,7,26.5,21,91,5,360,23.5
2014,12,8,25.5,22,93,6,90,24.5
2014,12,9,26.5,22,93,1,360,26.6
2014,12,10,28.5,21,85,1,20,31.1
2014,12,11,29.8,22.9,83,1,360,32
2014,12,12,30,23,91,1,20,36.8
2014,12,13,30,23.8,93,2,20,36.1
2014,12,14,26,21.5,93,4,20,27.7
2014,12,15,28.5,22.8,90,2,20,30.6
2014,12,16,27.5,21.8,91,1,20,28
2014,12,17,25,21,92,5,20,25.3
2014,12,18,25.5,20.9,89,4,20,25.6
2014,12,19,26.5,21,93,3,20,25.5
2014,12,20,28.5,23.2,93,2,20,31
2014,12,21,28,22,93,3,20,27.9
2014,12,22,25.5,21,89,4,20,24.8
2014,12,23,25,22.5,93,4,20,24.1
2014,12,24,25,21,94,3,20,24.3
2014,12,25,25,22,93,3,20,24
2014,12,26,25,22,96,3,20,25.4
2014,12,27,25,22.5,93,4,20,23.4
2014,12,28,28,21.8,90,3,20,30.5
2014,12,29,27.5,21,87,3,360,28.5
2014,12,30,24,20.8,96,4,20,23.3
2014,12,31,24,20.9,92,3,360,21.8
2015,1,1,23,19.5,89,4,360,21.7
2015,1,2,24,20.1,83,4,360,24.6
2015,1,3,27,21,82,3,360,27.3
2015,1,4,28.3,22.3,85,2,40,29.2
2015,1,5,25.5,22.2,92,2,20,25
2015,1,6,27,20.2,79,2,20,26.9
2015,1,7,27,19.8,83,2,360,28
2015,1,8,27,20.8,81,3,40,28
2015,1,9,26.5,19,82,3,360,25.4
2015,1,10,27,20.8,79,2,360,26.2
2015,1,11,26,20,81,3,40,26.6
2015,1,12,26,22,84,3,20,26.8
2015,1,13,26.8,20.5,83,3,20,28.8
2015,1,14,28.5,20.2,80,1,20,30.4
2015,1,15,27,20.2,85,1,20,27.3
2015,1,16,28,20.5,82,4,20,28.8
2015,1,17,25,20.2,79,4,20,23.5
2015,1,18,23.5,17.2,93,1,360,21.5
2015,1,19,28,20.2,82,1,20,29.2
2015,1,20,27,20.5,82,1,20,26.2
2015,1,21,29,20.2,85,0,0,30.1
2015,1,22,27.5,20.8,85,1,20,28.2
2015,1,23,26,18.9,86,4,360,25.4
2015,1,24,24,21,80,3,360,24.1
2015,1,25,27.5,20,82,2,20,26.4
2015,1,26,27,21,78,2,20,27.1
2015,1,27,27,22,74,2,360,27.3
2015,1,28,27.5,21,83,1,20,28.1
2015,1,29,27,21.8,89,1,20,24.7
2015,1,30,27,20.9,83,2,360,27.7
2015,1,31,27.5,22.2,74,3,20,27.6
2015,2,1,26.5,20,81,3,20,23.9
2015,2,2,26,20,75,4,20,26.2
2015,2,3,27,20,74,2,20,26.9
2015,2,4,27,20.2,81,2,20,26.6
2015,2,5,27.5,20.5,81,1,20,27.9
2015,2,6,28,19.8,80,1,10,28
2015,2,7,29,20.5,79,1,20,30.3
2015,2,8,29.5,21,83,1,20,31.3
2015,2,9,28,20.2,77,4,20,27.6
2015,2,10,27,20,81,2,20,26.6
2015,2,11,27.5,19.5,85,0,0,26.7
2015,2,12,27.5,20.8,83,1,360,28.2
2015,2,13,24.5,20.5,91,3,20,24.1
2015,2,14,25,22,95,2,40,21.9
2015,2,15,28,21,86,0,0,31.3
2015,2,16,27.5,20,80,1,360,27.3
2015,2,17,28.5,20.8,80,1,20,30.3
2015,2,18,28,21,82,1,20,29.2
2015,2,19,28.5,20,82,1,40,29.1
2015,2,20,25,20,89,2,20,24
2015,2,21,25.5,21.2,83,1,20,26
2015,2,22,28,19.7,81,2,20,28.9
2015,2,23,28.5,21.4,78,1,360,28.5
2015,2,24,28.8,22.2,79,2,20,29.4
2015,2,25,29.6,22.2,83,1,20,33
2015,2,26,28.5,22,81,0,0,30.4
2015,2,27,30.5,21.9,79,2,20,31.9
2015,2,28,29.5,22.6,89,2,20,36.1
2015,3,1,30,22,81,2,40,31.9
2015,3,2,28,21,76,2,20,28.1
2015,3,3,28.5,21,80,1,20,29.6
2015,3,4,28.5,22.2,84,2,20,30.4
2015,3,5,28.5,21.9,83,1,20,29.8
2015,3,6,30,22,79,2,20,32.4
2015,3,7,28.5,21.8,81,2,20,30
2015,3,8,29,20.8,78,2,20,32.1
2015,3,9,28.5,20,72,1,20,28.9
2015,3,10,28.5,21.8,72,2,20,28.8
2015,3,11,28,21,85,0,0,25.6
2015,3,12,28.5,21,79,1,20,28.9
2015,3,13,29,21.9,79,1,40,32.5
2015,3,14,30.5,22.6,89,2,40,36.1
2015,3,15,29,21.2,83,1,40,32.8
2015,3,16,27.5,20,78,1,20,28.5
2015,3,17,29,21,72,1,20,29.5
2015,3,18,29,20.5,76,1,20,29.2
2015,3,19,29.5,21.5,78,0,0,30.9
2015,3,20,31.5,23.5,77,1,40,34.1
2015,3,21,30,23.3,91,2,20,36.1
2015,3,22,26.5,23,94,1,20,24.6
2015,3,23,29,22.5,84,1,20,30.8
2015,3,24,28.5,21.5,82,2,20,29.6
2015,3,25,29.5,22,81,1,360,29.8
2015,3,26,29.5,24.2,81,3,20,31.1
2015,3,27,30.5,22.1,82,2,20,35.4
2015,3,28,30,23,84,1,20,36.6
2015,3,29,30.5,22,83,2,20,34.3
2015,3,30,29.5,22,79,2,40,30.1
2015,3,31,29,23,80,1,360,29.5
2015,4,1,30,22.5,82,1,20,32.3
2015,4,2,30.5,21.8,77,1,40,31.2
2015,4,3,31.5,21,78,2,40,35.3
2015,4,4,32.5,24.5,79,1,40,46.6
2015,4,5,29,22.5,86,1,180,31.6
2015,4,6,30.5,23,81,1,40,34.8
2015,4,7,29.8,22.3,75,2,20,30.9
2015,4,8,30,22.5,79,1,20,32
2015,4,9,30,22.5,81,1,20,30.9
2015,4,10,30,22.1,82,2,40,34
2015,4,11,30.5,23.5,85,2,40,35.6
2015,4,12,31.5,22,77,1,360,34.3
2015,4,13,31,23,74,1,360,33.6
2015,4,14,30.5,23,74,3,20,32.5
2015,4,15,27.5,23,84,2,20,27.5
2015,4,16,30.5,24,81,0,0,33.7
2015,4,17,32,24,80,2,20,35.3
2015,4,18,33.5,24.5,79,2,20,37.6
2015,4,19,33.5,23.2,79,0,0,37.4
2015,4,20,33.6,24,74,1,180,37.1
2015,4,21,31,24,79,1,20,36
2015,4,22,31.5,23.2,77,2,20,36.6
2015,4,23,31,23.5,83,1,40,34.1
2015,4,24,29,23,85,2,20,31.2
2015,4,25,31.5,23.8,81,3,20,36.5
2015,4,26,31.5,23.5,80,2,20,37.1
2015,4,27,32,24,78,0,0,33.9
2015,4,28,31.5,20.2,78,0,0,34.7
2015,4,29,32.5,20.2,73,0,0,35.4
2015,4,30,33,24,76,1,40,37.1
2015,5,1,33,24,72,2,40,35.3
2015,5,2,32.5,24.8,76,2,40,38.5
2015,5,3,30,24,82,0,0,33.3
2015,5,4,31.5,22.8,78,1,20,36.5
2015,5,5,32.5,23.8,74,1,20,34.3
2015,5,6,33,23.5,69,1,90,35.4
2015,5,7,33,24,72,0,0,33.5
2015,5,8,33.5,23,73,2,40,36.5
2015,5,9,34.5,23.5,65,1,40,38
2015,5,10,35,23,73,1,40,36.5
2015,5,11,33.5,23,71,0,0,35.7
2015,5,12,33.5,24,77,1,180,37.5
2015,5,13,33,23.6,74,0,0,35.6
2015,5,14,33.5,23.9,71,1,20,35.5
2015,5,15,32.5,23.5,76,1,20,35.9
2015,5,16,33.5,25,69,2,40,35.5
2015,5,17,33.5,23,74,1,20,40
2015,5,18,33,21.5,74,0,0,34
2015,5,19,32.5,21,73,0,0,35.5
2015,5,20,34,23.5,72,1,170,37.7
2015,5,21,33.5,23.5,68,1,170,35.7
2015,5,22,32.5,23.8,77,0,0,38.5
2015,5,23,34,24.2,75,1,180,40.6
2015,5,24,34,23,77,0,0,39.4
2015,5,25,33,23.6,76,1,340,36.5
2015,5,26,35,23.5,74,0,0,40
2015,5,27,34,23,74,0,0,37.5
2015,5,28,33,23.5,73,1,240,35.4
2015,5,29,34.5,24,68,1,180,38.3
2015,5,30,34.8,24.5,70,1,220,38.9
2015,5,31,34.5,25,71,1,90,37.5
2015,6,1,34,23,76,1,360,36.5
2015,6,2,34,25,83,1,340,38.5
2015,6,3,34.5,24.5,79,0,0,41.1
2015,6,4,33,25,77,1,20,38
2015,6,5,31,24.5,82,1,20,34.8
2015,6,6,34,24.3,77,1,180,39
2015,6,7,34,24.5,79,0,0,38.9
2015,6,8,32.5,24.2,81,0,0,36.2
2015,6,9,33,23,88,0,0,37.1
2015,6,10,33,24,81,0,0,37.1
2015,6,11,33.5,25.1,76,1,20,37.6
2015,6,12,34,25.5,77,1,40,44.4
2015,6,13,32,25.3,85,2,40,44.8
2015,6,14,33.5,25,74,1,40,40.8
2015,6,15,33.5,25.6,73,1,20,35.7
2015,6,16,32,24.2,86,1,360,35.8
2015,6,17,32,23.8,83,0,0,35.5
2015,6,18,30,23,87,0,0,33.2
2015,6,19,32.5,23,84,0,0,39.5
2015,6,20,30,23.8,87,0,0,33.3
2015,6,21,32.5,23.5,78,1,220,35.7
2015,6,22,33,24,84,0,0,36.3
2015,6,23,34,23.2,87,0,0,36
2015,6,24,34,22.2,81,0,0,38.5
2015,6,25,32.5,23,82,0,0,37.1
2015,6,26,33.5,23,86,0,0,46.1
2015,6,27,34,23.5,87,0,0,47.1
2015,6,28,34,23.5,77,0,0,41.8
2015,6,29,33,23,83,0,0,34.3
2015,6,30,33.5,23,81,1,240,37.6
2015,7,1,33.5,23.8,82,0,0,37.5
2015,7,2,32.8,22.5,81,1,220,36.6
2015,7,3,33.5,23.9,81,0,0,42.3
2015,7,4,30,24.3,90,1,220,38.8
2015,7,5,28.5,22,89,2,220,31.1
2015,7,6,29.5,21.5,90,0,0,30.2
2015,7,7,33,24.3,79,2,220,37
2015,7,8,30,24,90,1,220,37.8
2015,7,9,30.5,23,88,1,220,34.4
2015,7,10,30,23,86,0,0,33.7
2015,7,11,31,25.5,83,2,220,33.1
2015,7,12,32.3,24,71,2,220,35
2015,7,13,33.5,23.8,72,1,240,36.1
2015,7,14,33,24.3,69,1,240,34.8
2015,7,15,31,24.6,71,2,220,36.7
2015,7,16,32.7,25.5,73,2,220,34.9
2015,7,17,32,25,78,1,220,38
2015,7,18,32.5,24.8,80,1,180,37.7
2015,7,19,32.5,22.8,87,1,180,39.9
2015,7,20,33,23.2,72,0,0,36.8
2015,7,21,33,24.4,69,1,20,33.6
2015,7,22,33.5,23.6,82,0,0,35.5
2015,7,23,30.4,21.8,86,1,220,34.5
2015,7,24,31.5,23,78,1,90,36.1
2015,7,25,30,22,89,1,180,36.6
2015,7,26,32.5,22,83,0,0,40.6
2015,7,27,29,22.2,84,1,360,30.8
2015,7,28,29,22.2,86,1,90,29.6
2015,7,29,32,23.8,81,0,0,36.2
2015,7,30,32,23.8,77,0,0,34.2
2015,7,31,32.5,23.5,83,2,20,38
2015,8,1,32,24,80,1,40,36
2015,8,2,32.5,25,79,1,40,36.4
2015,8,3,32.5,24,75,1,40,36.9
2015,8,4,32.8,23.7,80,0,0,36
2015,8,5,33.7,24,82,1,170,38.5
2015,8,6,33.2,22.5,83,1,180,37.1
2015,8,7,33,25,78,2,220,38.9
2015,8,8,29,23.8,85,2,240,30.7
2015,8,9,31.5,23,87,0,0,36.3
2015,8,10,30.5,23,81,1,220,34.3
2015,8,11,32,23.5,82,0,0,34.3
2015,8,12,32.8,22.2,85,0,0,35.5
2015,8,13,32,24,87,0,0,36.6
2015,8,14,30.5,23.5,86,0,0,41.2
2015,8,15,33,24.8,80,0,0,39.6
2015,8,16,33.5,23,81,0,0,40.7
2015,8,17,34,22.5,73,0,0,37.5
2015,8,18,33,23,86,0,0,36.3
2015,8,19,34.7,24.7,72,1,90,38.4
2015,8,20,31.3,24,74,4,220,34.3
2015,8,21,30,23.5,87,3,220,31.9
2015,8,22,28,23.2,87,2,240,28.5
2015,8,23,28.5,22.2,85,2,220,27.9
2015,8,24,32,22,81,1,180,32.9
