YEAR,MONTH,DAY,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,HI
2014,4,19,34,25.5,79,2,360,41.9
2014,4,20,34,24,79,2,360,42.9
2014,4,21,35.2,24.4,77,3,180,43.8
2014,4,22,33.6,25.8,76,3,360,41.7
2014,4,23,34,25.8,77,2,340,41.8
2014,4,24,34.5,26,73,2,360,41.9
2014,4,25,35.5,25,77,2,180,44.6
2014,4,26,35,25.4,79,2,270,44.4
2014,4,27,35,25.5,80,2,180,46.3
2014,4,28,33,25.4,78,3,180,39.2
2014,4,29,35,25,81,2,180,40.8
2014,4,30,35,25,73,2,180,38.9
2014,5,1,34.8,25.5,82,2,180,38.2
2014,5,2,34,24,83,2,180,39.2
2014,5,3,35,24,77,3,180,42.6
2014,5,4,34.5,24.5,81,2,180,43.5
2014,5,5,33.5,25.5,77,3,360,40.6
2014,5,6,34.5,25,73,2,360,42.2
2014,5,7,36.2,26.2,66,3,360,40.4
2014,5,8,33.8,26,81,2,360,43.5
2014,5,9,36.8,25.8,74,2,180,42.7
2014,5,10,33,24,84,2,180,42.6
2014,5,11,35.2,25,77,3,180,43.2
2014,5,12,33.5,25,79,2,360,42.8
2014,5,13,33.5,25,76,2,360,36.6
2014,5,14,35.5,26,76,3,160,43
2014,5,15,37,26,71,2,360,47.2
2014,5,16,37,26.5,76,3,360,46.6
2014,5,17,36,26,67,2,360,42.6
2014,5,18,36,26.5,76,2,360,46
2014,5,19,36,26.2,72,3,180,42.7
2014,5,20,36,26,74,2,360,43
2014,5,21,36,24.5,80,2,180,47.1
2014,5,22,35.3,24.9,76,3,180,45.9
2014,5,23,36,25.6,78,2,180,49.5
2014,5,24,36.5,25,73,2,180,43.2
2014,5,25,35.3,24.4,80,3,180,43.6
2014,5,26,34.6,25.2,76,2,320,43
2014,5,27,34.5,25.5,77,2,180,43.5
2014,5,28,36,25.5,77,2,360,43.3
2014,5,29,34.1,25,76,3,180,43.4
2014,5,30,36.8,25,73,2,180,42
2014,5,31,35.5,25,73,3,360,44.1
2014,6,1,37,25,76,3,180,44.6
2014,6,2,35,25.5,77,2,270,43.4
2014,6,3,35,25,80,2,360,45.5
2014,6,4,34.5,25.4,81,2,360,43.6
2014,6,5,35,25.5,82,2,180,43.2
2014,6,6,32.6,25,85,2,180,44.3
2014,6,7,33.5,24.5,82,1,180,41.8
2014,6,8,33,24.2,86,1,180,40.6
2014,6,9,29.5,24,91,2,180,37.1
2014,6,10,28.5,24,88,2,90,34.4
2014,6,11,30,24,88,2,180,33.4
2014,6,12,27,24,92,2,160,29.8
2014,6,13,28.8,24,91,2,180,34.3
2014,6,14,28.5,23.8,90,1,180,37.6
2014,6,15,31.5,24.2,85,1,180,38.9
2014,6,16,33.7,26,79,2,180,43.4
2014,6,17,35,25.4,81,2,180,43.2
2014,6,18,34,25.5,85,1,270,45.2
2014,6,19,33.5,25.5,88,2,180,38.5
2014,6,20,31.3,24,91,1,180,39.2
2014,6,21,31.5,25,87,2,180,38.8
2014,6,22,31.5,25,91,2,180,39.1
2014,6,23,32.5,25.5,89,1,90,38.5
2014,6,24,33.5,25.5,85,2,160,41.4
2014,6,25,33.5,25,88,1,360,42.6
2014,6,26,32.4,24.8,85,2,340,41.9
2014,6,27,31,25,88,1,180,36
2014,6,28,32.5,24.6,86,2,180,39.5
2014,6,29,33.5,24.5,77,2,180,41.2
2014,6,30,33.5,25,82,2,180,41.9
2014,7,1,33.4,24.6,81,2,340,41.7
2014,7,2,32.5,25,82,3,320,41.6
2014,7,3,32.5,24.8,83,2,340,40.4
2014,7,4,29.6,25,89,1,360,36.1
2014,7,5,32.5,25,82,1,180,40.4
2014,7,6,32.1,25.4,91,2,340,43.5
2014,7,7,31.3,24.8,91,2,360,40.5
2014,7,8,32,24,88,1,180,37.7
2014,7,9,32.2,25.5,80,2,160,38.3
2014,7,10,32.5,25,85,2,180,39.7
2014,7,11,33.2,26,80,2,180,44.4
2014,7,12,34.5,25.6,79,2,180,43.5
2014,7,13,33.5,25,81,2,360,41.5
2014,7,14,32,25.8,84,3,360,42.6
2014,7,15,32.5,25,82,2,360,39.8
2014,7,16,30.2,24,87,4,180,36.9
2014,7,17,29.5,24.5,88,3,180,34.5
2014,7,18,32,24.7,88,2,180,40.7
2014,7,19,31,24,87,2,360,38
2014,7,20,31,24,89,3,360,38.3
2014,7,21,31.5,25,86,1,180,38.8
2014,7,22,30,24.8,97,1,180,38.3
2014,7,23,28,24.8,91,1,90,31.4
2014,7,24,31.5,24.5,91,1,180,41.2
2014,7,25,31.4,24.7,90,1,180,38
2014,7,26,32,24,87,2,180,39.4
2014,7,27,31.5,24,84,1,270,38.2
2014,7,28,32,25,82,1,90,38.5
2014,7,29,33,23.5,80,2,90,38
2014,7,30,31.2,25.6,92,1,360,40.9
2014,7,31,28,24.5,-999,-999,-999,
2014,8,1,28,24.5,94,1,90,28.8
2014,8,2,29.5,24,91,1,270,35.6
2014,8,3,29.5,24,95,1,180,35.5
2014,8,4,29.7,24.8,90,1,180,35.7
2014,8,5,28.8,24,88,1,180,33.2
2014,8,6,29.5,24.5,92,2,360,33.7
2014,8,7,32.2,25,77,1,270,40.3
2014,8,8,32.1,25.6,77,1,270,37.1
2014,8,9,32,25.5,80,1,360,39.6
2014,8,10,32,25,79,1,360,39
2014,8,11,32.6,25,79,2,180,41.9
2014,8,12,32,24,75,1,360,36.9
2014,8,13,33,26,72,2,320,38.2
2014,8,14,32.1,25.6,78,3,360,39.8
2014,8,15,31.8,26,81,5,360,39.8
2014,8,16,31.3,25,83,3,360,38
2014,8,17,29.5,24,95,1,270,35.1
2014,8,18,30.9,25,87,1,360,38.9
2014,8,19,31.7,25,82,1,360,38.7
2014,8,20,32,25.5,81,2,360,38.6
2014,8,21,33,24.8,82,2,360,42.2
2014,8,22,33,24,86,1,180,40.8
2014,8,23,32.5,25,78,2,320,37.4
2014,8,24,33,24,81,1,360,39.9
2014,8,25,31.2,24.6,85,2,360,38
2014,8,26,29.5,24,87,1,180,32.4
2014,8,27,32.5,24.5,79,2,180,38.3
2014,8,28,31,23.5,89,1,90,38.3
2014,8,29,28,24.2,86,2,180,32.2
2014,8,30,31,23,84,1,180,35.5
2014,8,31,34,24,83,2,90,44.6
2014,9,1,33.5,24.5,83,3,340,39.4
2014,9,2,32,24.6,85,2,180,41.6
2014,9,3,32.6,24.4,87,2,360,38.9
2014,9,4,31.3,24.3,85,1,360,37.4
2014,9,5,32,24,86,1,180,38.9
2014,9,6,32.2,24,85,2,90,38.9
2014,9,7,33.5,24,81,1,180,40.6
2014,9,8,32.2,23.5,87,2,180,43.1
2014,9,9,33.5,23.5,87,2,180,36.7
2014,9,10,32,24,84,2,180,39
2014,9,11,32.2,24,85,1,160,39
2014,9,12,32.5,26.2,82,2,340,42.5
2014,9,13,31.5,24,85,3,270,38
2014,9,14,28,23.5,92,5,270,34.1
2014,9,15,27.6,24.2,94,4,160,28.6
2014,9,16,31,25.3,82,2,160,36.8
2014,9,17,31.5,24.5,83,4,360,39.6
2014,9,18,31,24.2,84,6,360,38.4
2014,9,19,28.5,23,91,4,220,34.3
2014,9,20,28,22.8,94,3,270,28.1
2014,9,21,29.5,23.5,88,1,180,36.3
2014,9,22,32,24,85,2,360,38.5
2014,9,23,32.5,25,81,2,270,39.7
2014,9,24,32.5,25,85,3,360,39.5
2014,9,25,32.5,23.8,84,2,360,40.1
2014,9,26,32.5,25,83,2,320,39.7
2014,9,27,32.8,25,76,3,360,39.8
2014,9,28,33,25,77,2,360,40.1
2014,9,29,32.4,25.4,82,4,360,42.1
2014,9,30,32.4,25.2,84,2,90,43.2
2014,10,1,33.8,25,82,2,340,41.2
2014,10,2,32.5,25.5,83,1,270,41.2
2014,10,3,32.4,25,86,2,360,39.8
2014,10,4,32.5,24.5,79,3,180,39.1
2014,10,5,33,24.3,84,2,180,40
2014,10,6,32.1,25.2,85,2,360,40.9
2014,10,7,32.5,25.5,80,1,360,40.3
2014,10,8,32.5,24.5,83,3,360,40
2014,10,9,32,25,81,3,360,39.5
2014,10,10,31.2,25,86,3,360,39.2
2014,10,11,32.6,24.3,82,2,360,39.3
2014,10,12,31.5,24.5,88,1,180,37.4
2014,10,13,31.2,25,85,2,360,40.6
2014,10,14,32.5,25,79,2,360,37.8
2014,10,15,33,23.2,72,3,160,37.4
2014,10,16,33,23.8,71,3,180,37.4
2014,10,17,32,23,74,2,180,34.5
2014,10,18,32,23.5,87,1,180,27.9
2014,10,19,32.6,25.2,83,1,360,41.7
2014,10,20,32.8,25,86,2,360,44
2014,10,21,33.5,25.5,79,2,360,40.2
2014,10,22,33.5,24.5,80,2,320,42.6
2014,10,23,33.5,24.8,76,2,90,40.2
2014,10,24,33.7,24.5,81,2,180,41.9
2014,10,25,34,24.5,77,1,180,42
2014,10,26,33,24.5,73,1,360,38.5
2014,10,27,32.8,24,86,2,360,41.9
2014,10,28,32.5,24.3,76,1,180,37.6
2014,10,29,31,23,82,1,360,33.2
2014,10,30,33,24,78,2,360,39.6
2014,10,31,32.7,24.5,73,2,360,40.9
2014,11,1,33,24.5,78,1,320,40.5
2014,11,2,33,24.5,79,2,360,41.7
2014,11,3,33.5,24.5,74,2,360,38.5
2014,11,4,33,24,79,2,180,40.1
2014,11,5,33,23.5,78,2,180,39
2014,11,6,32.3,21.6,76,3,180,39.1
2014,11,7,32,22,78,2,360,36.6
2014,11,8,32,23,74,1,360,35
2014,11,9,32.3,24.4,78,2,360,39.8
2014,11,10,32.8,24,84,1,180,41.4
2014,11,11,32,22.6,75,1,360,38.6
2014,11,12,32.5,23,75,2,180,37.3
2014,11,13,33.5,22.5,69,2,360,36.9
2014,11,14,33.4,23.2,80,2,180,38.5
2014,11,15,31,23,77,2,180,33
2014,11,16,32.8,23,78,1,180,38.9
2014,11,17,32,23.8,85,1,360,39.8
2014,11,18,32.5,24.2,83,1,360,39.1
2014,11,19,32.5,24.4,76,1,180,38.7
2014,11,20,33.5,23,68,1,180,37.2
2014,11,21,32.7,24,80,1,360,41.7
2014,11,22,33,24,80,1,360,39.2
2014,11,23,33,23,73,1,140,39.4
2014,11,24,33.5,24.2,70,1,320,38.9
2014,11,25,33.5,24,76,2,360,39.7
2014,11,26,33.1,24.4,77,2,360,40.5
2014,11,27,33.4,24,83,3,360,42.5
2014,11,28,32.5,23,75,1,180,36.6
2014,11,29,34,23.5,73,2,180,39.2
2014,11,30,31.8,24.4,85,3,180,38
2014,12,1,32,24,80,2,180,37
2014,12,2,32.5,23,77,3,220,37.4
2014,12,3,32.5,23.2,75,1,180,36.7
2014,12,4,32,24,78,3,320,37.6
2014,12,5,31.3,23.6,82,2,360,38.5
2014,12,6,31.5,22.8,70,2,180,34.4
2014,12,7,29.8,22.2,72,1,360,32
2014,12,8,29.2,23,78,2,180,32
2014,12,9,31,23,76,1,180,33
2014,12,10,31.5,22.5,72,3,180,34.6
2014,12,11,31.5,23.8,78,1,320,35.4
2014,12,12,30.6,23.5,80,2,360,35
2014,12,13,30.5,23.5,85,2,220,36
2014,12,14,32.5,24,77,2,160,38.3
2014,12,15,32,23,77,1,180,36.7
2014,12,16,31,23,86,1,360,36.8
2014,12,17,31.5,22.6,77,2,180,37.1
2014,12,18,31.4,22.3,72,3,180,33
2014,12,19,31.4,21.4,68,3,180,32.4
2014,12,20,31.2,23.3,79,2,320,32.2
2014,12,21,30.8,23,78,3,360,34.9
2014,12,22,31.3,22.8,81,2,360,36.1
2014,12,23,31,22.2,80,2,180,34.3
2014,12,24,29.5,23,84,3,160,32.7
2014,12,25,31.4,23.4,78,2,160,34.5
2014,12,26,32.5,23,78,2,180,36.6
2014,12,27,32,22.4,74,2,360,35.4
2014,12,28,31.5,23,73,3,360,33.7
2014,12,29,31.5,21,78,3,360,30.7
2014,12,30,29,21.6,68,1,320,29.2
2014,12,31,30.5,20,74,2,360,32.3
2015,1,1,30.5,19,61,3,180,31
2015,1,2,31,21,63,3,180,32.5
2015,1,3,30.5,21,64,2,180,31.4
2015,1,4,31.5,20.6,68,1,180,31.8
2015,1,5,30.5,21.5,79,2,360,32.5
2015,1,6,30.3,21.5,80,2,360,33
2015,1,7,31,21,73,2,180,34
2015,1,8,31,21,72,2,360,32.6
2015,1,9,31.3,20.6,72,3,160,34.3
2015,1,10,30,18.5,63,3,180,30.9
2015,1,11,29,18.6,68,1,180,31
2015,1,12,31.2,18.6,62,3,160,32.6
2015,1,13,32,20,64,1,180,32.6
2015,1,14,29,20.5,77,3,360,30.9
2015,1,15,28.9,21.2,81,2,340,31.4
2015,1,16,30.3,21.2,79,2,360,33
2015,1,17,28.5,19,70,1,360,29.2
2015,1,18,28.3,19,83,1,270,27.1
2015,1,19,29.5,19.5,84,1,180,32.6
2015,1,20,32.5,19,79,1,360,40.5
2015,1,21,29.5,19,82,4,360,33.1
2015,1,22,32.5,21.8,83,5,360,29.1
2015,1,23,28.6,20.8,76,4,180,29.3
2015,1,24,30.5,18,61,3,180,30.3
2015,1,25,32.5,19,63,2,180,32.5
2015,1,26,30.6,20.4,79,2,360,33.3
2015,1,27,29,20.8,79,2,360,31.1
2015,1,28,29.5,19.5,79,2,360,31.5
2015,1,29,30.5,19.5,75,1,360,32.9
2015,1,30,30.4,20.1,76,2,360,34.3
2015,1,31,30.5,18.8,66,2,180,31.2
2015,2,1,29.5,20.5,67,2,180,31
2015,2,2,31.5,20,64,2,180,32.6
2015,2,3,31.5,21,61,2,180,31
2015,2,4,31,21.5,62,1,360,31.5
2015,2,5,30.5,20.4,73,2,360,31
2015,2,6,29.5,22.1,76,2,360,31.3
2015,2,7,30,22,68,2,360,30.8
2015,2,8,29,20.4,81,2,360,30.5
2015,2,9,29.1,20.1,87,2,360,31.3
2015,2,10,30,21,90,2,360,38.9
2015,2,11,30.5,22.4,89,3,360,39.7
2015,2,12,30.5,21.5,87,5,360,32.9
2015,2,13,31.6,22.2,91,2,180,42.7
2015,2,14,31.5,22.7,96,2,180,41.4
2015,2,15,32,23.5,93,2,180,45.5
2015,2,16,32.5,23.5,95,2,360,44.9
2015,2,17,32.5,23.5,88,2,180,47.1
2015,2,18,32.5,23,68,2,180,40.1
2015,2,19,30.7,22.2,87,3,180,38.6
2015,2,20,32.4,21.8,84,3,180,44.7
2015,2,21,32,21.5,74,2,180,34.5
2015,2,22,31.2,20.2,85,3,360,40.9
2015,2,23,32.2,20.2,91,2,180,46.4
2015,2,24,31,22,80,1,320,34
2015,2,25,33.5,22,80,1,180,42.8
2015,2,26,32.2,21,83,3,180,37.1
2015,2,27,34.5,22,78,2,180,46.5
2015,2,28,34.5,22,67,2,180,36.8
2015,3,1,32.2,22,78,2,360,36.5
2015,3,2,33.2,21.7,83,3,180,43.8
2015,3,3,34.5,21.5,65,2,180,36.1
2015,3,4,30.5,22,77,3,180,34.3
2015,3,5,34.5,22,63,2,180,36.3
2015,3,6,33,21.5,75,3,180,38.3
2015,3,7,35,22,74,2,180,42.3
2015,3,8,34.8,21.5,59,2,180,38.1
2015,3,9,32.6,22.5,80,3,360,43.8
2015,3,10,33,21.7,65,3,180,34.8
2015,3,11,31,22,76,1,320,34.3
2015,3,12,33.5,22,79,3,180,40.6
2015,3,13,34,21.8,79,2,180,43.3
2015,3,14,32.3,21.8,84,2,180,40.2
2015,3,15,32,22,74,2,180,35.7
2015,3,16,33.7,21.8,83,2,180,43.7
2015,3,17,34,20,68,2,180,37.2
2015,3,18,32,21.5,76,3,360,36.5
2015,3,19,31.5,22,80,2,360,35
2015,3,20,35.5,22.5,83,2,360,47.6
2015,3,21,31.5,24,78,2,360,37.1
2015,3,22,32.5,23.5,80,2,180,38
2015,3,23,34,23,78,2,180,40.8
2015,3,24,33.5,23.5,79,3,360,37.1
2015,3,25,33.5,23.5,75,3,180,37.1
2015,3,26,32.8,24,80,3,180,44.9
2015,3,27,33.7,23.2,81,3,180,44.7
2015,3,28,33.5,23,74,2,180,44.1
2015,3,29,33.1,23.2,83,3,180,47.3
2015,3,30,33.7,23.6,78,3,180,42.6
2015,3,31,36,24,69,3,180,39.1
2015,4,1,33,24,79,3,360,42.2
2015,4,2,35.5,24.5,76,2,360,44.1
2015,4,3,34.7,24.2,81,2,360,51.5
2015,4,4,35,25,77,3,340,42.6
2015,4,5,34,24,73,2,180,39.7
2015,4,6,35.2,24,81,2,360,49.1
2015,4,7,33,24,81,2,360,40.1
2015,4,8,36.5,24,70,3,180,42.3
2015,4,9,35,24,73,3,180,40
2015,4,10,34.5,24.5,73,2,180,40.7
2015,4,11,36.7,23.8,72,2,180,44
2015,4,12,36.5,25.2,75,3,360,42.3
2015,4,13,31.4,24,82,5,360,42.7
2015,4,14,31,23.5,76,4,360,34.8
2015,4,15,36.5,24,71,3,180,44.5
2015,4,16,36,25,79,3,360,40.1
2015,4,17,35.3,23.8,80,2,180,51.1
2015,4,18,35,25,75,3,360,40.3
2015,4,19,33,24.3,76,2,360,42.3
2015,4,20,33.9,25,81,3,360,46.3
2015,4,21,32.5,25,83,1,360,40.1
2015,4,22,35.5,24.5,75,1,180,45.5
2015,4,23,33.1,24.7,81,3,180,46.7
2015,4,24,35,24.8,75,3,180,47.1
2015,4,25,34,24.5,72,2,360,40.8
2015,4,26,34,24.5,78,3,180,43.3
2015,4,27,35.5,24.6,80,3,180,49.2
2015,4,28,34,25.5,75,3,340,42
2015,4,29,33,25.5,79,3,360,41.9
2015,4,30,33,26,80,3,360,40
2015,5,1,35.5,25.5,76,3,360,45.5
2015,5,2,35.5,25.5,78,2,360,46.5
2015,5,3,33.5,24,82,2,360,43.3
2015,5,4,32.5,24.8,85,2,360,44.3
2015,5,5,33,26,82,3,360,43.4
2015,5,6,35.5,25,76,3,360,42.7
2015,5,7,33.8,25.5,75,2,360,42.6
2015,5,8,34.6,25,82,2,360,51.3
2015,5,9,33,25,80,4,320,42.3
2015,5,10,31.5,25,85,4,360,41.5
2015,5,11,32.7,26,82,3,360,46.3
2015,5,12,33,25,79,3,360,41.2
2015,5,13,36.5,25,74,2,180,44.2
2015,5,14,36.6,26,65,3,320,42.6
2015,5,15,36.4,25.2,77,3,360,54.3
2015,5,16,36.5,26,74,3,360,44.7
2015,5,17,37.5,25.8,71,2,360,46.3
2015,5,18,37.5,25.8,81,3,340,52.9
2015,5,19,35.5,26.5,76,3,320,45.5
2015,5,20,36,26.5,74,2,340,44.6
2015,5,21,36,26.5,73,2,360,48.2
2015,5,22,36.1,26.1,82,2,360,53.7
2015,5,23,33.5,25.8,80,3,180,43
2015,5,24,36,25.5,74,2,360,46.1
2015,5,25,34.9,26,82,2,360,51.1
2015,5,26,33.5,26,79,1,360,45.3
2015,5,27,34,25.5,80,2,320,43.9
2015,5,28,35,26,79,2,360,44.9
2015,5,29,33.7,24.8,88,2,360,50.5
2015,5,30,33.6,25.4,90,2,360,42
2015,5,31,35,25.5,82,3,180,49.4
2015,6,1,37.5,25,79,2,180,50.4
2015,6,2,37,26,72,2,180,44.4
2015,6,3,35.5,26,76,3,360,46.5
2015,6,4,36,26,74,2,360,46
2015,6,5,37.1,25,82,2,180,57.4
2015,6,6,36,24.5,82,2,180,47.1
2015,6,7,36.5,26,80,2,180,48.7
2015,6,8,35.5,26.2,77,3,180,47.1
2015,6,9,35.5,26.2,75,1,320,46.9
2015,6,10,36.8,25.5,77,2,180,50.4
2015,6,11,36.5,25.5,82,2,180,49.9
2015,6,12,36.7,25,83,2,180,52.5
2015,6,13,37,24,80,2,180,50.3
2015,6,14,36,25.5,79,2,180,47.1
2015,6,15,35.8,26,79,2,270,52.2
2015,6,16,36.5,25.5,80,1,360,49.3
2015,6,17,34.5,24.5,82,2,320,46.3
2015,6,18,35,24.7,82,1,180,44.9
2015,6,19,34.6,25,85,2,180,50.7
2015,6,20,34.5,25.5,81,2,180,43.9
2015,6,21,31.5,24.6,86,2,180,38.6
2015,6,22,28.9,25,85,2,180,37.7
2015,6,23,34,25.5,85,2,180,42.6
2015,6,24,34.5,25.5,80,1,180,46.3
2015,6,25,34.5,26,78,1,180,43.8
2015,6,26,34.3,25.2,82,2,340,47.4
2015,6,27,35,25,80,2,180,46.5
2015,6,28,35,25.5,79,2,360,46.3
2015,6,29,34.3,26,84,3,360,48.5
2015,6,30,36,26,77,2,360,48.8
2015,7,1,35,25.2,81,1,180,46.3
2015,7,2,35,25.8,79,1,340,44.1
2015,7,3,33.1,26,84,3,360,45.5
2015,7,4,31.7,24.8,84,4,320,43
2015,7,5,27,22.2,96,2,270,25.5
2015,7,6,26.7,22.6,89,1,90,29.1
2015,7,7,26.5,23,94,1,180,27.6
2015,7,8,28,23,96,1,180,30.6
2015,7,9,28.5,24.8,93,1,180,33.6
2015,7,10,26.4,24,95,1,180,28.8
2015,7,11,28.5,23,91,1,180,34.5
2015,7,12,30.5,25,95,1,270,34.7
2015,7,13,30.2,24.8,91,1,270,36.6
2015,7,14,27.5,24.5,97,1,270,29.8
2015,7,15,28.5,24,95,1,360,35.3
2015,7,16,25.9,24,96,2,180,26.8
2015,7,17,26,23,95,2,180,26.8
2015,7,18,26,23.5,95,1,180,25.5
2015,7,19,32,23,86,1,180,37.7
2015,7,20,33.5,25.5,84,2,180,48.2
2015,7,21,33.5,25,82,2,360,45.6
2015,7,22,30.5,24,85,3,360,39.5
2015,7,23,32,24.5,86,3,360,41
2015,7,24,32,25,84,1,360,40.2
2015,7,25,32,24.5,83,1,180,39
2015,7,26,32,24,85,2,180,41.3
2015,7,27,32.5,24,91,1,360,37.4
2015,7,28,33,23,84,1,180,40
2015,7,29,31,24,87,2,360,38.3
2015,7,30,32,25.8,81,2,360,38.9
2015,7,31,33,26,84,1,360,44.9
2015,8,1,34,26,81,2,360,44.4
2015,8,2,33.5,26,81,1,320,44.8
2015,8,3,33.5,25.8,81,1,360,43.9
2015,8,4,34,25.5,82,2,320,46.7
2015,8,5,32,25.5,83,2,320,40.8
2015,8,6,32,25.5,81,3,360,38.9
2015,8,7,31.2,24,87,3,360,41.3
2015,8,8,33.5,25,81,2,270,42.6
2015,8,9,33,25.5,87,2,180,37.7
2015,8,10,29.3,25.2,90,2,180,36.1
2015,8,11,32.5,25,84,1,180,42.3
2015,8,12,32.5,25.5,85,2,360,41.2
2015,8,13,33.5,25.5,82,3,360,42.2
2015,8,14,34.2,26,87,2,180,49.4
2015,8,15,33,26,86,2,360,44
2015,8,16,34,26,77,2,360,43.7
2015,8,17,32.7,26.4,84,3,360,44.2
2015,8,18,32,26.5,82,4,360,42.9
2015,8,19,33,26,83,5,360,44.4
2015,8,20,29,25.5,87,6,360,34.7
2015,8,21,29.2,24.8,90,5,340,35.7
2015,8,22,29,24.5,91,2,270,31.6
2015,8,23,30.5,24.5,92,1,320,36.6
2015,8,24,27.2,24.2,94,2,180,29.8
