YEAR,MONTH,DAY,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,HI
2014,5,11,36.5,26,65,1,140,41.4
2014,5,12,35.6,24.2,63,1,140,40.8
2014,5,13,35.5,24.9,62,1,200,38.7
2014,5,14,36,26.9,66,1,180,40.4
2014,5,15,35.9,26.8,68,1,270,41.7
2014,5,16,35.6,25.6,65,1,140,43
2014,5,17,36.2,24.8,68,1,140,41.9
2014,5,18,35.8,24.1,68,1,180,41.5
2014,5,19,36.6,26.3,63,1,220,41.2
2014,5,20,36.5,27.8,64,1,180,42
2014,5,21,35.6,25,73,1,40,43.5
2014,5,22,35.3,26,73,1,70,41.2
2014,5,23,35.3,25.3,72,1,220,41.8
2014,5,24,36.7,25.5,62,2,140,43.5
2014,5,25,34.5,24.5,76,1,320,41.2
2014,5,26,35.2,25.2,76,1,320,41.8
2014,5,27,35,26,77,1,200,42.8
2014,5,28,34.3,26.1,76,1,320,40.5
2014,5,29,33.9,24.5,78,1,360,41.9
2014,5,30,35.1,25,79,1,140,42.2
2014,5,31,34.7,24.6,81,1,320,42.6
2014,6,1,35.5,25.5,77,1,320,42.6
2014,6,2,35.8,27,75,1,320,45.7
2014,6,3,35.5,26.5,77,2,340,44.4
2014,6,4,32.5,24.3,91,1,220,41.2
2014,6,5,31.8,25.8,82,1,110,38.9
2014,6,6,34.9,25,76,2,340,44.3
2014,6,7,34.5,25,74,1,220,43
2014,6,8,34.3,26.2,77,1,220,43
2014,6,9,34.6,25,81,1,220,41.7
2014,6,10,29.5,25.8,91,1,340,36.4
2014,6,11,31.4,25.5,92,1,220,34.1
2014,6,12,31.7,24.6,87,2,220,37.1
2014,6,13,30,26,87,1,200,37.4
2014,6,14,33.7,25.6,78,2,180,41.1
2014,6,15,33.5,25.8,78,1,270,40.8
2014,6,16,34.2,26.5,77,1,200,42.9
2014,6,17,34.5,25.6,80,1,220,42.4
2014,6,18,31,25.5,90,1,220,38
2014,6,19,32,26.5,85,1,180,36.8
2014,6,20,31.3,25.3,83,2,200,38.1
2014,6,21,33.7,26,76,2,270,41.5
2014,6,22,32.1,25.3,82,1,250,39.1
2014,6,23,32.3,25.8,75,1,220,36.9
2014,6,24,33.5,26.8,75,1,230,40.8
2014,6,25,33.6,25.6,78,1,320,40.5
2014,6,26,31,23.6,89,1,40,36.6
2014,6,27,31.7,26,82,2,220,37.9
2014,6,28,33,25.3,77,2,220,42
2014,6,29,32.2,25,79,1,220,39.1
2014,6,30,33.4,26.8,76,1,220,40
2014,7,1,33.5,25.6,83,1,320,40.4
2014,7,2,33.5,25,83,1,340,42.7
2014,7,3,33.5,24.5,84,2,360,41.6
2014,7,4,30.6,24.8,89,1,220,37.7
2014,7,5,31.9,25.5,87,2,220,39.1
2014,7,6,31.5,26.2,87,1,320,38.2
2014,7,7,30.8,24.7,84,1,220,36.3
2014,7,8,31,25.5,86,2,220,39.5
2014,7,9,30,25.1,89,1,220,35.7
2014,7,10,32,25,81,1,220,37.3
2014,7,11,33.8,24.7,84,1,180,42
2014,7,12,35,25.3,76,1,200,42.7
2014,7,13,34.2,25.8,77,1,360,41.9
2014,7,14,32.9,25.7,79,1,320,40.1
2014,7,15,32.2,23.7,88,3,40,36.5
2014,7,16,27.7,23.8,88,4,40,30.2
2014,7,17,29.4,23.5,92,1,220,30.1
2014,7,18,32.6,24.5,83,1,220,39.7
2014,7,19,30.8,24,88,1,270,34.8
2014,7,20,32.8,24,83,1,340,39
2014,7,21,30,25.3,85,1,220,36.8
2014,7,22,28.3,24.8,94,2,220,32.4
2014,7,23,30.5,24.2,92,1,220,35
2014,7,24,29.7,25.1,93,1,220,33.5
2014,7,25,31.2,24.6,82,1,270,38.2
2014,7,26,31.6,23.8,87,1,160,40
2014,7,27,31.4,23.3,85,1,200,37.4
2014,7,28,31,25,86,1,220,34.4
2014,7,29,30,25.6,88,2,320,36.3
2014,7,30,31.4,24.5,89,2,220,36.5
2014,7,31,28.5,25.6,92,2,250,33.2
2014,8,1,29.5,22,94,2,220,36.4
2014,8,2,30.1,25.2,89,2,220,37.1
2014,8,3,28.6,23.6,90,1,270,35.3
2014,8,4,28.8,23.7,93,1,220,34.7
2014,8,5,28.5,24.4,92,2,220,32.3
2014,8,6,30.2,24.4,89,1,220,37.7
2014,8,7,31.7,26.8,83,2,220,37.3
2014,8,8,32.6,26.8,81,2,220,40.3
2014,8,9,32,24.9,80,3,220,38.9
2014,8,10,32.6,25.5,81,1,220,39.3
2014,8,11,32.9,25.5,75,1,220,40.1
2014,8,12,32,25.1,79,1,220,39.7
2014,8,13,33.1,25.5,79,1,220,38.2
2014,8,14,35,24.7,76,1,360,42.3
2014,8,15,33.7,22,83,2,340,39.6
2014,8,16,32.8,23.8,83,1,140,38.7
2014,8,17,28.5,24.5,91,1,270,33.6
2014,8,18,30.8,24.2,83,1,220,35
2014,8,19,34.3,23.9,83,1,270,42.6
2014,8,20,33.2,24,91,1,220,37.7
2014,8,21,32.9,24.8,83,1,340,38.7
2014,8,22,29.7,23.8,92,1,220,35.3
2014,8,23,33,22.5,81,1,220,40.7
2014,8,24,33,24.5,79,1,270,39.5
2014,8,25,32.4,23.4,85,1,320,36.8
2014,8,26,28.5,24.1,94,1,360,31.5
2014,8,27,32,24.6,83,1,340,38.7
2014,8,28,27.6,23.2,94,1,360,30.7
2014,8,29,29.4,21.7,92,1,360,34.9
2014,8,30,32.1,24.6,83,1,140,38.3
2014,8,31,32,22.3,90,1,320,38.7
2014,9,1,31.7,23.9,84,1,320,39.3
2014,9,2,29.6,24.9,89,1,220,36.2
2014,9,3,30.8,23.7,86,1,140,36.6
2014,9,4,29.5,24.3,92,1,140,32.3
2014,9,5,32.7,24.8,83,2,140,36.3
2014,9,6,32,24.6,85,2,250,39.7
2014,9,7,32.5,25.4,77,1,290,39.5
2014,9,8,32.4,24.4,84,1,270,40.5
2014,9,9,29.3,24.2,90,1,270,34.2
2014,9,10,30.2,23.5,89,2,220,35.2
2014,9,11,33.1,25.8,76,2,220,38.7
2014,9,12,32.9,25.7,76,2,270,38.5
2014,9,13,30,22.4,90,2,270,34.4
2014,9,14,27,20.6,94,3,200,29.1
2014,9,15,30.8,23.5,84,1,180,36.5
2014,9,16,32.1,24,77,1,220,37
