YEAR,MONTH,DAY,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2014,1,1,31.6,25.9,78,4,90
2014,1,2,31.4,26.4,79,5,90
2014,1,3,31.6,24.9,80,4,90
2014,1,4,32,24.2,84,3,320
2014,1,5,31.8,25.7,80,5,90
2014,1,6,31.6,26.2,78,5,90
2014,1,7,28.8,25.4,82,4,90
2014,1,8,31.2,24.8,78,5,90
2014,1,9,28.2,25,81,5,60
2014,1,10,30.8,24.5,72,6,90
2014,1,11,31.1,23.6,72,3,90
2014,1,12,31,24.3,78,3,340
2014,1,13,31.8,24.5,79,5,350
2014,1,14,29.4,25,79,6,350
2014,1,15,31,22.8,79,4,360
2014,1,16,30.4,22.3,78,4,90
2014,1,17,31.3,23.9,75,4,360
2014,1,18,30.1,24.3,85,4,90
2014,1,19,30,24.7,74,6,90
2014,1,20,29.8,23.6,72,4,90
2014,1,21,29.9,24.6,73,4,360
2014,1,22,30.2,24.3,77,5,350
2014,1,23,29.3,23.3,76,5,90
2014,1,24,29.6,22.5,77,4,90
2014,1,25,29,21.2,73,4,90
2014,1,26,29.8,19.6,77,3,90
2014,1,27,31.4,21.5,78,3,340
2014,1,28,29.5,22.2,74,4,90
2014,1,29,30.2,20.8,80,3,70
2014,1,30,30.6,21.6,76,3,90
2014,1,31,30.5,22.5,75,3,90
2014,2,1,25.6,20.6,88,2,360
2014,2,2,28,19.8,86,3,290
2014,2,3,31.8,20.3,78,3,290
2014,2,4,30.6,21.1,77,2,90
2014,2,5,30.6,23.3,81,2,270
2014,2,6,32,23.5,81,2,160
2014,2,7,31.4,23.7,81,2,110
2014,2,8,33,25,77,3,90
2014,2,9,32,25.9,80,2,270
2014,2,10,32.6,24,85,3,320
2014,2,11,31.3,23.7,81,2,350
2014,2,12,30.7,25.6,80,6,90
2014,2,13,29.6,23.3,82,4,90
2014,2,14,31,23.4,83,2,90
2014,2,15,30.4,22.5,76,4,70
2014,2,16,30,21.5,79,4,290
2014,2,17,30.8,23.3,79,3,90
2014,2,18,30.8,21.5,78,3,90
2014,2,19,30,21.9,78,3,90
2014,2,20,30.6,21.5,75,3,90
2014,2,21,30.6,22.3,73,4,90
2014,2,22,30.6,23.5,78,4,90
2014,2,23,30,23.8,78,5,90
2014,2,24,29.9,22.5,78,4,90
2014,2,25,30.6,21.8,80,3,90
2014,2,26,30.7,22.6,75,3,90
2014,2,27,31.2,24,77,3,90
2014,2,28,31.4,22.8,77,3,90
2014,3,1,31,22,76,3,90
2014,3,2,30.7,20.7,76,3,90
2014,3,3,31.4,23,75,3,90
2014,3,4,31.4,21.6,79,3,90
2014,3,5,31.3,22.7,74,3,270
2014,3,6,31.9,22.7,75,3,90
2014,3,7,31.6,23.9,77,3,90
2014,3,8,32,22.5,74,3,90
2014,3,9,31.5,22.1,74,4,90
2014,3,10,32,22.9,75,4,90
2014,3,11,32,24.5,76,4,350
2014,3,12,31.8,25.3,82,4,90
2014,3,13,32.6,25.1,80,3,90
2014,3,14,32.3,27.2,79,4,90
2014,3,15,32.2,26.6,77,5,90
2014,3,16,32,25.8,74,5,90
2014,3,17,31.8,23.4,73,5,90
2014,3,18,31.9,23.7,75,3,90
2014,3,19,32.1,24.5,76,3,90
2014,3,20,32.4,22.5,75,3,90
2014,3,21,32.8,23.8,71,3,90
2014,3,22,32.2,24.2,73,7,90
2014,3,23,32.5,25.6,72,4,70
2014,3,24,28.4,25,86,4,70
2014,3,25,31,26.4,82,4,90
2014,3,26,31.4,24.9,83,4,90
2014,3,27,32,25,82,3,90
2014,3,28,32.1,24.9,82,3,90
2014,3,29,32.5,25.2,78,3,90
2014,3,30,31.6,25.2,77,2,110
2014,3,31,32,26.5,79,3,120
2014,4,1,32,24.3,77,2,90
2014,4,2,31.7,24.3,78,3,90
2014,4,3,32.4,24.3,77,3,90
2014,4,4,33,24.8,76,3,90
2014,4,5,32.6,24.4,79,4,90
2014,4,6,32.8,24.6,78,3,90
2014,4,7,33.2,23.6,74,4,90
2014,4,8,33,24.7,75,3,90
2014,4,9,34.3,24.5,73,3,290
2014,4,10,32.4,24.3,74,3,90
2014,4,11,32.4,24.7,77,3,90
2014,4,12,32.8,25,75,3,90
2014,4,13,34.7,25,70,4,270
2014,4,14,34.8,26.3,73,3,290
2014,4,15,31.6,25.3,80,3,30
2014,4,16,32,25.1,80,4,70
2014,4,17,32.2,24.1,82,4,90
2014,4,18,32.5,25.7,79,3,70
2014,4,19,33,25.6,80,3,90
2014,4,20,32.8,27,78,3,110
2014,4,21,32.7,25.5,79,4,90
2014,4,22,32.8,25.8,78,4,90
2014,4,23,32.9,26.2,76,3,120
2014,4,24,33.2,25.8,79,3,90
2014,4,25,33.4,25.7,74,3,270
2014,4,26,33.2,26.5,74,3,90
2014,4,27,33.5,25.3,74,4,90
2014,4,28,34.3,26.2,74,3,90
2014,4,29,34.2,26.1,74,3,90
2014,4,30,34.2,25.5,74,3,110
2014,5,1,33.3,26,71,3,180
2014,5,2,33.8,26.6,73,2,90
2014,5,3,34.5,26.6,77,2,140
2014,5,4,32.2,26.9,80,2,90
2014,5,5,33.9,27,73,3,90
2014,5,6,33.9,27,75,4,90
2014,5,7,34.3,27,74,4,90
2014,5,8,34.2,26.5,78,2,270
2014,5,9,34.4,26.3,76,2,180
2014,5,10,31.2,26.7,79,2,180
2014,5,11,33.9,25.5,77,3,140
2014,5,12,33.7,25.8,72,2,180
2014,5,13,33.3,26.3,72,3,90
2014,5,14,31.8,25.3,80,2,270
2014,5,15,33.4,25.8,76,3,180
2014,5,16,33.9,26.7,73,2,160
2014,5,17,33.5,26.8,75,2,90
2014,5,18,34.3,26.2,76,3,270
2014,5,19,34,26.5,76,3,140
2014,5,20,33.6,25,79,2,180
2014,5,21,32,24.9,84,3,270
2014,5,22,33,25.4,76,3,160
2014,5,23,33.4,26.3,74,2,290
2014,5,24,31.4,25.7,83,3,90
2014,5,25,33.4,26.8,75,2,270
2014,5,26,33.4,26.4,78,3,160
2014,5,27,33.2,26.4,76,2,90
2014,5,28,33.4,26.1,79,3,270
2014,5,29,33.5,26,76,3,180
2014,5,30,33.6,26.3,77,2,180
2014,5,31,31.3,25.9,83,3,280
2014,6,1,32.6,25.9,81,3,120
2014,6,2,32.6,26.1,79,3,90
2014,6,3,33.1,26.3,79,3,180
2014,6,4,33.1,26.4,77,3,150
2014,6,5,33,25.9,78,3,180
2014,6,6,33.6,25.8,77,2,180
2014,6,7,33.1,26.2,75,2,180
2014,6,8,33,26.5,78,3,180
2014,6,9,33,25.9,79,3,180
2014,6,10,34,25.3,82,2,180
2014,6,11,32.7,25.8,79,3,270
2014,6,12,32,25.4,79,2,180
2014,6,13,30.4,25.3,90,2,70
