YEAR,MONTH,DAY,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,HI
2014,11,16,31,25.4,87,2,40,39.5
2014,11,17,31,24.8,85,2,40,40.9
2014,11,18,31.6,24.8,89,2,80,44.6
2014,11,19,30.3,25,91,2,40,37.8
2014,11,20,28.5,24,95,1,80,34.5
2014,11,21,30,24.8,92,1,40,40.4
2014,11,22,31.3,25.8,89,2,70,43.1
2014,11,23,31.6,25.4,88,2,40,42.2
2014,11,24,30.4,26.2,88,2,40,38.9
2014,11,25,30.3,24.2,92,2,40,39.2
2014,11,26,31,25.5,92,3,40,40.5
2014,11,27,29.5,25.4,90,2,60,38.6
2014,11,28,31,25.4,89,3,60,39.2
2014,11,29,30.1,24,88,2,40,37
2014,11,30,29.2,25.4,92,2,50,37
2014,12,1,29.4,25.7,92,2,50,35.9
2014,12,2,30.5,26,81,3,50,36.3
2014,12,3,28.9,25.3,90,2,50,35.1
2014,12,4,31.2,25.8,88,2,30,39.9
2014,12,5,30,25.6,85,4,10,35.8
2014,12,6,26.8,23.7,86,6,360,29.3
2014,12,7,25.4,24,94,7,10,25.7
2014,12,8,27.4,24.2,94,2,130,28.9
2014,12,9,30.2,25.4,87,2,40,37.7
2014,12,10,30.3,24.4,88,2,80,37.4
2014,12,11,30,24.8,87,2,60,38.5
2014,12,12,30.5,25.6,87,2,40,38.6
2014,12,13,30.2,25.1,91,3,50,37.7
2014,12,14,26.4,24.7,93,3,40,27.1
2014,12,15,29.9,25.8,89,2,50,37
2014,12,16,28.8,25.6,87,2,50,34.3
2014,12,17,29.7,24.8,87,4,40,35.7
2014,12,18,25.3,24,92,4,30,26
2014,12,19,26.4,23.8,94,2,40,29
2014,12,20,30,25,92,2,60,38.8
2014,12,21,30.5,25.2,87,3,40,39.9
2014,12,22,29.2,25.2,89,4,50,36.3
2014,12,23,27.6,24.8,94,4,50,31.8
2014,12,24,29.6,24.8,91,3,40,34.7
2014,12,25,30.4,22.4,86,4,60,37.1
2014,12,26,28,23.4,89,3,40,31.7
2014,12,27,30,25.6,83,4,30,35
2014,12,28,29.5,24.8,86,4,20,35.3
2014,12,29,26.4,23.6,93,4,30,28.6
2014,12,30,25.3,24.3,94,5,50,25.7
2014,12,31,26.8,24.4,95,3,30,28.8
2015,1,1,28.3,22.8,94,3,30,35.1
2015,1,2,26.2,23.8,89,5,30,27.9
2015,1,3,28.4,24.2,92,4,30,32.8
2015,1,4,29.7,24.2,83,2,40,35.5
2015,1,5,28,24,90,2,40,32.6
2015,1,6,30,23.8,81,3,40,34.3
2015,1,7,30,22.3,80,7,40,35.5
2015,1,8,29.4,22.8,82,5,50,32.2
2015,1,9,27.8,22.8,90,4,40,28.5
2015,1,10,27.2,22.8,87,3,30,29.9
2015,1,11,29.6,24,83,4,30,33.7
2015,1,12,29,23.8,84,3,30,32.1
2015,1,13,27.6,24,90,3,30,28.2
2015,1,14,30,24.6,86,3,40,35.5
2015,1,15,29.8,24.8,79,4,30,33.8
2015,1,16,29.2,23.5,82,5,20,33
2015,1,17,24.2,22.5,92,6,10,24
2015,1,18,25,21.2,90,4,220,25.8
2015,1,19,30.8,22.4,83,2,210,38.6
2015,1,20,29.4,21.8,90,1,40,35.1
2015,1,21,30.8,23.2,86,1,70,37.4
2015,1,22,28.7,24.2,92,2,40,34.4
2015,1,23,25.6,22.9,86,4,50,25.8
2015,1,24,27.6,22.8,79,4,30,30
2015,1,25,28.8,24.6,84,4,20,32.1
2015,1,26,29,25.4,81,4,30,34.5
2015,1,27,29.4,23.6,86,3,40,34.7
2015,1,28,30.4,24.4,88,2,50,37.4
2015,1,29,26.8,23.4,94,2,50,26.8
2015,1,30,29,23,79,3,30,32.7
2015,1,31,28.8,23.8,78,4,40,31.9
2015,2,1,29.2,24,80,5,30,33.4
2015,2,2,28.1,24,78,5,30,29.7
2015,2,3,29,22.8,81,3,40,32
2015,2,4,28.8,22.4,84,3,40,33.6
2015,2,5,25.4,22.6,85,2,100,26.5
2015,2,6,28.8,23.2,83,3,40,32.1
2015,2,7,29.2,23.7,90,2,80,35.8
2015,2,8,29.6,21.2,85,2,60,34.5
2015,2,9,29.5,24,81,3,20,33.4
2015,2,10,30,24,82,3,40,35
2015,2,11,29.4,23.8,90,3,40,33.1
2015,2,12,27.4,24.2,92,1,50,30.9
2015,2,13,27.5,24.8,94,2,60,31.8
2015,2,14,25.2,22.8,93,2,80,26
2015,2,15,29.7,24,88,3,70,35.8
2015,2,16,29.2,23.4,83,3,40,33.7
2015,2,17,29,22,83,2,40,33.8
2015,2,18,29.6,24,83,3,40,34.1
2015,2,19,29,22.6,88,3,30,34.5
2015,2,20,27.2,23,90,3,30,28.6
2015,2,21,28.3,22.3,80,3,30,31
2015,2,22,29,22.4,73,3,80,30.9
2015,2,23,29.4,23,79,3,40,32.8
2015,2,24,29.4,24.2,88,2,40,35.8
2015,2,25,30.2,24,100,2,40,27.5
2015,2,26,29.9,23.2,89,2,40,37.4
2015,2,27,30.2,23.8,86,3,40,33.7
2015,2,28,30,23.7,80,3,40,35.6
2015,3,1,30,24.6,75,3,40,34.3
2015,3,2,29.6,23,85,3,30,33.4
2015,3,3,30.4,24,80,2,60,34.5
2015,3,4,30,24.5,88,2,90,37.4
2015,3,5,29.8,23.6,86,2,50,33.3
2015,3,6,30.5,23.9,88,2,50,34.1
2015,3,7,30.2,24,87,3,80,37.7
2015,3,8,30.2,21.8,86,3,50,39.2
2015,3,9,30.2,20,79,2,90,33.7
2015,3,10,30.2,24,79,2,30,34.1
2015,3,11,29,24.5,86,3,40,35.6
2015,3,12,30.2,24.4,79,3,40,34.1
2015,3,13,30.3,24.4,80,2,30,34.3
2015,3,14,29.8,24.8,84,3,40,37.1
2015,3,15,30,24.6,86,2,90,36.8
2015,3,16,29.9,22.2,82,3,70,35.3
2015,3,17,29.8,21.2,80,2,50,36
2015,3,18,30,21.3,82,2,60,36.3
2015,3,19,31.2,24.4,91,1,90,41.9
2015,3,20,29.9,25,86,2,270,36.6
2015,3,21,28.4,25.6,91,2,200,34.6
2015,3,22,31,25.2,91,2,60,43.5
2015,3,23,29.3,23.8,93,3,70,37.1
2015,3,24,26,24.4,92,1,40,27.6
2015,3,25,29.8,25.9,89,3,80,38.8
2015,3,26,30,23.8,91,4,50,37.3
2015,3,27,30.5,23.9,86,3,80,38.8
2015,3,28,29.8,25,90,3,90,39.7
2015,3,29,30.2,24.6,89,3,80,38.1
2015,3,30,31.1,25.7,85,3,80,39.2
2015,3,31,30.8,25.4,90,3,80,42.4
2015,4,1,30.5,24.8,84,2,80,38.9
2015,4,2,31,23.2,82,3,90,40.2
2015,4,3,31.8,23.8,89,2,40,43.3
2015,4,4,30.4,24.7,89,2,270,39.2
2015,4,5,30.2,25.8,93,2,80,41.1
2015,4,6,30.8,24.9,87,3,30,41.5
2015,4,7,30.5,24.5,85,3,40,39.8
2015,4,8,30.8,25,79,3,50,35.4
2015,4,9,29.9,24.7,81,2,30,33.1
2015,4,10,31,25.2,78,3,40,38.2
2015,4,11,31,25.1,80,2,40,36.8
2015,4,12,31,23.6,85,3,60,39.5
2015,4,13,31.4,25.8,83,2,30,40.8
2015,4,14,31.8,26.2,81,4,50,51
2015,4,15,30.6,25.8,81,3,30,37.4
2015,4,16,31.5,25.9,84,2,40,38.6
2015,4,17,31.4,25.8,78,3,80,36.3
2015,4,18,32.4,25.4,85,2,50,42.8
2015,4,19,31.8,26,86,2,70,42.2
2015,4,20,32.2,26.1,81,2,80,42.1
2015,4,21,32,24.6,83,2,70,41.7
2015,4,22,31.5,26.1,78,2,30,37.1
2015,4,23,31.8,25,77,2,60,37.8
2015,4,24,31.7,25.5,82,2,40,38.5
2015,4,25,31.8,25.6,81,2,40,40
2015,4,26,31,25.2,89,2,90,41.5
2015,4,27,31,25.5,80,2,60,39.8
2015,4,28,32.4,23.8,85,2,90,42.8
2015,4,29,32.5,24.3,83,2,90,39.7
2015,4,30,33,25.5,73,1,50,37.7
2015,5,1,28.8,25.4,91,2,90,35.7
2015,5,2,30.1,25.9,87,2,60,37.7
2015,5,3,31.1,26.2,87,2,40,38.6
2015,5,4,31.8,24.6,85,2,70,42.6
2015,5,5,31.7,24.6,80,2,90,37.9
2015,5,6,32.4,25.7,77,2,90,40.5
2015,5,7,31.8,22.6,87,2,90,43
2015,5,8,32.9,26.4,72,2,50,38
2015,5,9,29,25.6,91,2,250,31.8
2015,5,10,33.2,25.6,78,2,210,40
2015,5,11,32.6,26.8,81,2,60,42.2
2015,5,12,32.2,26.2,82,2,50,41.3
2015,5,13,31.9,26.9,78,3,80,39.8
2015,5,14,31.6,26,85,3,80,43.3
2015,5,15,32,25,83,2,40,41.9
2015,5,16,32,25.7,79,2,90,42.2
2015,5,17,31.8,24.6,83,2,40,40.8
2015,5,18,33.1,24.7,73,2,80,38.7
2015,5,19,32.8,25.4,77,1,80,40.4
2015,5,20,33.2,26.4,83,1,90,46
2015,5,21,33.4,25.8,77,2,90,41.6
2015,5,22,32.7,26.8,80,2,80,42.2
2015,5,23,32.1,25.2,80,2,80,39.8
2015,5,24,33.4,25.6,87,1,90,50.8
2015,5,25,33.6,26,82,1,80,43.2
2015,5,26,34.7,26.5,79,1,70,43.3
2015,5,27,33.3,25.4,78,1,80,42.7
2015,5,28,33.4,26.5,77,1,80,45
2015,5,29,34,27,79,1,80,43.8
2015,5,30,33.5,26.1,69,2,70,38.4
2015,5,31,33.6,28,73,2,80,38.9
2015,6,1,32.8,26.8,78,2,80,41.4
2015,6,2,32.4,25.4,76,2,80,41.2
2015,6,3,33.4,26.9,75,2,90,41
2015,6,4,31.2,25.6,80,2,80,39.8
2015,6,5,31.2,25.4,87,1,60,38.6
2015,6,6,32.2,27.2,80,2,50,39.2
2015,6,7,32.2,26.4,82,1,60,40.1
2015,6,8,33.6,27.2,75,1,80,42.6
2015,6,9,33.2,26,76,2,70,41.2
2015,6,10,32,26.2,84,1,80,41.2
2015,6,11,33,26.8,82,2,70,45.3
2015,6,12,33,27.5,75,2,40,40.4
2015,6,13,32,26.7,77,2,60,40.2
2015,6,14,32.8,26.6,82,2,70,44.1
2015,6,15,32.6,25.9,84,1,50,40.5
2015,6,16,31.9,26,85,1,60,38.4
2015,6,17,32.2,26.2,82,1,60,40.2
2015,6,18,32.8,25.4,84,2,220,38.3
2015,6,19,32,26.4,85,2,220,40.1
2015,6,20,31.3,24,91,1,220,39.4
2015,6,21,31,25.6,86,1,270,39.5
2015,6,22,31.2,25,85,1,220,39.8
2015,6,23,33.2,25,92,1,30,43.9
2015,6,24,33,24.4,83,1,80,41.2
2015,6,25,33.8,26.2,83,1,70,46.4
2015,6,26,32.4,24.8,86,1,90,45
2015,6,27,33,25.6,92,1,90,58.5
2015,6,28,31.2,24.6,87,1,240,38.9
2015,6,29,31.9,25.4,85,1,270,39.3
2015,6,30,32,26.2,89,1,240,43.1
2015,7,1,30.7,26.3,82,3,230,36.6
2015,7,2,32.1,26.4,83,3,240,42
2015,7,3,29.2,25.4,86,3,220,35.6
2015,7,4,29.8,26.2,86,3,220,35
2015,7,5,30.5,25.4,87,3,210,37.4
2015,7,6,31,26.9,84,3,230,38.9
2015,7,7,31.1,27.1,84,3,240,38.9
2015,7,8,31,26.4,87,4,220,39.2
2015,7,9,29.6,25.7,86,3,230,35.2
2015,7,10,30.1,25.8,84,3,220,36.1
2015,7,11,31.6,26.6,81,3,210,36.7
2015,7,12,32.4,26.2,78,3,230,40.1
2015,7,13,32.4,27.1,77,3,230,41
2015,7,14,31,26.4,79,3,230,35.5
2015,7,15,31.4,26.2,85,2,220,39.8
2015,7,16,32.5,26.4,75,2,230,36.4
2015,7,17,31.2,25.4,79,3,230,36.9
2015,7,18,31.7,25.7,80,2,240,37.4
2015,7,19,33,26.8,79,1,210,41.4
2015,7,20,32.4,25.3,78,2,80,41
2015,7,21,29.5,25.5,85,1,90,36.4
2015,7,22,29.6,22.8,87,2,240,35.3
2015,7,23,31.7,25.2,77,3,230,37.9
2015,7,24,31.8,25.4,78,3,280,38.7
2015,7,25,31.4,24.1,82,1,240,37.9
2015,7,26,32,24,91,1,210,42.3
2015,7,27,31.1,23,86,1,90,38.9
2015,7,28,31,23.8,85,1,50,37.3
2015,7,29,32.4,24.6,87,1,50,42.2
2015,7,30,32.6,25.5,79,2,60,39.4
2015,7,31,33.2,24.2,81,2,60,42
2015,8,1,32.8,24.5,86,1,60,39.5
2015,8,2,32.6,24.6,85,1,90,39.1
2015,8,3,31.8,25,81,1,90,37.8
2015,8,4,31.4,25.8,84,1,230,41.1
2015,8,5,31.8,25.6,86,3,230,39.2
