date,Albedo_BSA_Band1,Albedo_WSA_Band1,station,Albedo_BSA_Band1_smooth,Albedo_WSA_Band1_smooth
2014-01-01,37.09053402112998,39.1491907927042,Sangley_Point,29.859168488579446,31.35669414396517
2014-01-02,37.692427388538256,39.81263105265573,Sangley_Point,33.008938008360886,34.694658198786655
2014-01-03,38.30184094409521,40.47708966407192,Sangley_Point,35.95385740978927,37.81688355856761
2014-01-04,37.94062197297986,40.00644404792251,Sangley_Point,38.69392669286459,40.72337022330803
2014-01-05,37.80611817010635,39.84461060449138,Sangley_Point,41.22914585758686,43.41411819300792
2014-01-06,37.85320938691996,39.90543865410362,Sangley_Point,43.55951490395606,45.88912746766728
2014-01-07,38.92618897637796,40.948939632545915,Sangley_Point,45.6850338319722,48.14839804728611
2014-01-08,38.858225153839676,40.88676451993593,Sangley_Point,47.605702641635276,50.19192993186441
2014-01-09,40.78945953921712,42.74469340865495,Sangley_Point,49.321521332945295,52.01972312140218
2014-01-10,41.157717713277954,43.16726948238811,Sangley_Point,50.83248990590225,53.63177761589941
2014-01-11,55.707893591148576,58.58419029889959,Sangley_Point,52.138608360506154,55.02809341535612
2014-01-12,60.645221491012634,63.878633104445896,Sangley_Point,53.23987669675698,56.2086705197723
2014-01-13,59.1887755738912,62.44452072749063,Sangley_Point,54.13629491465477,57.173508929147935
2014-01-14,60.075401768550556,63.15644752018455,Sangley_Point,54.82786301419948,57.92260864348305
2014-01-15,60.05182622068435,63.18056132256824,Sangley_Point,55.31458099539114,58.45596966277763
2014-01-16,59.95274125336408,63.089442522106886,Sangley_Point,55.596448858228456,58.77359198703031
2014-01-17,65.98925630679395,69.33120099727715,Sangley_Point,56.21866441101208,59.47515053964612
2014-01-18,57.97191847026688,61.816818659382214,Sangley_Point,56.44275978660912,59.755810008386334
2014-01-19,58.533298891602485,62.19135512555575,Sangley_Point,56.12581983120699,59.46138891994785
2014-01-20,58.15902299295502,61.84662073236819,Sangley_Point,55.42938669346384,58.757299236712484
2014-01-21,46.98437813627265,50.024791966554076,Sangley_Point,54.36030931970723,57.66042636736544
2014-01-22,46.969344726183195,50.01130777340065,Sangley_Point,53.01287635138981,56.27168370655514
2014-01-23,46.94696776341341,50.016146035621134,Sangley_Point,51.37864455892415,54.58291287392939
2014-01-24,46.92815846418464,49.99781945292127,Sangley_Point,49.39407188203437,52.516755744128865
2014-01-25,47.525290359515914,50.72637688573811,Sangley_Point,47.17004890313083,50.17981779217084
2014-01-26,47.8201845318202,51.04125292498698,Sangley_Point,44.69982083729442,47.580733096677214
2014-01-27,46.05638097381225,49.23423251104046,Sangley_Point,42.77138422367356,45.547804059995585
2014-01-28,39.65394490744884,42.200814092084734,Sangley_Point,41.05731837676534,43.72702757978844
2014-01-29,39.62954474229504,42.154683779953324,Sangley_Point,39.31174637720397,41.86753463864317
2014-01-30,39.345982029894984,41.54590749950541,Sangley_Point,37.71592423730466,40.1496795835921
2014-01-31,38.92389138573433,41.049173956164715,Sangley_Point,36.24584581816235,38.55409065396677
2014-02-01,28.9593661969438,30.67618345356744,Sangley_Point,34.940365461714244,37.12415495086186
2014-02-02,28.71050202178142,30.423647518506034,Sangley_Point,33.777075673180676,35.82331973157815
2014-02-03,32.30904070393502,34.31606697843276,Sangley_Point,32.62958639867124,34.58538747935388
2014-02-04,32.38577013412447,34.50251097101182,Sangley_Point,31.913125534357746,33.788473964645235
2014-02-05,32.63715626060924,34.73144733187249,Sangley_Point,31.541353509473147,33.37087547617409
2014-02-06,31.01480053973881,32.961647542109866,Sangley_Point,31.062689155742035,32.8497518988332
2014-02-07,30.58268266316966,32.26698328873453,Sangley_Point,30.936877004605705,32.72023946250685
2014-02-08,30.57191160573465,32.27576600684047,Sangley_Point,30.904045855936836,32.70387530229088
2014-02-09,30.796639204136586,32.532802336479755,Sangley_Point,31.030616318758874,32.84794465137598
2014-02-10,30.09543262606777,31.655166712592994,Sangley_Point,31.34501472665856,33.19631925260251
2014-02-11,29.94243763531309,31.43105754512734,Sangley_Point,31.819431652263447,33.70477452841192
2014-02-12,30.612775256227675,32.31148938259825,Sangley_Point,32.395100502873234,34.327324063723374
2014-02-13,31.317798498689264,33.139953886808605,Sangley_Point,32.78801275379767,34.748411131763255
2014-02-14,31.245141950766186,33.03140874693422,Sangley_Point,33.25235514135257,35.24934336124724
2014-02-15,31.520370682392585,33.4166537489469,Sangley_Point,33.81475593559434,35.83842576489892
2014-02-16,31.543701451297224,33.47527106006324,Sangley_Point,34.37023036527029,36.41398384948079
2014-02-17,41.26163277385532,43.8918149917558,Sangley_Point,34.47599279665961,36.517923437854435
2014-02-18,41.26250792711283,43.899154441297064,Sangley_Point,34.5001662728891,36.53462907445891
2014-02-19,40.35455221077046,43.17270470248106,Sangley_Point,34.698724115556054,36.743431777540835
2014-02-20,40.572155893165046,43.28940027326847,Sangley_Point,34.84758676190688,36.9077193554653
2014-02-21,37.23868485904911,39.67797304201478,Sangley_Point,35.0211516348185,37.095369061677026
2014-02-22,32.828433824475155,34.68573949952124,Sangley_Point,34.829388927632486,36.902057997186944
2014-02-23,33.39659802413693,34.967810395982106,Sangley_Point,34.17655428179741,36.20209382015609
2014-02-24,32.89399566154428,34.54632249187415,Sangley_Point,33.651625757823076,35.602749805085764
2014-02-25,32.69670812100336,34.3009380161206,Sangley_Point,33.45217687215971,35.360245255066864
2014-02-26,33.277040684023,35.150153990430205,Sangley_Point,33.52046566422288,35.401118293951875
2014-02-27,33.13644957945931,35.02331331434307,Sangley_Point,33.754757524137034,35.624151943192615
