date,NDBI,NDBI_smooth
2014-01-01,-0.17486985741045596,-0.17168446161364273
2014-01-02,-0.17486985741045596,-0.17150243899668197
2014-01-03,-0.17486985741045596,-0.17289561210342005
2014-01-04,-0.17486985741045596,-0.17586398093385694
2014-01-05,-0.17486985741045596,-0.18040754548799265
2014-01-06,-0.17486985741045596,-0.18652630576582718
2014-01-07,-0.18931031835600903,-0.19422026176736054
2014-01-08,-0.2037507793015621,-0.20348941349259392
2014-01-09,-0.21819124024711514,-0.21831684877232493
2014-01-10,-0.2326317011926682,-0.23515159895442395
2014-01-11,-0.24707216213822128,-0.251789036125422
2014-01-12,-0.2615126230837743,-0.2662115290578697
2014-01-13,-0.2759530840293274,-0.2765884432103371
2014-01-14,-0.29039354497488046,-0.2812761407274136
2014-01-15,-0.3048340059204335,-0.28081742887832317
2014-01-16,-0.28417087211528086,-0.2728280480847539
2014-01-17,-0.2635077383101282,-0.25932135462784117
2014-01-18,-0.24284460450497553,-0.242343074150627
2014-01-19,-0.22218147069982286,-0.22397130165806015
2014-01-20,-0.2015183368946702,-0.20631650151699615
2014-01-21,-0.18085520308951755,-0.1915215074561971
2014-01-22,-0.16019206928436489,-0.1817615225663319
2014-01-23,-0.17105571573922873,-0.17924411929997605
2014-01-24,-0.18191936219409258,-0.1813487417368987
2014-01-25,-0.19278300864895642,-0.18809713144661303
2014-01-26,-0.20364665510382027,-0.19840125709728434
2014-01-27,-0.2145103015586841,-0.21094543186084055
2014-01-28,-0.22537394801354796,-0.2241863134129724
2014-01-29,-0.2362375944684118,-0.23635290393313343
2014-01-30,-0.24710124092327565,-0.2454465501045398
2014-01-31,-0.2579648873781395,-0.25360618961171116
2014-02-01,-0.26245768590720336,-0.26126924853458194
2014-02-02,-0.2669504844362672,-0.26807600970090345
2014-02-03,-0.27144328296533105,-0.27378418675362265
2014-02-04,-0.27593608149439486,-0.2782689241508815
2014-02-05,-0.2804288800234587,-0.28152279716601764
2014-02-06,-0.2849216785525226,-0.28365581188756384
2014-02-07,-0.2894144770815864,-0.2848954052192485
2014-02-08,-0.2873020184573631,-0.28558644487999496
2014-02-09,-0.28518955983313976,-0.2853091119988117
2014-02-10,-0.28307710120891644,-0.2846388335039926
2014-02-11,-0.2809646425846931,-0.28332024726592453
2014-02-12,-0.27885218396046985,-0.28122004452039906
2014-02-13,-0.2767397253362465,-0.2783269698686118
2014-02-14,-0.2746272667120232,-0.27475182127716347
2014-02-15,-0.2725148080877999,-0.2707274500780592
2014-02-16,-0.27040234946357655,-0.26569418690133045
2014-02-17,-0.26140825111543325,-0.25836733701538217
2014-02-18,-0.2524141527672899,-0.24982266913675774
2014-02-19,-0.2434200544191466,-0.24103751694529923
2014-02-20,-0.2344259560710033,-0.23289077908414776
2014-02-21,-0.22543185772285998,-0.22616291915974315
2014-02-22,-0.21643775937471665,-0.22153596574182413
2014-02-23,-0.20744366102657336,-0.21959351236342833
2014-02-24,-0.21620827395782616,-0.22082071752089222
2014-02-25,-0.22497288688907896,-0.22465146225053906
2014-02-26,-0.23373749982033176,-0.23084467807346304
2014-02-27,-0.24250211275158456,-0.23899858419148778
2014-02-28,-0.25126672568283737,-0.24855068748716636
2014-03-01,-0.26003133861409017,-0.25877778252378125
2014-03-02,-0.26879595154534297,-0.2687959515453444
2014-03-03,-0.27756056447659583,-0.27756056447659727
2014-03-04,-0.2863251774078486,-0.28632517740785013
2014-03-05,-0.29508979033910143,-0.2955304582585465
2014-03-06,-0.30385440327035423,-0.30480918376248334
2014-03-07,-0.31261901620160704,-0.31385062654056606
2014-03-08,-0.32138362913285984,-0.322400555100808
2014-03-09,-0.33014824206411264,-0.3302612338383307
2014-03-10,-0.33891285499536544,-0.33729142303536375
2014-03-11,-0.34767746792661824,-0.343406378861245
2014-03-12,-0.350199285332422,-0.3485778533724203
2014-03-13,-0.35272110273822577,-0.35283409451244396
2014-03-14,-0.35524292014402953,-0.35778180622252975
2014-03-15,-0.3577647375498333,-0.36229392812832173
2014-03-16,-0.360286554955637,-0.365495018833668
2014-03-17,-0.36280837236144076,-0.36676125592062137
2014-03-18,-0.3653301897672445,-0.36572043594943926
2014-03-19,-0.3678520071730483,-0.3622519744585836
2014-03-20,-0.37037382457885204,-0.35562251889196617
2014-03-21,-0.3513345404185037,-0.3436404170894575
2014-03-22,-0.33229525625815537,-0.3281483061087568
2014-03-23,-0.31325597209780703,-0.3109154729429444
2014-03-24,-0.2942166879374587,-0.2936378545204815
2014-03-25,-0.27517740377711036,-0.27793803770520986
2014-03-26,-0.25613811961676203,-0.26536525929635224
2014-03-27,-0.23709883545641366,-0.25739540602851224
2014-03-28,-0.24772583500263592,-0.2554310145716742
2014-03-29,-0.2583528345488582,-0.25781588823742846
2014-03-30,-0.2689798340950805,-0.26649542240355234
2014-03-31,-0.27960683364130273,-0.27884167992129794
2014-04-01,-0.290233833187525,-0.2922592896030418
2014-04-02,-0.3008608327337473,-0.30418544622228444
2014-04-03,-0.31148783227996957,-0.31208991051365087
2014-04-04,-0.3221148318261918,-0.3134750091728903
2014-04-05,-0.3327418313724141,-0.30998327413932436
2014-04-06,-0.31010400850783487,-0.29958395491845824
2014-04-07,-0.28746618564325566,-0.2839944301821077
2014-04-08,-0.26482836277867644,-0.26499206247071344
2014-04-09,-0.24219053991409722,-0.24441419819334154
2014-04-10,-0.219552717049518,-0.2241581676276829
2014-04-11,-0.19691489418493882,-0.20618128492005372
2014-04-12,-0.1742770713203596,-0.1925008480853952
2014-04-13,-0.17827585338350946,-0.18519413900727358
2014-04-14,-0.18227463544665934,-0.18179252495023082
2014-04-15,-0.1862734175098092,-0.18208014138972328
2014-04-16,-0.19027219957295907,-0.18533291824873202
2014-04-17,-0.19427098163610892,-0.19060441204148218
2014-04-18,-0.1982697636992588,-0.19672580587344285
2014-04-19,-0.20226854576240866,-0.2023059094413273
2014-04-20,-0.2062673278255585,-0.20573115903309266
2014-04-21,-0.2102661098887084,-0.20885376282562587
2014-04-22,-0.21220054869166324,-0.21116180183348665
2014-04-23,-0.21413498749461812,-0.21308343203116342
