date,NDBI,NDBI_smooth
2014-01-01,-0.27779734325963795,-0.2765641593540411
2014-01-02,-0.27779734325963795,-0.2764936917022927
2014-01-03,-0.27779734325963795,-0.2770330402675977
2014-01-04,-0.27779734325963795,-0.2781822050499559
2014-01-05,-0.27779734325963795,-0.2799411860493675
2014-01-06,-0.27779734325963795,-0.2823099832658324
2014-01-07,-0.2833877769650097,-0.28528859669935064
2014-01-08,-0.28897821067038154,-0.28887702634992385
2014-01-09,-0.2945686443757533,-0.2936579854916219
2014-01-10,-0.30015907808112513,-0.2990561689881212
2014-01-11,-0.3057495117864969,-0.3048945042786181
2014-01-12,-0.3113399454918687,-0.3109453266420794
2014-01-13,-0.3169303791972405,-0.3169303791972422
2014-01-14,-0.32252081290261225,-0.322520812902614
2014-01-15,-0.3281112466079841,-0.32811124660798585
2014-01-16,-0.33370168031335584,-0.3349127372536167
2014-01-17,-0.33929211401872766,-0.34191607072262403
2014-01-18,-0.34488254772409943,-0.34826729660841504
2014-01-19,-0.35047298142947125,-0.35326772821468627
2014-01-20,-0.356063415134843,-0.35637394255542415
2014-01-21,-0.3616538488402148,-0.35719778035490457
2014-01-22,-0.3672442825455866,-0.35550634604769316
2014-01-23,-0.35567807626395526,-0.351222007778645
2014-01-24,-0.34411186998232396,-0.344422397402905
2014-01-25,-0.3325456637006926,-0.33534041048590757
2014-01-26,-0.3209794574190613,-0.32436420630337676
2014-01-27,-0.30941325113742996,-0.3120372078413262
2014-01-28,-0.2978470448557986,-0.29905810179605924
2014-01-29,-0.2862808385741673,-0.2862808385741688
2014-01-30,-0.27471463229253595,-0.27471463229253745
2014-01-31,-0.26314842601090466,-0.26314842601090604
2014-02-01,-0.2515822197292733,-0.25092635246863637
2014-02-02,-0.24001601344764198,-0.23859496771626032
2014-02-03,-0.22844980716601065,-0.22661674225807416
2014-02-04,-0.21688360088437933,-0.2153700610521383
2014-02-05,-0.20531739460274798,-0.20514922351027776
2014-02-06,-0.19375118832111665,-0.1961644434980816
2014-02-07,-0.18218498203948533,-0.18854184933490342
2014-02-08,-0.17991022861689618,-0.18232348379386104
2014-02-09,-0.17763547519430703,-0.17746730410183664
2014-02-10,-0.17536072177171788,-0.17384718193947662
2014-02-11,-0.1730859683491287,-0.17125290344119187
2014-02-12,-0.17081121492653956,-0.16939016919515754
2014-02-13,-0.1685364615039504,-0.16788059424331303
2014-02-14,-0.16626170808136126,-0.16626170808136215
2014-02-15,-0.1639869546587721,-0.16398695465877297
2014-02-16,-0.16171220123618296,-0.16171220123618382
2014-02-17,-0.1594374478135938,-0.158645595689579
2014-02-18,-0.15716269439100466,-0.15544701478897155
2014-02-19,-0.15488794096841552,-0.15267481580129563
2014-02-20,-0.15261318754582634,-0.15078583649040642
2014-02-21,-0.1503384341232372,-0.15013539511708013
2014-02-22,-0.14806368070064804,-0.1509772904390142
2014-02-23,-0.1457889272780589,-0.1534638017108269
2014-02-24,-0.1547320789456916,-0.15764568868405776
2014-02-25,-0.1636752306133243,-0.16347219160716733
2014-02-26,-0.17261838228095705,-0.1707910312255372
2014-02-27,-0.18156153394858976,-0.17934840878147001
2014-02-28,-0.19050468561622247,-0.18878900601418955
2014-03-01,-0.19944783728385518,-0.19865598515984056
2014-03-02,-0.2083909889514879,-0.208390988951489
2014-03-03,-0.2173341406191206,-0.21733414061912176
2014-03-04,-0.2262772922867533,-0.22627729228675453
2014-03-05,-0.23522044395438604,-0.23671654162097205
2014-03-06,-0.24416359562201875,-0.24740514056628707
2014-03-07,-0.25310674728965143,-0.2572881484603641
2014-03-08,-0.2620498989572842,-0.2655024320340197
2014-03-09,-0.2709930506249169,-0.27137666541122213
2014-03-10,-0.2799362022925496,-0.2744313301090917
2014-03-11,-0.28887935396018233,-0.2743787150379006
2014-03-12,-0.2766277886845308,-0.2711229165010729
2014-03-13,-0.2643762234088793,-0.26475983819518445
2014-03-14,-0.25212465813322776,-0.2555771912099632
2014-03-15,-0.23987309285757624,-0.24405449402828883
2014-03-16,-0.22762152758192472,-0.23086307252619295
2014-03-17,-0.21536996230627323,-0.21686605997285913
2014-03-18,-0.2031183970306217,-0.20311839703062276
2014-03-19,-0.19086683175497018,-0.1908668317549712
2014-03-20,-0.17861526647931866,-0.17861526647931963
2014-03-21,-0.16636370120366714,-0.16546420481569432
2014-03-22,-0.15411213592801562,-0.1521632270874067
2014-03-23,-0.14186057065236413,-0.13934659356802803
2014-03-24,-0.1296090053767126,-0.12753324448138928
2014-03-25,-0.11735744010106108,-0.11712680000158127
2014-03-26,-0.10510587482540956,-0.10841556025295451
2014-03-27,-0.09285430954975803,-0.10157250531011935
2014-03-28,-0.093345609770401,-0.0966552951979459
2014-03-29,-0.09383690999104398,-0.09360626989156405
2014-03-30,-0.09432821021168697,-0.09225244931636348
2014-03-31,-0.09481951043232995,-0.09230553334799362
2014-04-01,-0.09531081065297292,-0.09336190181236367
2014-04-02,-0.0958021108736159,-0.09490261448564266
2014-04-03,-0.09629341109425887,-0.09629341109425939
2014-04-04,-0.09678471131490185,-0.09678471131490236
