date,Albedo_BSA_Band1,Albedo_WSA_Band1,station,Albedo_BSA_Band1_smooth,Albedo_WSA_Band1_smooth
2014-01-01,49.626007078998235,52.86240487785641,Tuguegarao,46.56740260246665,49.74132858954175
2014-01-02,49.61364127275916,52.79112866551091,Tuguegarao,47.458667377119355,50.645873312532316
2014-01-03,49.619869824076446,52.8074450801366,Tuguegarao,48.307543709726716,51.511760854167456
2014-01-04,49.59619244454642,52.83253368871596,Tuguegarao,49.11403160028873,52.33899121444717
2014-01-05,49.5974562514656,52.85658290658118,Tuguegarao,49.8781310488054,53.127564393371465
2014-01-06,49.603816972556565,52.8882953690116,Tuguegarao,50.599842055276724,53.87748039094033
2014-01-07,49.64323580274556,52.906841362701876,Tuguegarao,51.279164619702705,54.58873920715377
2014-01-08,49.65217567132419,52.9467105984834,Tuguegarao,51.916098742083335,55.26134084201179
2014-01-09,49.34295368645611,52.6713407920405,Tuguegarao,52.51064442241863,55.89528529551439
2014-01-10,49.34834803259701,52.69214701926032,Tuguegarao,53.062801660708566,56.49057256766156
2014-01-11,49.184772120890905,52.54015925544591,Tuguegarao,53.572570456953166,57.047202658453315
2014-01-12,52.115256085171765,55.64951117645279,Tuguegarao,54.039950811152416,57.56517556788964
2014-01-13,54.11850272894354,57.751260151311165,Tuguegarao,54.46494272330632,58.04449129597054
2014-01-14,56.55874442979561,60.26695708836646,Tuguegarao,54.847546193414885,58.48514984269602
2014-01-15,56.46746017773085,60.195093996027104,Tuguegarao,55.1877612214781,58.887151208066065
2014-01-16,60.32624634548611,64.31455190095694,Tuguegarao,55.485587807494646,59.250495392079316
2014-01-17,54.48964642567802,58.04571582886462,Tuguegarao,55.94779696479107,59.77297701911409
2014-01-18,59.43761028769226,63.60956848166014,Tuguegarao,56.34060639427215,60.23491034717443
2014-01-19,57.11300349214958,61.24662735301474,Tuguegarao,56.60254310321512,60.57991505223511
2014-01-20,56.94104971375399,61.11084755396051,Tuguegarao,56.79451961169229,60.86493743623001
2014-01-21,56.90624298135848,61.107585747746064,Tuguegarao,56.93374238504859,61.105917681253004
2014-01-22,56.855605631414186,61.08859187143916,Tuguegarao,57.00628370871706,61.28770150043816
2014-01-23,57.657689390470395,61.97949996829891,Tuguegarao,56.998635034422,61.38915148060122
2014-01-24,57.378010396036984,61.72943558167846,Tuguegarao,56.90749619983666,61.4128807117984
2014-01-25,57.38333809284105,61.77519753888071,Tuguegarao,56.71347520867271,61.33085024314636
2014-01-26,57.068085253257365,61.50406132251846,Tuguegarao,56.4251972636502,61.15453138384137
2014-01-27,54.83463945627027,59.47871453873588,Tuguegarao,55.98852259901936,60.804388147914324
2014-01-28,54.76620067742277,59.45446666775479,Tuguegarao,55.59714036727985,60.49795377160965
2014-01-29,54.73743634421421,59.454357985179804,Tuguegarao,55.2596208662994,60.24458392318531
2014-01-30,53.803807844703506,59.11310661413573,Tuguegarao,55.033894647525784,60.09963542823864
2014-01-31,53.70450898333877,59.15971129104917,Tuguegarao,54.77074182435543,59.90970946473314
2014-02-01,53.67593225914712,59.30153394117499,Tuguegarao,54.74189423575692,59.959051901945614
2014-02-02,53.61618471657409,59.28057551016862,Tuguegarao,54.46863518498354,59.747087326900825
2014-02-03,54.953321056071395,60.55886252214244,Tuguegarao,54.47778581917847,59.835727514218036
2014-02-04,55.1469744092537,60.76554504566049,Tuguegarao,54.44565906383433,59.873125431454405
2014-02-05,54.884164033546,60.47562375880511,Tuguegarao,54.450003153320715,59.94151008095368
2014-02-06,54.737569771681585,60.276242481316444,Tuguegarao,54.48669238580079,60.03852799587518
2014-02-07,54.785699416937824,60.327534485992274,Tuguegarao,54.51511891329406,60.09280640003553
2014-02-08,54.77885858273101,60.1885295688967,Tuguegarao,54.644230232377616,60.245900597971456
2014-02-09,54.67925216410352,60.08066716975689,Tuguegarao,54.82486036531035,60.456499605042566
2014-02-10,54.51677319542511,59.773841033178826,Tuguegarao,55.075453363464376,60.73659537933342
2014-02-11,55.25223378518407,60.881901374898256,Tuguegarao,55.37681375296321,61.090964670053154
2014-02-12,55.61415513803393,61.357447476086094,Tuguegarao,55.602002335643455,61.365904674498644
2014-02-13,55.656869646565646,61.44086642025849,Tuguegarao,55.8313344570618,61.64269895623199
2014-02-14,55.63559231565411,61.49129552014664,Tuguegarao,56.04938839798815,61.895179679369626
2014-02-15,56.69712384562561,62.65218256593857,Tuguegarao,56.241109838488896,62.14399417069059
2014-02-16,56.96290424593028,63.03634918137495,Tuguegarao,56.44260407505301,62.40616777632921
2014-02-17,57.14951976458539,63.00968122946097,Tuguegarao,56.64980209305094,62.68045650241474
2014-02-18,57.183572824953124,63.12082130149921,Tuguegarao,56.855427014211294,62.96262812709557
2014-02-19,57.01019322155444,63.0275163897697,Tuguegarao,57.13430220898673,63.31453210266827
2014-02-20,56.966434957585825,63.02718653985614,Tuguegarao,57.43184863466756,63.68319237714096
2014-02-21,57.129694770626436,63.16812674442992,Tuguegarao,57.71786405663015,64.03217153789235
2014-02-22,58.30370764238987,65.02757540746248,Tuguegarao,57.990245284729966,64.35971877643783
2014-02-23,58.395545475411346,65.30203701868498,Tuguegarao,58.19249839043949,64.59941197807129
2014-02-24,58.5132767446315,65.36922202430502,Tuguegarao,58.18674870556393,64.60073272771587
2014-02-25,58.48578872535758,65.39361377106998,Tuguegarao,58.39643315549076,64.81534992811154
2014-02-26,58.44726376998294,64.80143535402821,Tuguegarao,58.54325487717935,64.9329195733805
2014-02-27,58.68107413024553,65.11828989047251,Tuguegarao,58.73152480286509,65.11273269039894
