date,BHA,BSA,WSA,station
2014-01-01,0.03300738694895867,31.734458432111985,34.28031546580497,Tanay
2014-01-02,0.033385578243009945,32.17391186341597,34.597244622603576,Tanay
2014-01-03,0.033312707013601374,32.11267490936427,34.512739117838194,Tanay
2014-01-04,0.03345660465143315,32.26542287650766,34.64778642635828,Tanay
2014-01-05,0.03344807499193122,32.249176332249895,34.646973651612164,Tanay
2014-01-06,0.0334615896876109,32.26353437718337,34.65964499803807,Tanay
2014-01-07,0.03369472957297826,32.54193285587672,34.84752629007952,Tanay
2014-01-08,0.03367633540132199,32.524743463878075,34.82792733876555,Tanay
2014-01-09,0.03388468965882333,33.01667875387098,34.75270056377543,Tanay
2014-01-10,0.034391558948531936,33.54764884989867,35.23546904716504,Tanay
2014-01-11,0.03531587376068774,34.401897726053384,36.22984979532201,Tanay
2014-01-12,0.03729854024091935,36.29232274853932,38.30475773329957,Tanay
2014-01-13,0.04323539551083758,42.247636474766196,44.223154546909186,Tanay
2014-01-14,0.043338971277833864,42.34287123903673,44.33507131663119,Tanay
2014-01-15,0.0433873095163736,42.385294438798226,44.38932459394928,Tanay
2014-01-16,0.04336444402452826,42.35738232533191,44.37150572372512,Tanay
2014-01-17,0.04253466359223735,41.609000454313,43.46032673016173,Tanay
2014-01-18,0.04060424565230647,39.46659258289003,41.741898721722826,Tanay
2014-01-19,0.04071959240853139,39.56196918254484,41.877215634517874,Tanay
2014-01-20,0.04089982296823071,39.721957203619674,42.07768873284174,Tanay
2014-01-21,0.04134546260007831,40.05648158606076,42.634443614095865,Tanay
2014-01-22,0.04145390283879505,40.134036828843705,42.7737688487463,Tanay
2014-01-23,0.041497922393944765,40.158835862397964,42.83700892549149,Tanay
2014-01-24,0.04149410541037032,40.14648072769707,42.84173009304352,Tanay
2014-01-25,0.04164137821305881,40.296126210767106,42.986630215350296,Tanay
2014-01-26,0.04190917445147985,40.54056656711448,43.277782335845146,Tanay
2014-01-27,0.04142071749962144,40.04753742719996,42.79389757204293,Tanay
2014-01-28,0.04126897016374007,39.930766401878685,42.60717392560124,Tanay
2014-01-29,0.04131254216234408,39.95142784112289,42.67365648356516,Tanay
2014-01-30,0.04114938546275897,39.760944787546386,42.53782613797134,Tanay
2014-01-31,0.04150916560199709,39.83740117282929,43.180930031164976,Tanay
2014-02-01,0.041164774548770794,39.40910727309888,42.92044182444259,Tanay
2014-02-02,0.04164856199280355,39.74503048081866,43.55209350478837,Tanay
2014-02-03,0.042079122599625284,40.153297800869844,44.0049473983808,Tanay
2014-02-04,0.04197218941468911,40.05220566893067,43.89217316044734,Tanay
2014-02-05,0.04196948106741201,40.03545032275236,43.90351181207164,Tanay
2014-02-06,0.042501526234467006,40.48186961193989,44.521182856993875,Tanay
2014-02-07,0.04220338373080708,40.18538098660563,44.22138647500816,Tanay
2014-02-08,0.042252114871870014,40.204091076460216,44.300138667279526,Tanay
2014-02-09,0.04223349977671184,40.169345517127894,44.29765403629542,Tanay
2014-02-10,0.04244306669442367,40.376310078326256,44.50982331052067,Tanay
2014-02-11,0.042331802862281026,40.25714828531202,44.40645743925003,Tanay
2014-02-12,0.04258734556769284,40.464689633005904,44.710001502379505,Tanay
2014-02-13,0.04226378678939963,40.162173026170336,44.365400552628934,Tanay
2014-02-14,0.04230522272386489,40.18405182295273,44.42639362477717,Tanay
2014-02-15,0.042353201997438646,40.22452265109911,44.481881343778554,Tanay
2014-02-16,0.04268356994143185,40.5572931508947,44.80984673196914,Tanay
2014-02-17,0.04389985669722391,41.79117801660958,46.0085353778381,Tanay
2014-02-18,0.044207869134797594,42.07932820400979,46.336410065585454,Tanay
2014-02-19,0.04546610478395352,43.25177943824101,47.68043012966618,Tanay
2014-02-20,0.045554516562950766,43.34491387937595,47.76411924652557,Tanay
2014-02-21,0.04578755137846384,43.53689463022836,48.03820812669938,Tanay
2014-02-22,0.04350387900594212,41.33726442961351,45.67049358227068,Tanay
2014-02-23,0.043707284022030585,41.46893995456438,45.945628089496765,Tanay
2014-02-24,0.04343972315699862,41.22247415915385,45.656972154843764,Tanay
2014-02-25,0.043587094543993996,41.33221959099931,45.84196949698903,Tanay
2014-02-26,0.043414180089291,41.18325857083499,45.645101607747016,Tanay
2014-02-27,0.04365259446361802,41.38241918866438,45.92276973857149,Tanay
2014-02-28,0.04359478357763481,41.331264840485545,45.85830231478407,Tanay
2014-03-01,0.04437302863029573,42.00108638489479,46.74497087569648,Tanay
2014-03-02,0.04387912683515939,41.42263437742287,46.33561929289587,Tanay
2014-03-03,0.04393848494110229,41.46564329993148,46.411326582273226,Tanay
2014-03-04,0.04399357785149938,41.5060555323443,46.48110017065453,Tanay
2014-03-05,0.04413680905084493,41.64517798282319,46.62844011886673,Tanay
2014-03-06,0.044202841546765244,41.68672464383152,46.718958449698505,Tanay
2014-03-07,0.04424663190627893,41.72240783930302,46.77085597325453,Tanay
2014-03-08,0.04423662216906599,41.70290220702284,46.77034213110907,Tanay
2014-03-09,0.04424056909062703,41.707011334789684,46.77412684646415,Tanay
2014-03-10,0.045443126515088465,42.8172017770547,48.069051253122105,Tanay
2014-03-11,0.04668303121648626,43.96500970986347,49.401052723109444,Tanay
2014-03-12,0.04656424066222971,43.808493261442266,49.319988063017206,Tanay
2014-03-13,0.04534091798877199,42.54453483424357,48.13730114330044,Tanay
2014-03-14,0.04578018248543828,42.95106510270311,48.60929986817331,Tanay
2014-03-15,0.04578250913021285,42.939073681918686,48.625944578506896,Tanay
2014-03-16,0.04578129856061053,42.92805228866579,48.634544832554994,Tanay
