date,BHA,BSA,WSA,station
2014-01-01,0.10647305418183575,103.10953435366751,109.83657401000383,Sinait
2014-01-02,0.1064768191823536,103.09817787121662,109.85546049348996,Sinait
2014-01-03,0.1056853499128735,102.56509594493284,108.80560388081398,Sinait
2014-01-04,0.10570888718872612,102.61290188377235,108.80487249368016,Sinait
2014-01-05,0.10573153723297359,102.6298822774501,108.83319218849702,Sinait
2014-01-06,0.10565239323748028,102.52173676996492,108.78304970499644,Sinait
2014-01-07,0.10592407436603098,102.85417363338588,108.99397509867697,Sinait
2014-01-08,0.10599175155509823,102.8762552789127,109.10724783128417,Sinait
2014-01-09,0.10593628750027426,102.87443634095445,108.998138659594,Sinait
2014-01-10,0.10614825149745577,103.07734463208762,109.219158362824,Sinait
2014-01-11,0.10647503685730621,103.483390232725,109.46668348188743,Sinait
2014-01-12,0.10742482812529065,104.3602166671668,110.48943958341364,Sinait
2014-01-13,0.1074252964141538,104.36046805846229,110.49012476984477,Sinait
2014-01-14,0.10844909243496154,105.3764118239626,111.5217730459605,Sinait
2014-01-15,0.10863242605693758,105.49441043270438,111.77044168117095,Sinait
2014-01-16,0.10831611221631915,105.23485708285317,111.39736734978622,Sinait
2014-01-17,0.10882464259060148,105.59360380298114,112.05568137822148,Sinait
2014-01-18,0.10862737621787169,105.41675282757953,111.83799960816441,Sinait
2014-01-19,0.10952798095205442,106.00186639602143,113.05409550808793,Sinait
2014-01-20,0.10994805033227364,106.22375381288852,113.67234685165865,Sinait
2014-01-21,0.11011595691948145,106.32971495833083,113.902198880632,Sinait
2014-01-22,0.1102315202619951,106.41472980316797,114.04831072082243,Sinait
2014-01-23,0.10986250258506546,106.0230172103181,113.70198795981288,Sinait
2014-01-24,0.10997993047123848,106.04061237538146,113.91924856709583,Sinait
2014-01-25,0.11053063681858448,106.57420055883263,114.4870730783362,Sinait
2014-01-26,0.11065511106868055,106.64243287396398,114.6677892633965,Sinait
2014-01-27,0.11068270301206903,106.53081361825056,114.83459240588704,Sinait
2014-01-28,0.11117803637555966,106.76809243940079,115.58798031171916,Sinait
2014-01-29,0.1110541490396778,106.5395401717139,115.56875790764231,Sinait
2014-01-30,0.11049476319499406,105.86348085780328,115.12604553218543,Sinait
2014-01-31,0.11013707098290851,105.51953849923476,114.7546034665823,Sinait
2014-02-01,0.11004732781820724,105.2625560370725,114.83209959934155,Sinait
2014-02-02,0.1098317667038121,105.01256911339046,114.65096429423338,Sinait
2014-02-03,0.11033442550141358,105.35052962916994,115.31832137365635,Sinait
2014-02-04,0.10984761945291537,105.01550774521712,114.67973116061401,Sinait
2014-02-05,0.10851410457870482,104.14353905897218,112.88467009843761,Sinait
2014-02-06,0.10804476947439261,103.62257417069537,112.46696477808948,Sinait
2014-02-07,0.10791863538496341,103.45781400535843,112.37945676456815,Sinait
2014-02-08,0.10877757757086184,104.06880401120341,113.48635113052075,Sinait
2014-02-09,0.1079637737237157,103.4058059547086,112.52174149272275,Sinait
2014-02-10,0.10651523049622247,101.96809283350075,111.06236815894428,Sinait
2014-02-11,0.10598201591158093,101.46220872693581,110.50182309622575,Sinait
2014-02-12,0.10544658523638642,100.90732101867795,109.98584945409448,Sinait
2014-02-13,0.10539060365558459,100.78186479559356,109.99934251557586,Sinait
2014-02-14,0.10547679672197245,100.80537864385299,110.14821480009223,Sinait
2014-02-15,0.10593389678658525,101.18818044603071,110.67961312714024,Sinait
2014-02-16,0.10649409941780154,101.63203779617916,111.3561610394239,Sinait
2014-02-17,0.10692427676931093,102.06243496585286,111.78611857276955,Sinait
2014-02-18,0.10729568089623258,102.31417792441903,112.27718386804622,Sinait
2014-02-19,0.10683783997246529,101.8902197344348,111.78546021049584,Sinait
2014-02-20,0.1069699846871682,101.754153020231,112.18581635410472,Sinait
2014-02-21,0.10770224936496789,102.10501648381343,113.29948224612231,Sinait
2014-02-22,0.10769669646851,101.91236150458225,113.4810314324384,Sinait
2014-02-23,0.10771548044719947,101.88939649833124,113.5415643960683,Sinait
2014-02-24,0.10811319932894894,102.14138183134382,114.08501682655366,Sinait
2014-02-25,0.10815134957147259,102.06504759264668,114.23765155029803,Sinait
2014-02-26,0.1115024259382296,105.04516210653416,117.95968976992434,Sinait
2014-02-27,0.11151854498966246,105.02471135417957,118.01237862514503,Sinait
2014-02-28,0.11194883703373677,105.66625207792674,118.23142198954767,Sinait
2014-03-01,0.11167354340370908,105.46730407596576,117.87978273145121,Sinait
2014-03-02,0.11149727168969384,105.33583596398185,117.65870741540552,Sinait
2014-03-03,0.11213134945980632,105.92631839791765,118.33638052169523,Sinait
2014-03-04,0.11188429106184491,105.64678609729248,118.12179602639833,Sinait
2014-03-05,0.11218415273427054,106.13539693669414,118.23290853184719,Sinait
2014-03-06,0.11320087774933382,107.02583075577286,119.375924742895,Sinait
2014-03-07,0.11425125498547864,108.0535426911907,120.44896727976764,Sinait
2014-03-08,0.11467131878048033,108.52145686593973,120.82118069502107,Sinait
2014-03-09,0.11308093000435954,107.12791892403986,119.03394108467916,Sinait
2014-03-10,0.115698594763724,109.6518427520371,121.74534677541128,Sinait
2014-03-11,0.11572087753256056,109.61335955240966,121.82839551271114,Sinait
2014-03-12,0.11573784086380624,109.67990113289179,121.7957805947208,Sinait
2014-03-13,0.11569296236883198,109.59925977956334,121.7866649581006,Sinait
2014-03-14,0.11532488660974587,109.4333706686664,121.21640255082593,Sinait
2014-03-15,0.11522906492392926,109.31977712704621,121.13835272081235,Sinait
2014-03-16,0.11518734141994684,109.20121606613488,121.17346677375943,Sinait
