date,Albedo_original,Albedo_linear,Albedo_spline
2014-01-01,0.0,0.643104490530939,0.7001003751666186
2014-01-02,0.0,0.643104490530939,0.6998356915997639
2014-01-03,0.0,0.643104490530939,0.6995712252991326
2014-01-04,0.0,0.643104490530939,0.6993069761783726
2014-01-05,0.0,0.643104490530939,0.6990429441511298
2014-01-06,0.0,0.643104490530939,0.698779129131052
2014-01-07,0.0,0.643104490530939,0.6985155310317858
2014-01-08,0.0,0.643104490530939,0.6982521497669782
2014-01-09,0.0,0.643104490530939,0.6979889852502766
2014-01-10,0.0,0.643104490530939,0.697726037395328
2014-01-11,0.0,0.643104490530939,0.6974633061157794
2014-01-12,0.0,0.643104490530939,0.6972007913252775
2014-01-13,0.0,0.643104490530939,0.6969384929374699
2014-01-14,0.0,0.643104490530939,0.6966764108660034
2014-01-15,0.0,0.643104490530939,0.6964145450245247
2014-01-16,0.0,0.643104490530939,0.6961528953266812
2014-01-17,0.0,0.643104490530939,0.6958914616861199
2014-01-18,0.0,0.643104490530939,0.6956302440164877
2014-01-19,0.0,0.643104490530939,0.6953692422314321
2014-01-20,0.0,0.643104490530939,0.6951084562445995
2014-01-21,0.0,0.643104490530939,0.6948478859696372
2014-01-22,0.0,0.643104490530939,0.6945875313201924
2014-01-23,0.0,0.643104490530939,0.6943273922099119
2014-01-24,0.0,0.643104490530939,0.6940674685524428
2014-01-25,0.0,0.643104490530939,0.6938077602614322
2014-01-26,0.0,0.643104490530939,0.6935482672505274
2014-01-27,0.0,0.643104490530939,0.6932889894333747
2014-01-28,0.0,0.643104490530939,0.693029926723622
2014-01-29,0.0,0.643104490530939,0.6927710790349156
2014-01-30,0.0,0.643104490530939,0.6925124462809029
2014-01-31,0.0,0.643104490530939,0.692254028375231
2014-02-01,0.0,0.643104490530939,0.691995825231547
2014-02-02,0.0,0.643104490530939,0.6917378367634972
2014-02-03,0.0,0.643104490530939,0.6914800628847297
2014-02-04,0.0,0.643104490530939,0.6912225035088914
2014-02-05,0.0,0.643104490530939,0.6909651585496284
2014-02-06,0.0,0.643104490530939,0.6907080279205883
2014-02-07,0.0,0.643104490530939,0.6904511115354184
2014-02-08,0.0,0.643104490530939,0.6901944093077653
2014-02-09,0.0,0.643104490530939,0.6899379211512767
2014-02-10,0.0,0.643104490530939,0.689681646979599
