date,Albedo_original,Albedo_linear,Albedo_spline
2022-06-12,0.0,0.7009713750307646,0.6399856237333728
2022-06-13,0.0,0.7014202738854025,0.6402396662549955
2022-06-14,0.0,0.7018691727400405,0.6404942521624535
2022-06-15,0.0,0.7023180715946784,0.6407493818195489
2022-06-16,0.0,0.7027669704493164,0.641005055590084
2022-06-17,0.0,0.7032158693039543,0.6412612738378614
2022-06-18,0.0,0.7036647681585922,0.641518036926683
2022-06-19,0.0,0.7041136670132302,0.6417753452203514
2022-06-20,0.0,0.7045625658678681,0.6420331990826689
2022-06-21,0.0,0.7050114647225061,0.6422915988774375
2022-06-22,0.0,0.705460363577144,0.64255054496846
2022-06-23,0.0,0.705909262431782,0.6428100377195382
2022-06-24,0.0,0.7063581612864199,0.6430700774944749
2022-06-25,0.0,0.7068070601410579,0.643330664657072
2022-06-26,0.0,0.7072559589956958,0.6435917995711321
2022-06-27,0.0,0.7077048578503338,0.6438534826004574
2022-06-28,0.0,0.7081537567049717,0.64411571410885
2022-06-29,0.0,0.7086026555596097,0.6443784944601127
2022-06-30,0.0,0.7090515544142476,0.6446418240180474
2022-07-01,0.0,0.7095004532688856,0.6449057031464566
2022-07-02,0.0,0.7099493521235235,0.6451701322091424
2022-07-03,0.0,0.7103982509781614,0.6454351115699073
2022-07-04,0.0,0.7108471498327994,0.6457006415925536
2022-07-05,0.0,0.7112960486874373,0.6459667226408835
2022-07-06,0.0,0.7117449475420754,0.6462333550786992
2022-07-07,0.0,0.7121938463967132,0.6465005392698033
2022-07-08,0.0,0.7126427452513513,0.6467682755779983
2022-07-09,0.0,0.7130916441059891,0.6470365643670858
2022-07-10,0.0,0.7135405429606272,0.6473054060008688
2022-07-11,0.0,0.713989441815265,0.6475748008431491
2022-07-12,0.0,0.7144383406699031,0.6478447492577293
2022-07-13,0.0,0.714887239524541,0.6481152516084117
2022-07-14,0.0,0.715336138379179,0.6483863082589985
2022-07-15,0.0,0.7157850372338169,0.6486579195732919
2022-07-16,0.0,0.7162339360884549,0.6489300859150945
2022-07-17,0.0,0.7166828349430928,0.6492028076482086
2022-07-18,0.0,0.7171317337977308,0.6494760851364363
2022-07-19,0.0,0.7175806326523687,0.6497499187435799
2022-07-20,0.0,0.7180295315070067,0.6500243088334418
2022-07-21,0.0,0.7184784303616446,0.6502992557698245
2022-07-22,0.0,0.7189273292162826,0.6505747599165298
2022-07-23,0.0,0.7193762280709205,0.6508508216373607
2022-07-24,0.0,0.7198251269255584,0.6511274412961187
2022-07-25,0.0,0.7202740257801964,0.6514046192566069
2022-07-26,0.0,0.7207229246348343,0.6516823558826272
2022-07-27,0.0,0.7211718234894723,0.6519606515379819
2022-07-28,0.0,0.7216207223441102,0.6522395065864734
2022-07-29,0.0,0.7220696211987482,0.652518921391904
2022-07-30,0.0,0.7225185200533861,0.652798896318076
2022-07-31,0.0,0.7229674189080241,0.6530794317287916
2022-08-01,0.0,0.723416317762662,0.6533605279878534
2022-08-02,0.0,0.7238652166173,0.653642185459063
2022-08-03,0.0,0.7243141154719379,0.6539244045062239
2022-08-04,0.0,0.7247630143265759,0.6542071854931373
2022-08-05,0.0,0.7252119131812138,0.6544905287836063
2022-08-06,0.0,0.7256608120358518,0.6547744347414325
2022-08-07,0.0,0.7261097108904897,0.6550589037304189
2022-08-08,0.7265586097451276,0.7265586097451276,0.7265586097451276
2022-08-09,0.0,0.7287734510588885,0.6556295322570801
2022-08-10,0.0,0.7309882923726492,0.6559156925223597
2022-08-11,0.0,0.73320313368641,0.6562024172740086
2022-08-12,0.0,0.7354179750001708,0.6564897068758289
2022-08-13,0.0,0.7376328163139315,0.6567775616916228
2022-08-14,0.0,0.7398476576276923,0.6570659820851927
2022-08-15,0.0,0.7420624989414532,0.6573549684203408
2022-08-16,0.0,0.7442773402552139,0.65764452106087
2022-08-17,0.0,0.7464921815689747,0.6579346403705819
2022-08-18,0.0,0.7487070228827355,0.658225326713279
2022-08-19,0.0,0.7509218641964963,0.6585165804527637
2022-08-20,0.0,0.753136705510257,0.6588084019528382
2022-08-21,0.0,0.7553515468240178,0.6591007915773051
2022-08-22,0.0,0.7575663881377787,0.6593937496899666
2022-08-23,0.0,0.7597812294515394,0.6596872766546247
2022-08-24,0.7619960707653002,0.7619960707653002,0.7619960707653002
2022-08-25,0.0,0.7613748176845714,0.6602760385951405
