date,Albedo_BSA_Band1,Albedo_WSA_Band1,station,Albedo_BSA_Band1_smooth,Albedo_WSA_Band1_smooth
2014-01-01,10.013209266892495,11.006901649231166,Baler,8.525049182574271,9.398175883863505
2014-01-02,9.835950542216924,10.798545039970685,Baler,9.07276812011622,9.998583943450997
2014-01-03,9.816225337839375,10.777313300488155,Baler,9.587123458567799,10.563676654519442
2014-01-04,10.032779794689162,11.04814819927391,Baler,10.068115197929007,11.093454017068836
2014-01-05,9.991510566928486,11.015971177339425,Baler,10.515743338199849,11.587916031099184
2014-01-06,9.980890723281297,11.009441906050274,Baler,10.930007879380321,12.047062696610482
2014-01-07,9.860870532300892,10.958104532458448,Baler,11.310908821470425,12.47089401360273
2014-01-08,9.86776120371272,10.959550322290653,Baler,11.65844616447016,12.859409982075931
2014-01-09,9.8418687850362,10.941951416471829,Baler,11.972619908379524,13.212610602030082
2014-01-10,9.93287444512475,11.043792093984392,Baler,12.253430053198523,13.530495873465185
2014-01-11,9.888899025741738,11.00418705374506,Baler,12.500876598927151,13.813065796381238
2014-01-12,10.009477292368647,11.156258799996115,Baler,12.71495954556541,14.060320370778243
2014-01-13,14.690327391808319,16.247225802268,Baler,12.8956788931133,14.2722595966562
2014-01-14,21.82666482496125,23.883235876421562,Baler,13.043034641570824,14.448883474015107
2014-01-15,21.836778857221784,23.894976748469077,Baler,13.157026790937975,14.590192002854966
2014-01-16,14.977097872416476,16.54052774079403,Baler,13.237655341214447,14.696185183175427
2014-01-17,15.23130468863158,16.859460334500596,Baler,13.30930322050179,14.795576172938706
2014-01-18,10.207870698243887,11.47637710211382,Baler,13.335815928788005,14.846755874442973
2014-01-19,11.367110176176705,12.816308177754411,Baler,13.327557057797314,14.85915894739222
2014-01-20,11.67064311798165,13.133631281634568,Baler,13.281451434987162,14.832096608305212
2014-01-21,11.53437757938578,12.93054277392484,Baler,13.199772483484248,14.765202461617971
2014-01-22,11.524221321973753,12.946268132785594,Baler,13.051773839570558,14.62435938994464
2014-01-23,11.511735908845095,12.956941453279322,Baler,12.864162295235923,14.462678737582102
2014-01-24,11.746767169814897,13.216345834558789,Baler,12.615073823169377,14.22768920168581
2014-01-25,11.62244117815707,13.141721936581355,Baler,12.316452462394764,13.93459705942659
2014-01-26,11.6162483992431,13.15480991609167,Baler,11.96024871401453,13.57317994667897
2014-01-27,11.767290284214795,13.422060392105045,Baler,11.538763830766495,13.135645279708628
2014-01-28,11.777221151984955,13.392055562212535,Baler,11.05762571603655,12.62986103192194
2014-01-29,11.713653751432764,13.356090352932513,Baler,10.784733590119552,12.343971028912549
2014-01-30,11.716019830875952,13.371884163379168,Baler,10.9327208559009,12.504261956333515
2014-01-31,11.586360986097697,13.330079441721484,Baler,11.214073127201,12.800647689000185
2014-02-01,11.452664224309915,13.112712648264358,Baler,11.236477363827323,12.812777331237633
2014-02-02,11.378158992766432,13.012831842282678,Baler,11.316775245451925,12.882006513321329
2014-02-03,11.134799693752365,12.769497919914397,Baler,11.177312676284881,12.715048643737802
2014-02-04,11.159911896307312,12.796437988021959,Baler,11.02189988315331,12.52479972894262
2014-02-05,10.837896125525129,12.484229829994666,Baler,10.913255073578606,12.388125755479805
2014-02-06,11.147584948179052,12.870815446647237,Baler,10.812093584960552,12.260896660805987
2014-02-07,10.741046402989728,12.001094582959313,Baler,10.724245687872639,12.151288201881469
2014-02-08,10.81970982101966,12.105034165643836,Baler,10.685257734141782,12.094061295402907
2014-02-09,10.571367037680265,11.824296273215083,Baler,10.759415583134535,12.16568478680182
2014-02-10,10.55795006209018,11.821954717707387,Baler,10.8409129640439,12.250664051919976
2014-02-11,10.55976465305113,11.83279185816864,Baler,10.92646272361279,12.340360883090456
2014-02-12,10.619255836598223,11.88544972694412,Baler,11.031863459869527,12.462843348234909
2014-02-13,10.508476301048615,11.80438131097039,Baler,11.136912556099986,12.586101774522493
2014-02-14,10.459214305868432,11.75036426123197,Baler,11.250010780082652,12.72539513395336
2014-02-15,10.551798702575196,11.907589340818598,Baler,11.40186324601386,12.93023234499294
2014-02-16,11.024670557228923,12.484718561746991,Baler,11.541428770552468,13.129034181894964
2014-02-17,11.269001880044673,12.862770874856883,Baler,11.663231530612316,13.306091231726402
2014-02-18,11.271612267880453,12.87008373031019,Baler,11.641158699006,13.316294528015817
2014-02-19,12.910024154589374,14.894886596249906,Baler,11.628785324590119,13.334088426997331
2014-02-20,12.86847323535859,14.86781055496934,Baler,11.687002039025899,13.430538192955634
2014-02-21,13.246597176408498,15.26462066235651,Baler,11.738074482117295,13.529584750818382
2014-02-22,13.707129042219496,15.781112020066857,Baler,11.748095129781374,13.560048275734548
2014-02-23,13.416810199966395,15.577308435557054,Baler,11.509316139119083,13.253578946017306
2014-02-24,11.740157831600033,13.71635916603052,Baler,11.37141289081808,13.082170359342255
2014-02-25,11.59388382535683,13.583234730604147,Baler,11.166125339236473,12.8645891933383
2014-02-26,11.588304313601233,13.691522805697344,Baler,11.185151913709898,12.924459075068876
2014-02-27,11.41137269923586,13.50046653701849,Baler,11.325937048512774,13.136052540513738
2014-02-28,11.530418089377042,13.705492703557992,Baler,11.552884264910313,13.463360361177287
2014-03-01,11.398605424129267,13.589716379508854,Baler,11.876990853822113,13.9277863872888
2014-03-02,10.543177933915686,12.275878275731113,Baler,12.286802796875564,14.508890204149726
2014-03-03,10.451750886737866,12.157353916545722,Baler,12.611560239486431,14.977112914443563
2014-03-04,10.431661107533193,12.146554458681392,Baler,13.315304650223446,16.029349648207557
