date,BHA,BSA,WSA,station
2014-01-01,0.12581207703149988,121.68848747399211,129.93566658900724,Cabanatuan
2014-01-02,0.12584790443129243,121.67374008388242,130.02206877870225,Cabanatuan
2014-01-03,0.12578893963429927,121.59745300378067,129.98042626481828,Cabanatuan
2014-01-04,0.1256364875211305,121.42507397365503,129.84790106860652,Cabanatuan
2014-01-05,0.12566310085432938,121.51596087419048,129.81024083446817,Cabanatuan
2014-01-06,0.12584728628499345,121.55482742849635,130.139745141491,Cabanatuan
2014-01-07,0.12572565555705484,121.54094606812326,129.91036504598628,Cabanatuan
2014-01-08,0.12455758144682622,120.59733922258806,128.51782367106415,Cabanatuan
2014-01-09,0.12370981986056823,119.88139755248909,127.53824216864719,Cabanatuan
2014-01-10,0.12290354012265318,119.18663092010333,126.62044932520341,Cabanatuan
2014-01-11,0.12244139795678602,118.8123467147105,126.07044919886083,Cabanatuan
2014-01-12,0.12306442492590024,119.36766940661879,126.7611804451811,Cabanatuan
2014-01-13,0.12310244801629322,119.29122044528218,126.91367558730406,Cabanatuan
2014-01-14,0.12374855739546758,119.91585118981342,127.58126360112144,Cabanatuan
2014-01-15,0.1237705206129741,119.96013593530171,127.58090529064643,Cabanatuan
2014-01-16,0.12476378203344364,120.80677477295154,128.720789293936,Cabanatuan
2014-01-17,0.12614472618530026,122.03985732919443,130.2495950414058,Cabanatuan
2014-01-18,0.129715882567008,124.41707514316481,135.01468999085154,Cabanatuan
2014-01-19,0.13142856120891017,125.94795245654652,136.90916996127353,Cabanatuan
2014-01-20,0.13285766887597975,126.98384582146754,138.73149193049116,Cabanatuan
2014-01-21,0.13246859752014545,126.5114681275251,138.42572691276524,Cabanatuan
2014-01-22,0.13275678953073805,126.81523036065784,138.69834870081777,Cabanatuan
2014-01-23,0.13279098393173458,126.68815941417408,138.89380844929468,Cabanatuan
2014-01-24,0.13340194289815024,127.26515847165747,139.53872732464242,Cabanatuan
2014-01-25,0.1342069195520246,127.99876506077376,140.41507404327592,Cabanatuan
2014-01-26,0.13407699161120892,127.84132522172536,140.31265800069244,Cabanatuan
2014-01-27,0.1341702563143405,127.82844303128793,140.5120695973936,Cabanatuan
2014-01-28,0.1343461999110201,128.0091866449609,140.68321317707955,Cabanatuan
2014-01-29,0.1352169296700683,128.66888760300094,141.7649717371363,Cabanatuan
