date,Albedo_BSA_Band1,Albedo_WSA_Band1,station,Albedo_BSA_Band1_smooth,Albedo_WSA_Band1_smooth
2014-01-01,79.97353166944124,82.85206923021038,Cabanatuan,79.8059449987516,82.99159719473701
2014-01-02,80.17742215707898,82.99604507102762,Cabanatuan,80.08859834026433,83.12507692597504
2014-01-03,80.27486440469163,83.14945019537728,Cabanatuan,80.33289163848619,83.23922601911926
2014-01-04,80.26426811548417,83.14699286120411,Cabanatuan,80.53882489341716,83.3340444741697
2014-01-05,80.62816033861894,83.25445069176828,Cabanatuan,80.70639810505723,83.40953229112635
2014-01-06,80.90773580137717,83.9473529597574,Cabanatuan,80.83561127340644,83.46568946998921
2014-01-07,80.95259018257624,83.46129888179925,Cabanatuan,80.92646439846476,83.5025160107583
2014-01-08,80.8754911870617,83.30891401857347,Cabanatuan,80.97895748023218,83.52001191343359
2014-01-09,80.41646345315556,82.86940425800748,Cabanatuan,80.99309051870874,83.51817717801508
2014-01-10,80.73162233874537,83.47079727083201,Cabanatuan,80.9688635138944,83.49701180450279
2014-01-11,80.8322604081117,83.64927980289343,Cabanatuan,80.90627646578919,83.45651579289672
2014-01-12,81.3494630109293,84.24674647798344,Cabanatuan,80.8053293743931,83.39668914319685
2014-01-13,81.03021353212459,84.1398509065639,Cabanatuan,80.66602223970611,83.31753185540319
2014-01-14,81.23140124871568,84.39591559313995,Cabanatuan,80.48835506172824,83.21904392951575
2014-01-15,80.61185805737766,83.61328380621194,Cabanatuan,80.2723278404595,83.10122536553452
2014-01-16,80.59001027424321,83.84714455069944,Cabanatuan,80.01794057589795,82.96407616345752
2014-01-17,79.22399077642301,81.70431802388019,Cabanatuan,79.79661622025164,82.89287758267263
2014-01-18,78.83336597384546,81.58236464716661,Cabanatuan,79.48501558945105,82.747745349239
2014-01-19,78.99261648700221,81.67226617295805,Cabanatuan,79.19381032846438,82.68873506413384
2014-01-20,78.76062922484044,81.82077831827652,Cabanatuan,78.83274119287545,82.57399942100638
2014-01-21,77.82921852296417,81.84050792848565,Cabanatuan,78.43767934124874,82.43835259642749
2014-01-22,77.18676479878704,81.11018383978771,Cabanatuan,77.9883175997416,82.26729217413741
2014-01-23,77.09801629919767,81.92993872007075,Cabanatuan,77.42651774404474,81.96638167836744
2014-01-24,76.46348790195209,80.8525617537431,Cabanatuan,76.74629351822445,81.51660343694209
2014-01-25,75.89967780655755,80.57505211952741,Cabanatuan,75.95735136044023,80.95546860158473
2014-01-26,75.28571609071953,79.87623033672371,Cabanatuan,75.06573353120461,80.27807415380624
2014-01-27,74.87044348979722,80.62876682039294,Cabanatuan,74.10050275564384,79.50766969523531
2014-01-28,74.39540400530667,80.54375513298375,Cabanatuan,73.09646269503875,78.6481521752311
2014-01-29,73.34434897972073,79.57807189336027,Cabanatuan,72.04955426167541,77.72058234072978
2014-01-30,72.72406026912628,79.84895445069174,Cabanatuan,71.02303060573361,76.8443897388838
2014-01-31,71.2346073662265,78.00362309684755,Cabanatuan,69.95102883418846,75.86920961431079
2014-02-01,69.22268620885714,75.87071830185104,Cabanatuan,68.89161515965178,74.92072205282325
2014-02-02,69.00138037778756,75.88200454861325,Cabanatuan,67.737734404885,73.78249079309174
2014-02-03,66.20596538370344,72.24232039832444,Cabanatuan,66.58959762565401,72.65276485711475
2014-02-04,64.77623330435469,70.77994467715162,Cabanatuan,65.45463769289522,71.48777023752791
2014-02-05,62.82184018895787,68.36684573817189,Cabanatuan,64.33350291866321,70.31087895520169
2014-02-06,61.076933533549365,66.60239310835374,Cabanatuan,63.19685827665993,69.12294566129012
2014-02-07,60.35279550192683,65.52721902836562,Cabanatuan,62.09325951365807,67.9261368388638
2014-02-08,59.854005306715514,65.22200707562062,Cabanatuan,61.0598653450553,66.83056639041368
2014-02-09,58.88896645397684,63.87718112325478,Cabanatuan,60.037678336508655,65.69486384649711
2014-02-10,58.83306905047693,63.87664729294329,Cabanatuan,59.04830517357662,64.60436857179401
2014-02-11,58.411219912818204,63.437459725819664,Cabanatuan,58.09393382615423,63.5304950115452
2014-02-12,58.14686335207528,63.88059258323328,Cabanatuan,57.19273176752297,62.569833646577166
2014-02-13,57.493609830058716,63.73637943015983,Cabanatuan,56.38952661359598,61.742987511019834
2014-02-14,56.22726009223577,61.59141449238735,Cabanatuan,55.65913203255478,61.017786451543046
2014-02-15,55.640293132857416,61.514217575336374,Cabanatuan,55.019148177941446,60.46401803802637
2014-02-16,54.61932844778569,59.99642744330026,Cabanatuan,54.45543109947883,60.00328382611898
2014-02-17,54.59013519489544,60.56364899867329,Cabanatuan,53.932580703432045,59.61805324729487
2014-02-18,53.541951481458064,59.01366163371026,Cabanatuan,53.53892767648237,59.410168236705076
2014-02-19,53.146169778803724,58.74019637295051,Cabanatuan,53.14149976704345,59.19311630186235
2014-02-20,52.74030576789438,58.47319161033545,Cabanatuan,52.785273192712765,59.03690897641509
2014-02-21,52.479894497441414,58.53724808895064,Cabanatuan,52.435768043215134,58.890176427950166
2014-02-22,51.605438692993935,58.11809019808679,Cabanatuan,52.08471255131262,58.76649874897572
2014-02-23,50.64196411649504,57.28619622212394,Cabanatuan,51.75590286213364,58.62520514045596
2014-02-24,50.61127045296607,57.878630993745695,Cabanatuan,51.47533216035131,58.55770281259974
2014-02-25,50.53480636805863,57.87840040432121,Cabanatuan,51.196691965021714,58.47810817460353
2014-02-26,50.71606229073219,58.445271337418646,Cabanatuan,50.95397825172781,58.40227978249904
2014-02-27,51.1693221302672,59.1424031840293,Cabanatuan,50.76550772843542,58.40091295927386
