date,BHA,BSA,WSA,station
2014-01-01,0.1237248844034141,119.40088895778649,128.048879849043,Ambulong
2014-01-02,0.12342249016715004,119.13205917872467,127.7129211555762,Ambulong
2014-01-03,0.12349123292914319,119.19312647185467,127.78933938643257,Ambulong
2014-01-04,0.12301815537286838,118.77731171980687,127.25899902593173,Ambulong
2014-01-05,0.12298148845072548,118.71922606448162,127.2437508369709,Ambulong
2014-01-06,0.12304953186060931,118.75596459244669,127.34309912877356,Ambulong
2014-01-07,0.12310760320801098,118.81222665604247,127.40297975998108,Ambulong
2014-01-08,0.12309066262860906,118.78467877025514,127.39664648696467,Ambulong
2014-01-09,0.12362717604541446,119.30469434488775,127.94965774594242,Ambulong
2014-01-10,0.12358608786762017,119.24013738159076,127.93203835365168,Ambulong
2014-01-11,0.12349731692302518,119.14870118089505,127.84593266515692,Ambulong
2014-01-12,0.1242641369580398,119.83645441252615,128.69181950355375,Ambulong
2014-01-13,0.125688590283698,121.07351798829626,130.30366257910092,Ambulong
2014-01-14,0.126496430993244,121.77261806238594,131.22024392410378,Ambulong
2014-01-15,0.12644762211075472,121.70335318204378,131.19189103946684,Ambulong
2014-01-16,0.12655997045709694,121.7730908853059,131.34685002888864,Ambulong
2014-01-17,0.12696034995437322,122.12710162879492,131.79359827995188,Ambulong
2014-01-18,0.12646894859901206,121.65762368683599,131.28027351118865,Ambulong
2014-01-19,0.1262194329959659,121.32368227463364,131.11518371729815,Ambulong
2014-01-20,0.12686387076977118,121.90213114976915,131.82561038977343,Ambulong
2014-01-21,0.12651443718142505,121.50477090241691,131.52410346043416,Ambulong
2014-01-22,0.12642609502698557,121.3441913295302,131.50799872444213,Ambulong
2014-01-23,0.12645996325271014,121.34582457502185,131.5741019304002,Ambulong
2014-01-24,0.12645932995609643,121.2948848002067,131.62377511198798,Ambulong
2014-01-25,0.12775284129876954,122.45210819259118,133.053574404949,Ambulong
2014-01-26,0.12627247891194476,120.9872027706893,131.55775505320076,Ambulong
2014-01-27,0.1256232916162355,120.28811780727219,130.9584654252003,Ambulong
2014-01-28,0.12521573613794781,119.90166824801896,130.52980402787804,Ambulong
2014-01-29,0.125007970617785,119.64485863689838,130.37108259867313,Ambulong
2014-01-30,0.12427531572850765,118.83780175735593,129.7128296996612,Ambulong
2014-01-31,0.12404895424999718,118.6019075678509,129.4960009321448,Ambulong
2014-02-01,0.12271839644216838,116.74549051192415,128.69130237241333,Ambulong
2014-02-02,0.1225877910949404,116.58360481249495,128.59197737738666,Ambulong
2014-02-03,0.12130855845393544,115.40810407472968,127.20901283314257,Ambulong
2014-02-04,0.12134310146232154,115.45195291941386,127.23425000523083,Ambulong
2014-02-05,0.12140250980577821,115.42164715558407,127.38337245597428,Ambulong
