NDVI_scaled,QA,TIMEOFDAY,date
0.7132752086194146,77.36000476275525,454.0,2014-01-01
0.7098035280447867,84.30981722926711,436.0,2014-01-02
0.6607020777617771,136.7117937726975,437.09483645340447,2014-01-03
0.3351030137831722,481.4055486098706,536.0,2014-01-04
0.7113259321854862,83.87926415431326,518.0,2014-01-05
0.6991165500925733,93.5128892064059,500.0,2014-01-06
0.6603105405992183,208.6775019348693,442.0,2014-01-07
0.6830571670011619,131.71256772042622,441.99429597549374,2014-01-08
0.6942049963029466,191.19676132642735,542.0,2014-01-09
0.6992108904616036,103.87497767458474,524.0,2014-01-10
0.7009265554029785,109.44263856641065,506.0,2014-01-11
0.4597733389669374,1751.126570220872,448.0,2014-01-12
0.5509958804267455,1048.6916711317497,431.74944544206164,2014-01-13
0.10820322171754512,1809.320652497469,554.0,2014-01-14
0.3800607161719656,1512.6450556647014,530.0,2014-01-15
0.667557837893437,190.34369232601054,512.0,2014-01-16
0.599178345832893,252.92266476156453,454.0,2014-01-17
0.5544433022145028,739.2871941418108,436.0,2014-01-18
0.6747314883278754,171.39870214919327,439.35861413330497,2014-01-19
0.49377086722298485,355.6504137643625,536.0,2014-01-20
0.5141092320692933,1171.2424242424238,518.0,2014-01-21
0.4757292278440899,396.9745787938321,500.0,2014-01-22
0.6924129291222136,109.85033041614572,442.0,2014-01-23
0.6698499788225327,115.00744180508423,440.49639983058023,2014-01-24
0.518916489361702,481.4881824135261,548.0,2014-01-25
0.5204248125066017,302.1500267904982,524.0,2014-01-26
0.3687699588042672,538.1159730904327,506.0,2014-01-27
0.6137355623100303,302.98178246115367,448.0,2014-01-28
0.15334236822647082,854.7992498660473,430.0,2014-01-29
0.3023178137212331,1017.3721497886526,554.0,2014-01-30
0.6676181049963025,94.05965350955528,530.0,2014-01-31
0.5467697351280938,771.0294695481332,512.0,2014-02-01
0.38422468575050156,591.0898374709769,454.0,2014-02-02
0.014096985597856423,1042.0603083884023,436.0,2014-02-03
0.10424030612244894,872.8019884503183,495.545592705167,2014-02-04
0.3901041033434648,489.92933261891983,542.0,2014-02-05
0.6347451042118973,150.40304816336248,518.0,2014-02-06
0.48751602550915424,307.4291242483776,500.0,2014-02-07
0.4741930416847589,383.43638745013976,442.0,2014-02-08
0.6315291033434646,246.95052687979995,551.7674772036472,2014-02-09
0.5057281609802471,573.4176341013274,548.0,2014-02-10
0.6431831849761177,126.25373578615225,524.0,2014-02-11
0.6111927326502586,146.07412037863895,506.0,2014-02-12
0.6052000528150414,169.3278561647913,448.0,2014-02-13
0.5457057750759875,528.4491278204441,430.0,2014-02-14
0.6010540826027252,206.56968506280884,554.0,2014-02-15
0.5422691243266081,252.38673572661781,531.453892468575,2014-02-16
