date,NDVI,TIMEOFDAY,QA
2014-01-01,0.05615149878555133,454.0,1043.7053803786575
2014-01-02,0.5709629367499174,436.0,344.2299425919393
2014-01-03,0.6803624101338027,421.7442749061215,83.51750907589106
2014-01-04,0.21832848577491704,536.0,882.3728279356558
2014-01-05,0.11484798960400604,518.0,1028.7476898710865
2014-01-06,0.013143367991002276,500.0,1053.2486486661119
2014-01-07,0.4669490723276461,442.0,438.95079493607005
2014-01-08,0.6119899299959016,460.50572064835876,226.45837329309643
2014-01-09,0.16807977763590326,542.0191621419834,973.3135380565304
2014-01-10,0.01520832677066643,524.0,1064.894073608277
2014-01-11,0.08794709651132883,506.0,1254.76356562159
2014-01-12,0.028358245219342576,448.0,1535.4938753887131
2014-01-13,0.0414263177706269,430.0,1096.2767608377114
2014-01-14,0.06965341036413794,454.87023760252276,1408.8900546611308
2014-01-15,0.0177629788464593,530.0,1792.994470717396
2014-01-16,0.07426151074962165,512.0,1327.7217888861178
2014-01-17,0.022088878382859306,454.0,1350.2415378622375
2014-01-18,0.2673221362522444,436.0,1316.511516547174
2014-01-19,0.07695133856386904,486.83993721952004,1170.9799318243392
2014-01-20,0.07614060526750298,536.0,1151.4948650508588
2014-01-21,0.01614337223791306,518.0,1452.390306862265
2014-01-22,0.014651035395235948,500.0,1486.5075674697869
2014-01-23,0.06129569302572947,442.0,1067.3804101211638
2014-01-24,0.2376918299767709,473.97925420991885,982.4371946188813
2014-01-25,0.4061266872987759,548.0,621.819129312664
2014-01-26,0.143260214501771,524.0,1054.5040129651507
2014-01-27,0.06651278418187984,506.0,1129.918171379049
2014-01-28,0.02038264120547993,448.0,1215.3219846410975
2014-01-29,0.010611126710377514,430.0,1055.298159170983
2014-01-30,0.12516006603241236,445.5498187727816,1000.4832093623587
2014-01-31,0.4035704760840222,530.0,604.33102499902
2014-02-01,0.11680436935791023,512.0,1083.5633527341586
2014-02-02,0.6911994066511917,454.0,293.7269688199005
2014-02-03,0.16122251045036765,436.0,944.7345172669254
2014-02-04,0.04121431748091976,490.9153535405331,1042.438706270383
2014-02-05,0.034166748938394303,542.0,1042.5877060559876
2014-02-06,0.6380780292391135,518.0,254.86489819592484
2014-02-07,0.563257349348051,500.0,320.76364793391315
2014-02-08,0.3047558122997333,442.0,826.9025321568421
2014-02-09,0.6422051537630313,481.9558566124916,337.1330136073765
2014-02-10,0.1793849788429806,548.0,1050.8533251786714
2014-02-11,0.33752735557651276,524.0,842.8405768179784
2014-02-12,0.294086314387993,506.0,916.1243580117192
2014-02-13,0.7335102277657456,448.0,117.24023665750697
2014-02-14,0.48325877452201793,430.0,785.113902312499
2014-02-15,0.2930408763804725,472.1421237629637,802.1368681691541
2014-02-16,0.042589330595709615,534.2293824724794,1020.1973457146397
2014-02-17,0.5257871517461554,512.0,438.20400619352483
2014-02-18,0.7003882663484472,454.0,166.163197824275
2014-02-19,0.5776219349606917,436.0,380.5147636966278
2014-02-20,0.014214271852383822,482.6993782849818,1048.2993431285022
2014-02-21,0.01588395990694672,542.0,1094.2876547782798
2014-02-22,0.09129142149508065,518.0,1039.7965659249962
2014-02-23,0.07547639901171396,500.0,974.3390892141198
2014-02-24,0.4535646564601096,442.0,629.4053582931109
2014-02-25,0.4572206428824076,486.85098610789254,714.7209232906562
2014-02-26,0.24704948989470268,548.0,985.7922392637469
2014-02-27,0.19141663829468408,524.3564781338259,859.5875937140191
2014-02-28,0.3325039442789519,506.0,836.463176001939
2014-03-01,0.734081478743664,448.0,126.27293881801425
2014-03-02,0.7426458021535641,430.0,149.61181279975844
2014-03-03,0.36062270036535754,487.84813867623325,659.1988993597828
2014-03-04,0.533076670254871,536.0,479.858321823966
2014-03-05,0.3793849164434946,512.0,905.5130645692358
2014-03-06,0.2954970255329193,454.0,656.9921632205567
2014-03-07,0.4260993615872192,436.0,528.6241737661056
2014-03-08,0.7110841886175866,552.7818576632892,227.03126265193117
2014-03-09,0.20335534916075526,542.0,948.5712251663248
2014-03-10,0.034967402926283316,518.0,1042.2162076797417
2014-03-11,0.026975175960015543,500.0,1041.8888729767698
2014-03-12,0.4739362137768764,442.0,654.750199320254
2014-03-13,0.6959081236943232,496.1037966859652,251.17284906408022
2014-03-14,0.06619382274991881,548.0,1042.36001772108
2014-03-15,0.1805617604093621,530.0,1046.9699079059092
2014-03-16,0.4025429784137079,506.0,668.8174293477912
2014-03-17,,,0.0
2014-03-18,0.612003840124686,430.0,327.0957964722476
2014-03-19,0.6518632724968375,420.4947832168672,157.14134126977316
2014-03-20,0.6829418899433128,536.0,220.41611895471047
2014-03-21,0.008317189914849196,512.0,1042.030668041093
2014-03-22,0.09502174679730489,454.0,1132.2238508816536
2014-03-23,0.14238908918135432,436.0,1358.5868597225708
2014-03-24,0.04675217498010208,444.0214461695267,1042.5387516378735
2014-03-25,0.020267694445736503,542.0,1389.3507730180243
2014-03-26,0.4864632989336983,524.0,833.6388343330465
